epsilon_j0,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
16.0,0.09,Bimodal,0.5,0.5000765736,0.025140987917877857,0.00015314720000003668,True
16.0,0.08,Bimodal,0.5,0.5000781416,0.025399530818601957,0.00015628319999994034,True
16.0,0.06999999999999999,Bimodal,0.5,0.5000799283999999,0.025696436777091904,0.0001598567999998579,True
16.0,0.060000000000000005,Bimodal,0.5,0.5000812534000001,0.02592502972152589,0.00016250680000018392,True
16.0,0.05,Bimodal,0.5,0.500080389,0.02580513654866678,0.00016077799999991704,True
16.0,0.04,Bimodal,0.5,0.5000798402000001,0.025726205179459543,0.0001596804000001395,True
16.0,0.03,Bimodal,0.5,0.5000795934,0.025688661990361576,0.00015918679999993302,True
16.0,0.02,Bimodal,0.5,0.5000796386,0.02569272856308947,0.00015927720000008527,True
16.0,0.01,Bimodal,0.5,0.5000799636,0.025738431640978873,0.00015992719999990967,True
15.9,0.99,Bimodal,0.055067,0.5277376282,0.4705893054898118,0.05547525640000006,False
15.9,0.98,Bimodal,1.0,0.527967133,0.46846170288272365,0.055934265999999955,False
15.9,0.97,Bimodal,1.0,0.5279904223999999,0.4662920713282626,0.055980844799999874,False
15.9,0.9600000000000001,Bimodal,0.002567,0.528042949,0.4640995078769327,0.05608589800000008,False
15.9,0.9500000000000001,Bimodal,0.003007,0.5278085866,0.4618284824811487,0.055617173199999925,False
15.9,0.9400000000000001,Bimodal,1.0,0.5274011312000001,0.46129374648705396,0.05480226240000019,False
15.9,0.93,Bimodal,1.0,0.5263616194,0.45797974314705964,0.05272323880000007,False
15.9,0.92,Bimodal,1.0,0.5263743148,0.4551668210631573,0.05274862959999993,False
15.9,0.91,Bimodal,0.11522,0.5268573048,0.4541761961475864,0.053714609600000074,False
15.9,0.9,Bimodal,0.981806,0.5254261468000001,0.4503069406187561,0.05085229360000021,False
15.9,0.89,Bimodal,0.615102,0.5252726269999999,0.45003944432229787,0.05054525399999976,False
15.9,0.88,Bimodal,0.030329,0.5250564624,0.4451398472996743,0.05011292480000007,False
15.9,0.87,Bimodal,1.0,0.5246740072,0.4435553421232836,0.04934801440000003,False
15.9,0.86,Bimodal,0.027002,0.5244704062,0.43869338794522555,0.04894081239999992,False
15.9,0.85,Bimodal,1.0,0.5244946712,0.44020536931180754,0.04898934240000008,False
15.9,0.8400000000000001,Bimodal,0.091229,0.5235149324,0.43438813051020936,0.04702986480000004,False
15.9,0.8300000000000001,Bimodal,0.089482,0.523363983,0.43296813267704204,0.046727965999999954,False
15.9,0.8200000000000001,Bimodal,0.042123,0.5232457924,0.42860435727822793,0.04649158480000004,False
15.9,0.81,Bimodal,0.055453,0.5226107818000001,0.42414032668543317,0.04522156360000018,False
15.9,0.8,Bimodal,0.126553,0.5226141404,0.42706914680860647,0.045228280799999965,False
15.9,0.79,Bimodal,0.503691,0.5214440016,0.4156821830128726,0.04288800320000008,False
15.9,0.78,Bimodal,0.065705,0.5213456236,0.41242097512215314,0.04269124720000006,False
15.9,0.77,Bimodal,0.054179,0.5202586375999999,0.4006118207676993,0.040517275199999814,False
15.9,0.76,Bimodal,0.061325,0.5198972826,0.3975657911445174,0.03979456520000002,False
15.9,0.75,Bimodal,0.084046,0.5185696298,0.3852847634432458,0.037139259599999974,False
15.9,0.74,Bimodal,0.335399,0.5176264798,0.377680865334214,0.03525295959999997,False
15.9,0.73,Bimodal,0.074738,0.5170830922,0.3680585190779108,0.03416618440000008,False
15.9,0.72,Bimodal,0.123053,0.5154122553999999,0.3513202050565785,0.030824510799999816,False
15.9,0.7100000000000001,Bimodal,0.891801,0.5148291422,0.34267833906203643,0.029658284399999957,False
15.9,0.7000000000000001,Bimodal,0.877195,0.5144169596,0.33774914546062945,0.028833919200000002,False
15.9,0.6900000000000001,Bimodal,0.875534,0.5130872016,0.3232155356217662,0.026174403199999974,False
15.9,0.68,Bimodal,0.126479,0.5119734354000001,0.3082147494309329,0.02394687080000013,False
15.9,0.67,Bimodal,0.708506,0.5116633808000001,0.30602931241283043,0.023326761600000134,False
15.9,0.66,Bimodal,0.761865,0.5112584123999999,0.30032253350818433,0.022516824799999835,False
15.9,0.65,Bimodal,0.195764,0.5100288632000001,0.28340343159640785,0.020057726400000142,False
15.9,0.64,Bimodal,0.574673,0.5093416955999999,0.27389197853109404,0.018683391199999733,False
15.9,0.63,Bimodal,0.193411,0.5086098550000001,0.26226491772850785,0.01721971000000022,False
15.9,0.62,Bimodal,0.508402,0.5080489956,0.25007973389129595,0.016097991200000106,False
15.9,0.61,Bimodal,0.649614,0.5075938598,0.2449032636540318,0.015187719600000094,False
15.9,0.6,Bimodal,0.256184,0.5064766987999999,0.22807700439789433,0.012953397599999805,False
15.9,0.59,Bimodal,0.674815,0.5059009032,0.21587439621045956,0.011801806400000059,False
15.9,0.5800000000000001,Bimodal,0.53798,0.5054025246,0.20446451719674955,0.010805049200000028,False
15.9,0.5700000000000001,Bimodal,0.657731,0.5047498078,0.19349768905965245,0.009499615600000011,False
15.9,0.56,Bimodal,0.251613,0.5042112632,0.18269467871404688,0.008422526399999963,False
15.9,0.55,Bimodal,0.631628,0.5036805694,0.1720673435820448,0.007361138800000111,False
15.9,0.54,Bimodal,0.679902,0.5033019798,0.16157514765352388,0.006603959600000042,False
15.9,0.53,Bimodal,0.683627,0.5028823214,0.15117354747309208,0.005764642799999997,False
15.9,0.52,Bimodal,0.525585,0.502440148,0.14082750420276746,0.004880296000000062,False
15.9,0.51,Bimodal,0.315281,0.5021474372000001,0.13048780387826386,0.004294874400000204,False
15.9,0.5,Bimodal,0.62508,0.5018638473999999,0.12003380296967012,0.0037276947999997923,False
15.9,0.49,Bimodal,0.391689,0.5014583412,0.10935399797996789,0.0029166823999999814,False
15.9,0.48000000000000004,Bimodal,0.604543,0.5012551726,0.09824652930393654,0.0025103451999999304,False
15.9,0.47000000000000003,Bimodal,0.377569,0.5009286008,0.08647591835465696,0.0018572016000000247,False
15.9,0.46,Bimodal,0.576493,0.5006668924,0.07359895776616457,0.0013337847999999042,False
15.9,0.45,Bimodal,0.526513,0.5004647546000001,0.05883889717292876,0.0009295092000001226,False
15.9,0.44,Bimodal,0.454605,0.5001991522,0.040280960852448325,0.00039830439999999356,False
15.9,0.43,Bimodal,0.500019,0.5000819028,0.025831326338386734,0.00016380559999995548,False
15.9,0.42000000000000004,Bimodal,0.5,0.5000725574,0.024356545116537117,0.00014511480000001242,True
15.9,0.41000000000000003,Bimodal,0.5,0.5000683328,0.023659207602777454,0.0001366655999999189,True
15.9,0.4,Bimodal,0.5,0.500065806,0.0232297094168197,0.00013161199999989215,True
15.9,0.39,Bimodal,0.5,0.5000642404,0.022956108495162154,0.00012848079999994155,True
15.9,0.38,Bimodal,0.5,0.5000633363999999,0.02279420548970322,0.00012667279999978298,True
15.9,0.37,Bimodal,0.5,0.5000629477999999,0.022721630834494053,0.0001258955999998701,True
15.9,0.36000000000000004,Bimodal,0.5,0.5000629836,0.02272513387796176,0.00012596720000002115,True
15.9,0.35000000000000003,Bimodal,0.5,0.5000633837999999,0.02279590925250904,0.0001267675999998552,True
15.9,0.34,Bimodal,0.5,0.5000641128000001,0.02292755542796607,0.0001282256000001425,True
15.9,0.33,Bimodal,0.5,0.5000651368,0.023115050123392055,0.0001302735999999527,True
15.9,0.32,Bimodal,0.5,0.5000664268,0.023354188991316527,0.00013285360000003799,True
15.9,0.31,Bimodal,0.5,0.5000679736,0.023641303336237412,0.00013594719999998617,True
15.9,0.3,Bimodal,0.5,0.5000672738,0.023542091449962582,0.00013454760000009003,True
15.9,0.29000000000000004,Bimodal,0.5,0.50006641,0.023405056642417824,0.00013281999999992244,True
15.9,0.28,Bimodal,0.5,0.5000658658,0.023315486067639772,0.00013173160000001793,True
15.9,0.27,Bimodal,0.5,0.5000656256,0.02327316185310352,0.00013125120000001544,True
15.9,0.26,Bimodal,0.5,0.5000656743999999,0.023277726466617733,0.00013134879999987525,True
15.9,0.25,Bimodal,0.5,0.5000659980000001,0.023328668179203867,0.00013199600000013412,True
15.9,0.24000000000000002,Bimodal,0.5,0.5000665878,0.023425271556679807,0.00013317560000003503,True
15.9,0.23,Bimodal,0.5,0.500067428,0.023566649505124725,0.00013485600000007203,True
15.9,0.22,Bimodal,0.5,0.5000685126000001,0.02375171322566168,0.0001370252000001404,True
15.9,0.21000000000000002,Bimodal,0.5,0.50006983,0.02397924115916961,0.00013966000000009693,True
15.9,0.2,Bimodal,0.5,0.500071371,0.024247843565349748,0.0001427419999999735,True
15.9,0.19,Bimodal,0.5,0.5000731292,0.024556021817200045,0.0001462584000000433,True
15.9,0.18000000000000002,Bimodal,0.5,0.5000737446,0.024679359873475727,0.00014748919999996168,True
15.9,0.17,Bimodal,0.5,0.5000729358,0.02456031798371451,0.00014587160000001376,True
15.9,0.16,Bimodal,0.5,0.5000724326,0.024483791279459568,0.00014486520000001057,True
15.9,0.15000000000000002,Bimodal,0.5,0.5000722254000001,0.024450126074685347,0.00014445080000013988,True
15.9,0.14,Bimodal,0.5,0.5000723024,0.024459462284948292,0.0001446048000000033,True
15.9,0.13,Bimodal,0.5,0.5000726512,0.02451173446744353,0.0001453023999999914,True
15.9,0.12,Bimodal,0.5,0.5000732626,0.024606637807032365,0.00014652519999991398,True
15.9,0.11,Bimodal,0.5,0.5000741266,0.0247436834637538,0.00014825319999989262,True
15.9,0.09999999999999999,Bimodal,0.5,0.5000752333999999,0.024922165670632785,0.0001504667999998599,True
15.9,0.09,Bimodal,0.5,0.500076575,0.025141217835173025,0.0001531500000000463,True
15.9,0.08,Bimodal,0.5,0.5000781442,0.02539979060504953,0.0001562883999999265,True
15.9,0.06999999999999999,Bimodal,0.5,0.5000799296,0.025696714071395534,0.0001598592000000565,True
15.9,0.060000000000000005,Bimodal,0.5,0.5000812528,0.0259248104413779,0.00016250560000008463,True
15.9,0.05,Bimodal,0.5,0.5000803876,0.025804992342539572,0.00016077519999990741,True
15.9,0.04,Bimodal,0.5,0.5000798388000001,0.025726120516731295,0.00015967760000012987,True
15.9,0.03,Bimodal,0.5,0.5000795938,0.025688614476891313,0.0001591875999999992,True
15.9,0.02,Bimodal,0.5,0.5000796382,0.025692711576128503,0.00015927640000001908,True
15.9,0.01,Bimodal,0.5,0.5000799644,0.02573842526324676,0.00015992880000004206,True
15.8,0.99,Bimodal,0.000344,0.5289613604,0.4688169013144523,0.05792272079999994,False
15.8,0.98,Bimodal,1.0,0.5274874852,0.46750488977806115,0.05497497039999999,False
15.8,0.97,Bimodal,0.009226,0.527490755,0.4662963944786901,0.054981509999999956,False
15.8,0.9600000000000001,Bimodal,0.8069,0.5270790354,0.46471604082490175,0.05415807080000001,False
15.8,0.9500000000000001,Bimodal,1.0,0.5277214754,0.46117801538397996,0.05544295080000006,False
15.8,0.9400000000000001,Bimodal,1.0,0.5269392766,0.4598312185317667,0.0538785531999999,False
15.8,0.93,Bimodal,0.016612,0.5266758734,0.45857650179235854,0.05335174679999999,False
15.8,0.92,Bimodal,1.0,0.5265457758,0.45548446778483564,0.0530915515999999,False
15.8,0.91,Bimodal,0.02485,0.526100252,0.454217467876463,0.05220050399999998,False
15.8,0.9,Bimodal,1.0,0.5255638109999999,0.4509670391798782,0.05112762199999987,False
15.8,0.89,Bimodal,1.0,0.5259273677999999,0.4478089466636009,0.05185473559999987,False
15.8,0.88,Bimodal,1.0,0.5254364424,0.44542748623061845,0.05087288479999996,False
15.8,0.87,Bimodal,0.015533,0.5252041666,0.44285539083474224,0.050408333200000044,False
15.8,0.86,Bimodal,0.655728,0.5250466672,0.44058817205001694,0.05009333440000008,False
15.8,0.85,Bimodal,0.042656,0.524859211,0.44395700518426207,0.049718421999999984,False
15.8,0.8400000000000001,Bimodal,0.025834,0.524072715,0.43456628726654245,0.048145429999999934,False
15.8,0.8300000000000001,Bimodal,1.0,0.5237593794,0.4317335775905252,0.047518758799999894,False
15.8,0.8200000000000001,Bimodal,0.052062,0.523210805,0.42911136948983636,0.04642160999999989,False
15.8,0.81,Bimodal,1.0,0.5227668426,0.4241976241459101,0.045533685199999896,False
15.8,0.8,Bimodal,0.735273,0.5220363034,0.42109348391907897,0.044072606799999914,False
15.8,0.79,Bimodal,0.81338,0.5211788644,0.4126565489158928,0.042357728800000105,False
15.8,0.78,Bimodal,1.0,0.521406852,0.4110125508149988,0.042813704000000063,False
15.8,0.77,Bimodal,0.050774,0.520070518,0.3982749397901975,0.040141036000000074,False
15.8,0.76,Bimodal,0.061968,0.5198809588,0.3974763627702449,0.03976191759999992,False
15.8,0.75,Bimodal,0.811358,0.5180226684,0.3810577977156605,0.036045336799999994,False
15.8,0.74,Bimodal,0.288461,0.5176280061999999,0.37776183298253974,0.03525601239999987,False
15.8,0.73,Bimodal,0.882707,0.5162434104,0.36083721640624977,0.03248682079999998,False
15.8,0.72,Bimodal,0.952256,0.5152920924,0.3478285556844087,0.030584184799999914,False
15.8,0.7100000000000001,Bimodal,0.910266,0.514782566,0.34198289409276317,0.029565132000000105,False
15.8,0.7000000000000001,Bimodal,1.0,0.513955105,0.3327255968937774,0.027910209999999935,False
15.8,0.6900000000000001,Bimodal,0.858542,0.5130982862,0.3235044187234267,0.02619657239999995,False
15.8,0.68,Bimodal,0.684382,0.5117978262,0.307761132949427,0.023595652400000056,False
15.8,0.67,Bimodal,0.718113,0.5116571663999999,0.3059284929065404,0.023314332799999837,False
15.8,0.66,Bimodal,0.132336,0.5107750736,0.2917491880851967,0.021550147199999925,False
15.8,0.65,Bimodal,0.274855,0.5098214496000001,0.2809664097546622,0.019642899200000175,False
15.8,0.64,Bimodal,0.506725,0.5094237924000001,0.27082523668228875,0.01884758480000026,False
15.8,0.63,Bimodal,0.412755,0.5083888759999999,0.25980910761160203,0.016777751999999868,False
15.8,0.62,Bimodal,0.703432,0.5076672743999999,0.24607841319492454,0.015334548799999848,False
15.8,0.61,Bimodal,0.648841,0.5073869677999999,0.24138453659968,0.014773935599999843,False
15.8,0.6,Bimodal,0.339818,0.5062785202,0.2249858396887993,0.012557040399999941,False
15.8,0.59,Bimodal,0.219374,0.5057290744,0.21295752822723174,0.011458148800000068,False
15.8,0.5800000000000001,Bimodal,0.244378,0.5051919578000001,0.20178259720399502,0.010383915600000293,False
15.8,0.5700000000000001,Bimodal,0.650978,0.5046435206000001,0.1908742086274356,0.009287041200000123,False
15.8,0.56,Bimodal,0.254131,0.5040983812000001,0.18014788258103612,0.008196762400000113,False
15.8,0.55,Bimodal,0.484209,0.5035516586,0.16958828134665105,0.007103317199999903,False
15.8,0.54,Bimodal,0.661832,0.5031543002000001,0.1591339143471484,0.006308600400000142,False
15.8,0.53,Bimodal,0.536784,0.5027287042,0.14876183641323237,0.0054574084000000855,False
15.8,0.52,Bimodal,0.319603,0.5023791717999999,0.13845226279913206,0.004758343599999826,False
15.8,0.51,Bimodal,0.521401,0.5021447512,0.12805826285867294,0.004289502400000034,False
15.8,0.5,Bimodal,0.63239,0.5017199978000001,0.11755965410179252,0.0034399956000001897,False
15.8,0.49,Bimodal,0.381505,0.5014680077999999,0.10676086064648287,0.002936015599999786,False
15.8,0.48000000000000004,Bimodal,0.589565,0.5011225060000001,0.09549963400496246,0.002245012000000157,False
15.8,0.47000000000000003,Bimodal,0.51668,0.500922962,0.08346132285346697,0.0018459239999999433,False
15.8,0.46,Bimodal,0.425815,0.5005898586,0.07017519528219915,0.0011797172000000966,False
15.8,0.45,Bimodal,0.56205,0.5003721556,0.0546263149694652,0.0007443112000000696,False
15.8,0.44,Bimodal,0.510097,0.5001591492,0.03440708227678568,0.00031829840000008325,False
15.8,0.43,Bimodal,0.499999,0.500078816,0.025351761335069053,0.00015763200000007416,True
15.8,0.42000000000000004,Bimodal,0.5,0.5000715388,0.024189741168182254,0.0001430775999999856,True
15.8,0.41000000000000003,Bimodal,0.5,0.5000677794,0.023565704354537777,0.00013555880000004628,True
15.8,0.4,Bimodal,0.5,0.5000654498,0.023168805246606722,0.00013089960000001177,True
15.8,0.39,Bimodal,0.5,0.500063994,0.022913455178816013,0.0001279880000000233,True
15.8,0.38,Bimodal,0.5,0.500063159,0.022763098248957614,0.00012631799999995863,True
15.8,0.37,Bimodal,0.5,0.5000628132,0.022698390359752175,0.0001256264000000229,True
15.8,0.36000000000000004,Bimodal,0.5,0.5000628842,0.022707527679689286,0.00012576840000000367,True
15.8,0.35000000000000003,Bimodal,0.5,0.5000633090000001,0.02278249516398716,0.0001266180000001338,True
15.8,0.34,Bimodal,0.5,0.5000640552,0.022917327738667285,0.00012811039999993667,True
15.8,0.33,Bimodal,0.5,0.5000650901999999,0.02310729626461296,0.0001301803999997908,True
15.8,0.32,Bimodal,0.5,0.5000663918,0.023348378312685,0.00013278360000001932,True
15.8,0.31,Bimodal,0.5,0.5000679464,0.02363704033214522,0.00013589279999992598,True
15.8,0.3,Bimodal,0.5,0.500067238,0.023536547451861897,0.00013447599999993898,True
15.8,0.29000000000000004,Bimodal,0.5,0.5000663818,0.023400576107046104,0.00013276359999991882,True
15.8,0.28,Bimodal,0.5,0.5000658468,0.023311900110061342,0.00013169359999998242,True
15.8,0.27,Bimodal,0.5,0.5000656104,0.023270350972331447,0.00013122079999994263,True
15.8,0.26,Bimodal,0.5,0.500065663,0.02327558865712526,0.00013132599999998718,True
15.8,0.25,Bimodal,0.5,0.5000659886,0.023327094546935552,0.00013197719999991087,True
15.8,0.24000000000000002,Bimodal,0.5,0.5000665801999999,0.023424184640221304,0.0001331603999998876,True
15.8,0.23,Bimodal,0.5,0.500067424,0.0235659763001158,0.00013484800000007624,True
15.8,0.22,Bimodal,0.5,0.5000685104,0.023751396010188084,0.0001370207999999984,True
15.8,0.21000000000000002,Bimodal,0.5,0.5000698285999999,0.023979218132401028,0.00013965719999986526,True
15.8,0.2,Bimodal,0.5,0.5000713724,0.02424807144380491,0.00014274479999998313,True
15.8,0.19,Bimodal,0.5,0.5000731304,0.024556451080107764,0.00014626080000001984,True
15.8,0.18000000000000002,Bimodal,0.5,0.5000737390000001,0.024678383920854054,0.00014747800000014522,True
15.8,0.17,Bimodal,0.5,0.50007293,0.02455956483547055,0.00014585999999994215,True
15.8,0.16,Bimodal,0.5,0.50007243,0.024483243288067055,0.00014486000000002441,True
15.8,0.15000000000000002,Bimodal,0.5,0.5000722228000001,0.02444975372493151,0.00014444560000015372,True
15.8,0.14,Bimodal,0.5,0.5000723016,0.024459243834657484,0.00014460320000009297,True
15.8,0.13,Bimodal,0.5,0.5000726514,0.024511646646884953,0.0001453028000000245,True
15.8,0.12,Bimodal,0.5,0.5000732628,0.024606661816891997,0.00014652559999994708,True
15.8,0.11,Bimodal,0.5,0.5000741277999999,0.024743790178562926,0.00014825559999986915,True
15.8,0.09999999999999999,Bimodal,0.5,0.5000752354,0.024922348336866483,0.00015047079999996882,True
15.8,0.09,Bimodal,0.5,0.5000765768000001,0.025141453719137327,0.00015315360000012213,True
15.8,0.08,Bimodal,0.5,0.500078145,0.025400061273889052,0.00015629000000005888,True
15.8,0.06999999999999999,Bimodal,0.5,0.500079931,0.025697002910984784,0.00015986200000006612,True
15.8,0.060000000000000005,Bimodal,0.5,0.500081251,0.025924582348103197,0.0001625020000000088,True
