epsilon_j0,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
16.0,0.99,Uniform,1.0,0.5298465962000001,0.4829220764990376,0.05969319240000015,False
16.0,0.98,Uniform,1.0,0.5313568277999999,0.48227756905046576,0.06271365559999986,False
16.0,0.97,Uniform,1.0,0.5306355938,0.48095106381334374,0.061271187600000054,False
16.0,0.9600000000000001,Uniform,0.000211,0.5312520714,0.47984193550427956,0.06250414279999994,False
16.0,0.9500000000000001,Uniform,0.000361,0.530894452,0.47833697842611045,0.06178890399999992,False
16.0,0.9400000000000001,Uniform,0.002555,0.5298493026,0.4775571388078623,0.05969860519999992,False
16.0,0.93,Uniform,1.0,0.530343678,0.4764531453660468,0.06068735600000008,False
16.0,0.92,Uniform,1.0,0.5302007718,0.4742815462724472,0.06040154360000005,False
16.0,0.91,Uniform,0.019833,0.5284556737999999,0.47343466871722867,0.05691134759999983,False
16.0,0.9,Uniform,0.042218,0.5278621072,0.47120384408948224,0.05572421440000008,False
16.0,0.89,Uniform,1.0,0.5292218204000001,0.4692208492025173,0.058443640800000196,False
16.0,0.88,Uniform,1.0,0.5286354008,0.4678875757978043,0.05727080160000009,False
16.0,0.87,Uniform,1.0,0.5274506964,0.46594329770133963,0.05490139279999995,False
16.0,0.86,Uniform,0.005898,0.5281125462,0.4634850600939369,0.056225092400000065,False
16.0,0.85,Uniform,0.10544,0.5265745142,0.46165061466227136,0.05314902840000002,False
16.0,0.8400000000000001,Uniform,0.342846,0.5261893112,0.45888254153079816,0.05237862240000002,False
16.0,0.8300000000000001,Uniform,1.0,0.526652109,0.45639176263356185,0.05330421800000007,False
16.0,0.8200000000000001,Uniform,1.0,0.5262284174,0.45235124160620466,0.052456834800000074,False
16.0,0.81,Uniform,1.0,0.5253806112,0.45038429715238154,0.05076122240000003,False
16.0,0.8,Uniform,0.011288,0.5261785852,0.44866857033416,0.0523571704000001,False
16.0,0.79,Uniform,0.346243,0.525686114,0.44474326839819317,0.051372227999999964,False
16.0,0.78,Uniform,1.0,0.524493894,0.44137362054494483,0.04898778800000003,False
16.0,0.77,Uniform,1.0,0.5248954690000001,0.4393445683760651,0.04979093800000012,False
16.0,0.76,Uniform,0.071495,0.52433564,0.4352979850692818,0.04867127999999998,False
16.0,0.75,Uniform,1.0,0.5234721649999999,0.43425727589026636,0.04694432999999987,False
16.0,0.74,Uniform,1.0,0.5233732898,0.428469636110134,0.04674657959999995,False
16.0,0.73,Uniform,1.0,0.5233110982,0.42969076757180696,0.04662219639999998,False
16.0,0.72,Uniform,0.287772,0.5216962302,0.4191120014094866,0.0433924604,False
16.0,0.7100000000000001,Uniform,1.0,0.5225765022,0.4203311310764717,0.04515300439999992,False
16.0,0.7000000000000001,Uniform,0.951194,0.521294589,0.4144837350860734,0.04258917800000006,False
16.0,0.6900000000000001,Uniform,1.0,0.5208848663999999,0.4074883538093645,0.04176973279999974,False
16.0,0.68,Uniform,0.994804,0.5209744984,0.41172465890701426,0.04194899679999997,False
16.0,0.67,Uniform,0.077606,0.5203054018000001,0.4017856251254729,0.040610803600000134,False
16.0,0.66,Uniform,0.528136,0.5197635516,0.39505892516560304,0.03952710319999997,False
16.0,0.65,Uniform,1.0,0.5197126804,0.39678095799303,0.03942536079999992,False
16.0,0.64,Uniform,1.0,0.5185960253999999,0.3856262020095834,0.037192050799999876,False
16.0,0.63,Uniform,0.509962,0.5184015016,0.3816667290928751,0.03680300319999996,False
16.0,0.62,Uniform,1.0,0.5179386232,0.378649592332549,0.035877246399999896,False
16.0,0.61,Uniform,0.153143,0.5166789022,0.3676836074339945,0.033357804400000024,False
16.0,0.6,Uniform,1.0,0.5164611938,0.3638704474292441,0.03292238759999999,False
16.0,0.59,Uniform,1.0,0.5155756018,0.3554774580612458,0.0311512035999999,False
16.0,0.5800000000000001,Uniform,0.359199,0.5145102179999999,0.34525380769135733,0.029020435999999705,False
16.0,0.5700000000000001,Uniform,1.0,0.514276624,0.33787227972536604,0.02855324799999992,False
16.0,0.56,Uniform,0.157656,0.5131943832,0.3270001420718342,0.026388766399999986,False
16.0,0.55,Uniform,0.232196,0.5121704524,0.31578424334600047,0.024340904800000063,False
16.0,0.54,Uniform,0.494432,0.5115814348,0.30369571145723884,0.023162869599999913,False
16.0,0.53,Uniform,0.208305,0.5104634652000001,0.2916670304990518,0.020926930400000154,False
16.0,0.52,Uniform,0.205859,0.5096512097999999,0.27963256100279665,0.019302419599999787,False
16.0,0.51,Uniform,0.38617,0.5087593539999999,0.2679134462823448,0.017518707999999883,False
16.0,0.5,Uniform,0.211147,0.5082238756,0.25650409916793243,0.016447751200000083,False
16.0,0.49,Uniform,0.887215,0.5074911740000001,0.24512674263464085,0.0149823480000002,False
16.0,0.48000000000000004,Uniform,0.228428,0.5068049960000001,0.2337734920370097,0.013609992000000126,False
16.0,0.47000000000000003,Uniform,0.708021,0.5060928262,0.22235605685385212,0.012185652399999913,False
16.0,0.46,Uniform,0.629485,0.505682332,0.21096648916580368,0.011364664000000024,False
16.0,0.45,Uniform,0.263742,0.504995286,0.1994064310754963,0.009990571999999975,False
16.0,0.44,Uniform,0.297002,0.5043502498,0.18769981806910746,0.008700499599999967,False
16.0,0.43,Uniform,0.347679,0.5037859259999999,0.17570399064141254,0.007571851999999879,False
16.0,0.42000000000000004,Uniform,0.350606,0.5032716366000001,0.16333010611037432,0.006543273200000144,False
16.0,0.41000000000000003,Uniform,0.321112,0.5028036704,0.15048598229870397,0.005607340799999916,False
16.0,0.4,Uniform,0.353317,0.5023882933999999,0.13698263285365347,0.004776586799999816,False
16.0,0.39,Uniform,0.610375,0.5019517863999999,0.12261933466747744,0.003903572799999866,False
16.0,0.38,Uniform,0.574981,0.5013967372,0.10692655632257468,0.0027934743999999956,False
16.0,0.37,Uniform,0.385587,0.5010005558,0.08927220974772797,0.0020011116000000495,False
16.0,0.36000000000000004,Uniform,0.594225,0.5005907712000001,0.068066132438183,0.001181542400000124,False
16.0,0.35000000000000003,Uniform,0.468518,0.5001890849999999,0.03837054501801572,0.00037816999999984446,False
16.0,0.34,Uniform,0.5,0.5000772332,0.025115990380770954,0.00015446639999994183,True
16.0,0.33,Uniform,0.5,0.5000725806,0.024372360538091983,0.00014516120000007682,True
16.0,0.32,Uniform,0.5,0.5000713402,0.02418243736377776,0.00014268039999998372,True
16.0,0.31,Uniform,0.5,0.5000714136,0.024218156312832192,0.00014282719999991755,True
16.0,0.3,Uniform,0.5,0.5000697562,0.02396072806258231,0.0001395124000000969,True
16.0,0.29000000000000004,Uniform,0.5,0.5000682434,0.023716862722941247,0.0001364868000000019,True
16.0,0.28,Uniform,0.5,0.500067242,0.02355027214865873,0.00013448399999993477,True
16.0,0.27,Uniform,0.5,0.5000666648000001,0.023451116759009367,0.0001333296000001205,True
16.0,0.26,Uniform,0.5,0.500066464,0.023413106682950328,0.00013292799999997662,True
16.0,0.25,Uniform,0.5,0.5000666018,0.023431815187847402,0.00013320359999990927,True
16.0,0.24000000000000002,Uniform,0.5,0.5000670492,0.0235038572026691,0.0001340984000000045,True
16.0,0.23,Uniform,0.5,0.5000677831999999,0.023626440518709428,0.00013556639999978692,True
16.0,0.22,Uniform,0.5,0.5000687831999999,0.023797125329421336,0.00013756639999984444,True
16.0,0.21000000000000002,Uniform,0.5,0.5000700364,0.02401363505400164,0.00014007280000005728,True
16.0,0.2,Uniform,0.5,0.5000715299999999,0.024273805758798995,0.00014305999999986163,True
16.0,0.19,Uniform,0.5,0.500073251,0.024575556115776484,0.0001465019999999928,True
16.0,0.18000000000000002,Uniform,0.5,0.5000738438000001,0.02469521447217997,0.00014768760000016812,True
16.0,0.17,Uniform,0.5,0.5000730099999999,0.024572561539489984,0.00014601999999985793,True
16.0,0.16,Uniform,0.5,0.5000724916,0.02449322357780976,0.00014498320000000398,True
16.0,0.15000000000000002,Uniform,0.5,0.500072271,0.02445737406607669,0.00014454199999991424,True
16.0,0.14,Uniform,0.5,0.5000723368,0.024465011118280106,0.00014467359999992269,True
16.0,0.13,Uniform,0.5,0.5000726784,0.0245159587192212,0.00014535680000005158,True
16.0,0.12,Uniform,0.5,0.5000732826,0.024609837641806753,0.00014656519999989293,True
16.0,0.11,Uniform,0.5,0.5000741426,0.024746079013022833,0.00014828520000009782,True
16.0,0.09999999999999999,Uniform,0.5,0.500075246,0.024923939529147766,0.00015049199999994656,True
16.0,0.09,Uniform,0.5,0.5000765836000001,0.0251425108327869,0.00015316720000013717,True
16.0,0.08,Uniform,0.5,0.5000781504,0.025400705955858607,0.0001563008000000643,True
16.0,0.06999999999999999,Uniform,0.5,0.5000799336,0.025697339900798807,0.00015986720000005228,True
16.0,0.060000000000000005,Uniform,0.5,0.5000812582,0.025925696778721783,0.00016251640000009004,True
16.0,0.05,Uniform,0.5,0.5000803918,0.025805634933059728,0.0001607835999999363,True
16.0,0.04,Uniform,0.5,0.5000798418,0.025726563544825373,0.00015968359999996018,True
16.0,0.03,Uniform,0.5,0.5000795952,0.02568889947486624,0.00015919040000000884,True
16.0,0.02,Uniform,0.5,0.50007964,0.02569286889555966,0.0001592800000000949,True
16.0,0.01,Uniform,0.5,0.5000799644,0.02573849533047159,0.00015992880000004206,True
15.9,0.99,Uniform,0.597408,0.5291341702,0.4826840385446869,0.05826834039999995,False
15.9,0.98,Uniform,1.0,0.5309011026,0.4820345094534105,0.061802205200000015,False
15.9,0.97,Uniform,1.0,0.531364136,0.4812041789511221,0.06272827199999997,False
15.9,0.9600000000000001,Uniform,0.972433,0.5319521068,0.48091258579925505,0.06390421360000009,False
15.9,0.9500000000000001,Uniform,1.0,0.5307163300000001,0.47913699181636354,0.06143266000000014,False
