lambda_j0,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
16.0,0.7100000000000001,Uniform,0.5,0.5000235652,0.014182122298186725,4.713040000003943e-05,True
16.0,0.7000000000000001,Uniform,0.5,0.5000250254,0.014618811459898334,5.005080000008988e-05,True
16.0,0.6900000000000001,Uniform,0.5,0.5000266706000001,0.01510320429478757,5.334120000011211e-05,True
16.0,0.68,Uniform,0.5,0.5000267168,0.015116888140712345,5.343359999998576e-05,True
16.0,0.67,Uniform,0.5,0.5000269264,0.015169810653150336,5.3852800000031564e-05,True
16.0,0.66,Uniform,0.5,0.500027347,0.015278833022750737,5.469399999991076e-05,True
16.0,0.65,Uniform,0.5,0.5000279768,0.015442707357402297,5.595359999999161e-05,True
16.0,0.64,Uniform,0.5,0.50002881,0.015659665102757663,5.7619999999980465e-05,True
16.0,0.63,Uniform,0.5,0.500029839,0.01592749231223014,5.9677999999951936e-05,True
16.0,0.62,Uniform,0.5,0.5000310572000001,0.01624362733147079,6.211440000014612e-05,True
16.0,0.61,Uniform,0.5,0.500032459,0.016605268778618457,6.491800000008041e-05,True
16.0,0.6,Uniform,0.5,0.5000340418,0.01700946573053194,6.80835999999907e-05,True
16.0,0.59,Uniform,0.5,0.500035297,0.017328261253339982,7.059400000009042e-05,True
16.0,0.5800000000000001,Uniform,0.5,0.5000352753999999,0.01732315266405048,7.05507999998467e-05,True
16.0,0.5700000000000001,Uniform,0.5,0.5000354638,0.017364061250655413,7.092759999993703e-05,True
16.0,0.56,Uniform,0.5,0.5000358548,0.01745062961225439,7.170960000002502e-05,True
16.0,0.55,Uniform,0.5,0.5000364448,0.017582151758082448,7.288959999995903e-05,True
16.0,0.54,Uniform,0.5,0.5000372262,0.017757588676150595,7.445240000003572e-05,True
16.0,0.53,Uniform,0.5,0.5000381948,0.017975627419388653,7.638960000000417e-05,True
16.0,0.52,Uniform,0.5,0.5000393434,0.018234711806497234,7.868680000000516e-05,True
16.0,0.51,Uniform,0.5,0.5000406674,0.018533090944350527,8.133479999994364e-05,True
16.0,0.5,Uniform,0.5,0.5000421636,0.018868875878934124,8.432719999995619e-05,True
16.0,0.49,Uniform,0.5,0.5000438264,0.01924008409508286,8.76528000000043e-05,True
16.0,0.48000000000000004,Uniform,0.5,0.5000449979999999,0.019502765203501592,8.999599999981456e-05,True
16.0,0.47000000000000003,Uniform,0.5,0.5000449086000001,0.019485462849887374,8.981720000011961e-05,True
16.0,0.46,Uniform,0.5,0.5000450204,0.01950602463458387,9.004079999996861e-05,True
16.0,0.45,Uniform,0.5,0.5000453254,0.019564314808392838,9.065080000003611e-05,True
16.0,0.44,Uniform,0.5,0.5000458186,0.019659995998194502,9.16371999999388e-05,True
16.0,0.43,Uniform,0.5,0.5000464971999999,0.019792512598237305,9.299439999987946e-05,True
16.0,0.42000000000000004,Uniform,0.5,0.5000473538,0.019961121428475958,9.470759999996581e-05,True
16.0,0.41000000000000003,Uniform,0.5,0.5000483828000001,0.02016492537979198,9.676560000015932e-05,True
16.0,0.4,Uniform,0.5,0.5000495812,0.02040286313606589,9.916239999996357e-05,True
16.0,0.39,Uniform,0.5,0.5000509428000001,0.020673749395935546,0.00010188560000012892,True
16.0,0.38,Uniform,0.5,0.5000524642,0.02097630291166408,0.00010492840000009274,True
16.0,0.37,Uniform,0.5,0.5000541424,0.0213091831570496,0.00010828480000002472,True
16.0,0.36000000000000004,Uniform,0.5,0.5000559682,0.021670985563583586,0.00011193639999995675,True
16.0,0.35000000000000003,Uniform,0.5,0.5000557742,0.021639086667694103,0.00011154840000004995,True
16.0,0.34,Uniform,0.5,0.5000557432,0.02163345637658054,0.00011148640000002707,True
16.0,0.33,Uniform,0.5,0.5000559005999999,0.021659373030222553,0.00011180119999987248,True
16.0,0.32,Uniform,0.5,0.5000562424,0.021716734276680992,0.00011248480000003447,True
16.0,0.31,Uniform,0.5,0.5000567582,0.02180533379976002,0.00011351639999990226,True
16.0,0.3,Uniform,0.5,0.5000574480000001,0.02192480658734472,0.000114896000000142,True
16.0,0.29000000000000004,Uniform,0.5,0.5000583034,0.022074684494625418,0.00011660680000002976,True
16.0,0.28,Uniform,0.5,0.500059323,0.02225437785148312,0.00011864600000000003,True
16.0,0.27,Uniform,0.5,0.500060502,0.02246320152307166,0.00012100399999992462,True
16.0,0.26,Uniform,0.5,0.5000618338,0.022700388551887364,0.00012366760000004362,True
16.0,0.25,Uniform,0.5,0.5000633164,0.02296507469051645,0.00012663280000002608,True
16.0,0.24000000000000002,Uniform,0.5,0.5000649446,0.023256365122358905,0.00012988919999989967,True
16.0,0.23,Uniform,0.5,0.5000667148000001,0.023573293038224297,0.0001334296000001789,True
16.0,0.22,Uniform,0.5,0.5000677562,0.023763973561015492,0.00013551239999998188,True
16.0,0.21000000000000002,Uniform,0.5,0.5000675084,0.023726598820367113,0.000135016800000054,True
16.0,0.2,Uniform,0.5,0.5000674441999999,0.023716068679534744,0.00013488839999986624,True
16.0,0.19,Uniform,0.5,0.5000675588,0.023732475496087153,0.00013511759999995654,True
16.0,0.18000000000000002,Uniform,0.5,0.5000678468,0.023775831863711773,0.00013569360000009745,True
16.0,0.17,Uniform,0.5,0.5000683052,0.02384605159827132,0.00013661040000001456,True
16.0,0.16,Uniform,0.5,0.500068926,0.023942971204279174,0.00013785199999993836,True
16.0,0.15000000000000002,Uniform,0.5,0.5000697078,0.024066337572519216,0.00013941560000008124,True
16.0,0.14,Uniform,0.5,0.500070644,0.02421580498012468,0.00014128800000001718,True
16.0,0.13,Uniform,0.5,0.500071733,0.024390977178416914,0.0001434659999999255,True
16.0,0.12,Uniform,0.5,0.500072968,0.024591367591229596,0.00014593600000001317,True
16.0,0.11,Uniform,0.5,0.5000743468000001,0.024816441515286315,0.0001486936000001382,True
16.0,0.09999999999999999,Uniform,0.5,0.5000758652,0.025065615904013974,0.00015173040000004967,True
16.0,0.09,Uniform,0.5,0.5000775192,0.02533824574364027,0.00015503839999997382,True
16.0,0.08,Uniform,0.5,0.5000793064,0.025633668846675603,0.0001586127999999576,True
16.0,0.06999999999999999,Uniform,0.5,0.5000794382,0.025666692223933422,0.00015887640000000758,True
16.0,0.060000000000000005,Uniform,0.5,0.5000790804,0.0256168216599001,0.00015816080000008448,True
16.0,0.05,Uniform,0.5,0.5000789036,0.025590886742525368,0.00015780719999991533,True
16.0,0.04,Uniform,0.5,0.5000789028,0.025589105320873894,0.00015780560000000499,True
16.0,0.03,Uniform,0.5,0.5000790716,0.025611628721923005,0.00015814319999996052,True
16.0,0.02,Uniform,0.5,0.500079407,0.02565854748230171,0.0001588139999999516,True
16.0,0.01,Uniform,0.5,0.5000799032,0.025729883435487044,0.00015980639999990665,True
15.9,0.99,Uniform,0.5,0.5000001252,0.0009989052322705943,2.5040000006804064e-07,True
15.9,0.98,Uniform,0.5,0.5000004894,0.001998350207095263,9.787999999399943e-07,True
15.9,0.97,Uniform,0.5,0.5000010873999999,0.002998287829969549,2.1747999998655843e-06,True
15.9,0.9600000000000001,Uniform,0.5,0.5000019124,0.00399867079834749,3.824800000051809e-06,True
15.9,0.9500000000000001,Uniform,0.5,0.5000029582,0.004999458905193811,5.916399999916777e-06,True
15.9,0.9400000000000001,Uniform,0.5,0.5000042152,0.006000613350633893,8.43040000009232e-06,True
15.9,0.93,Uniform,0.5,0.5000056803999999,0.0070020978889776455,1.136079999985995e-05,True
15.9,0.92,Uniform,0.5,0.5000060136,0.007206127346174289,1.202719999993107e-05,True
15.9,0.91,Uniform,0.5,0.5000063658,0.007401708871877843,1.2731600000037702e-05,True
15.9,0.9,Uniform,0.5,0.5000069497999999,0.007721485455843903,1.3899599999867007e-05,True
15.9,0.89,Uniform,0.5,0.5000077575999999,0.008150886416379313,1.55151999998715e-05,True
15.9,0.88,Uniform,0.5,0.5000087881999999,0.008673675796276025,1.7576399999885695e-05,True
15.9,0.87,Uniform,0.5,0.5000100303999999,0.009274091858734023,2.0060799999832568e-05,True
15.9,0.86,Uniform,0.5,0.500011479,0.009938095930514245,2.2957999999961842e-05,True
15.9,0.85,Uniform,0.5,0.500012228,0.01026722145671867,2.445600000000603e-05,True
15.9,0.8400000000000001,Uniform,0.5,0.500012463,0.010358805545944896,2.4926000000036197e-05,True
15.9,0.8300000000000001,Uniform,0.5,0.500012932,0.010541030992225184,2.5863999999931053e-05,True
15.9,0.8200000000000001,Uniform,0.5,0.5000136244000001,0.010809290669858118,2.7248800000156947e-05,True
15.9,0.81,Uniform,0.5,0.500014537,0.011157346946958758,2.9073999999962297e-05,True
15.9,0.8,Uniform,0.5,0.5000156588,0.011577969376093431,3.13175999999693e-05,True
15.9,0.79,Uniform,0.5,0.5000169856000001,0.012063531691754625,3.397120000014908e-05,True
15.9,0.78,Uniform,0.5,0.5000185136,0.012606489341022585,3.702720000009485e-05,True
15.9,0.77,Uniform,0.5,0.500019089,0.012806726775551187,3.8178000000055334e-05,True
15.9,0.76,Uniform,0.5,0.5000192957999999,0.012870111128082468,3.859159999985984e-05,True
15.9,0.75,Uniform,0.5,0.5000197286000001,0.013003694117976047,3.9457200000203585e-05,True
15.9,0.74,Uniform,0.5,0.5000203773999999,0.013205293664993786,4.075479999987586e-05,True
15.9,0.73,Uniform,0.5,0.5000212398,0.013471799996501027,4.247960000003381e-05,True
15.9,0.72,Uniform,0.5,0.5000223072,0.01379941044048365,4.461439999992045e-05,True
15.9,0.7100000000000001,Uniform,0.5,0.500023573,0.014183830007843765,4.714599999999791e-05,True
15.9,0.7000000000000001,Uniform,0.5,0.5000250316,0.014620532006101208,5.0063200000005637e-05,True
15.9,0.6900000000000001,Uniform,0.5,0.5000266778,0.015104943709954145,5.3355599999971304e-05,True
15.9,0.68,Uniform,0.5,0.5000267262,0.015118928460019559,5.3452399999986966e-05,True
15.9,0.67,Uniform,0.5,0.5000269318,0.01517183641873363,5.386360000003698e-05,True
15.9,0.66,Uniform,0.5,0.5000273552000001,0.015280842567402718,5.471040000015748e-05,True
15.9,0.65,Uniform,0.5,0.5000279858,0.0154446941988949,5.5971599999926624e-05,True
15.9,0.64,Uniform,0.5,0.5000288174,0.01566163289050719,5.76348000000948e-05,True
15.9,0.63,Uniform,0.5,0.5000298463999999,0.015929437034008804,5.9692799999844226e-05,True
15.9,0.62,Uniform,0.5,0.5000310654,0.016245545522529794,6.213079999994875e-05,True
15.9,0.61,Uniform,0.5,0.5000324684,0.01660715856073199,6.493680000008162e-05,True
15.9,0.6,Uniform,0.5,0.500034052,0.01701132781470335,6.810399999990224e-05,True
15.9,0.59,Uniform,0.5,0.5000353098,0.017330866823999258,7.061959999998813e-05,True
15.9,0.5800000000000001,Uniform,0.5,0.500035287,0.017325671648055735,7.057399999998992e-05,True
15.9,0.5700000000000001,Uniform,0.5,0.500035473,0.017366496333775943,7.094599999990514e-05,True
15.9,0.56,Uniform,0.5,0.5000358659999999,0.017452977597941583,7.173199999988e-05,True
15.9,0.55,Uniform,0.5,0.5000364556000001,0.017584412104231374,7.291120000019191e-05,True
15.9,0.54,Uniform,0.5,0.5000372368,0.01775976580387837,7.447360000001346e-05,True
15.9,0.53,Uniform,0.5,0.500038204,0.017977726299122514,7.640799999997228e-05,True
15.9,0.52,Uniform,0.5,0.5000393533999999,0.018236732319164107,7.870679999988361e-05,True
15.9,0.51,Uniform,0.5,0.5000406775999999,0.01853503890670621,8.135519999985519e-05,True
15.9,0.5,Uniform,0.5,0.5000421733999999,0.018870744864442426,8.434679999980155e-05,True
15.9,0.49,Uniform,0.5,0.500043836,0.019241878478344545,8.767200000003861e-05,True
15.9,0.48000000000000004,Uniform,0.5,0.5000450134,0.019505686976584703,9.002679999992047e-05,True
15.9,0.47000000000000003,Uniform,0.5,0.5000449238,0.019488239713237765,8.984759999997038e-05,True
15.9,0.46,Uniform,0.5,0.5000450329999999,0.019508654251035575,9.006599999983322e-05,True
15.9,0.45,Uniform,0.5,0.5000453391999999,0.019566808340285558,9.067839999987726e-05,True
15.9,0.44,Uniform,0.5,0.500045832,0.01966235516992666,9.16639999999358e-05,True
15.9,0.43,Uniform,0.5,0.500046508,0.019794743879307596,9.30159999998903e-05,True
15.9,0.42000000000000004,Uniform,0.5,0.5000473648,0.01996322948818754,9.472960000000974e-05,True
15.9,0.41000000000000003,Uniform,0.5,0.5000483928,0.02016691582478801,9.678560000003777e-05,True
15.9,0.4,Uniform,0.5,0.5000495922,0.02040473389608826,9.91844000000075e-05,True
15.9,0.39,Uniform,0.5,0.5000509533999999,0.020675507288082498,0.00010190679999988461,True
15.9,0.38,Uniform,0.5,0.500052475,0.02097795649126685,0.00010495000000010357,True
15.9,0.37,Uniform,0.5,0.500054151,0.02131073939472089,0.00010830199999989354,True
15.9,0.36000000000000004,Uniform,0.5,0.500055978,0.02167244756594455,0.00011195600000002415,True
15.9,0.35000000000000003,Uniform,0.5,0.5000557891999999,0.02164167718230304,0.00011157839999986763,True
15.9,0.34,Uniform,0.5,0.5000557574000001,0.02163587792094481,0.00011151480000015646,True
15.9,0.33,Uniform,0.5,0.5000559148,0.021661619911441953,0.00011182960000000186,True
15.9,0.32,Uniform,0.5,0.5000562538,0.021718822056098867,0.00011250759999992255,True
15.9,0.31,Uniform,0.5,0.5000567692000001,0.021807269232882193,0.00011353840000016824,True
15.9,0.3,Uniform,0.5,0.5000574592,0.0219265966087513,0.00011491839999999698,True
15.9,0.29000000000000004,Uniform,0.5,0.500058314,0.022076328391896542,0.0001166280000000075,True
15.9,0.28,Uniform,0.5,0.5000593334,0.022255891829618304,0.00011866679999994467,True
15.9,0.27,Uniform,0.5,0.5000605112000001,0.02246458862668773,0.00012102240000011477,True
15.9,0.26,Uniform,0.5,0.5000618421999999,0.022701648377426466,0.00012368439999987935,True
15.9,0.25,Uniform,0.5,0.5000633238000001,0.022966232038385437,0.00012664760000014041,True
15.9,0.24000000000000002,Uniform,0.5,0.5000649511999999,0.023257417733367206,0.00012990239999988162,True
15.9,0.23,Uniform,0.5,0.5000667218,0.023574242133872342,0.000133443600000005,True
15.9,0.22,Uniform,0.5,0.5000677682,0.02376566505286039,0.00013553639999996925,True
15.9,0.21000000000000002,Uniform,0.5,0.5000675188,0.023728125726743512,0.00013503759999999865,True
15.9,0.2,Uniform,0.5,0.5000674534,0.023717437029984557,0.0001349068000000564,True
15.9,0.19,Uniform,0.5,0.5000675661999999,0.023733700987855516,0.00013513239999984883,True
15.9,0.18000000000000002,Uniform,0.5,0.5000678542,0.023776913728661978,0.00013570839999998974,True
15.9,0.17,Uniform,0.5,0.5000683102,0.023847006007955897,0.0001366203999999538,True
15.9,0.16,Uniform,0.5,0.5000689319999999,0.023943802905689256,0.00013786399999982102,True
15.9,0.15000000000000002,Uniform,0.5,0.5000697124,0.02406705404042055,0.00013942479999995427,True
15.9,0.14,Uniform,0.5,0.500070648,0.02421642158828187,0.00014129600000001297,True
15.9,0.13,Uniform,0.5,0.5000717361999999,0.024391495624327096,0.0001434723999997889,True
15.9,0.12,Uniform,0.5,0.500072972,0.024591800600195342,0.00014594400000000896,True
15.9,0.11,Uniform,0.5,0.5000743486,0.024816799222006917,0.00014869719999999198,True
15.9,0.09999999999999999,Uniform,0.5,0.5000758674,0.02506589999324005,0.00015173479999996964,True
15.9,0.09,Uniform,0.5,0.5000775214000001,0.025338470269964334,0.00015504280000011583,True
15.9,0.08,Uniform,0.5,0.5000793072,0.02563384607728171,0.00015861440000008997,True
15.9,0.06999999999999999,Uniform,0.5,0.5000794404000001,0.025666951307561497,0.0001588808000001496,True
15.9,0.060000000000000005,Uniform,0.5,0.5000790824,0.02561700572889254,0.00015816479999997135,True
15.9,0.05,Uniform,0.5,0.5000789048000001,0.025591012738591143,0.0001578096000001139,True
15.9,0.04,Uniform,0.5,0.5000789033999999,0.0255891824424557,0.00015780679999988223,True
15.9,0.03,Uniform,0.5,0.5000790732,0.025611669163467455,0.00015814640000000324,True
15.9,0.02,Uniform,0.5,0.5000794076,0.025658561534970564,0.0001588152000000509,True
15.9,0.01,Uniform,0.5,0.5000799036,0.025729884077998498,0.00015980719999997284,True
15.8,0.99,Uniform,0.5,0.5000001258,0.0009989518551642746,2.515999999452845e-07,True
15.8,0.98,Uniform,0.5,0.50000049,0.0019984448108047335,9.800000000392828e-07,True
15.8,0.97,Uniform,0.5,0.5000010896,0.002998424907173203,2.1792000000075973e-06,True
15.8,0.9600000000000001,Uniform,0.5,0.500001914,0.003998850722698271,3.8280000000945336e-06,True
15.8,0.9500000000000001,Uniform,0.5,0.5000029570000001,0.004999680171362383,5.9140000001622894e-06,True
15.8,0.9400000000000001,Uniform,0.5,0.5000042158,0.0060008738113153355,8.431599999969563e-06,True
15.8,0.93,Uniform,0.5,0.5000056816,0.007002394083568973,1.1363200000058526e-05,True
15.8,0.92,Uniform,0.5,0.5000060164000001,0.007206505188726231,1.2032800000172372e-05,True
15.8,0.91,Uniform,0.5,0.5000063652,0.007402175239230926,1.2730399999938413e-05,True
15.8,0.9,Uniform,0.5,0.5000069502000001,0.007722032846859532,1.3900400000155244e-05,True
15.8,0.89,Uniform,0.5,0.5000077606,0.008151508091323976,1.552119999992385e-05,True
15.8,0.88,Uniform,0.5,0.5000087888,0.0086743651744223,1.7577599999984983e-05,True
15.8,0.87,Uniform,0.5,0.5000100314,0.009274839521762354,2.006279999999805e-05,True
15.8,0.86,Uniform,0.5,0.5000114794,0.009938893359756859,2.2958800000028035e-05,True
15.8,0.85,Uniform,0.5,0.5000122292,0.010268099818771,2.445839999998256e-05,True
15.8,0.8400000000000001,Uniform,0.5,0.5000124662000001,0.010359782670570548,2.4932400000121646e-05,True
15.8,0.8300000000000001,Uniform,0.5,0.5000129339999999,0.010542109896764455,2.5867999999817926e-05,True
15.8,0.8200000000000001,Uniform,0.5,0.5000136284,0.010810455935945627,2.7256799999930692e-05,True
15.8,0.81,Uniform,0.5,0.5000145402,0.01115858894248827,2.9080400000047746e-05,True
15.8,0.8,Uniform,0.5,0.5000156624000001,0.01157927724899737,3.1324800000120945e-05,True
15.8,0.79,Uniform,0.5,0.5000169902,0.012064898345917525,3.3980400000022115e-05,True
15.8,0.78,Uniform,0.5,0.5000185182,0.012607905103905668,3.7036399999967884e-05,True
15.8,0.77,Uniform,0.5,0.5000190952,0.012808195668625387,3.819039999997109e-05,True
15.8,0.76,Uniform,0.5,0.5000193018,0.012871637450303173,3.8603599999964544e-05,True
15.8,0.75,Uniform,0.5,0.5000197334,0.013005272860880757,3.9466800000109714e-05,True
15.8,0.74,Uniform,0.5,0.5000203836,0.013206920791880735,4.076720000001366e-05,True
15.8,0.73,Uniform,0.5,0.5000212454,0.013473466049649475,4.2490800000072326e-05,True
15.8,0.72,Uniform,0.5,0.5000223124000001,0.01380110831783326,4.462480000011482e-05,True
15.8,0.7100000000000001,Uniform,0.5,0.5000235789999999,0.014185553988172239,4.715799999988057e-05,True
15.8,0.7000000000000001,Uniform,0.5,0.5000250375999999,0.014622280940885012,5.00751999998883e-05,True
15.8,0.6900000000000001,Uniform,0.5,0.5000266837999999,0.015106707398155969,5.3367599999853965e-05,True
15.8,0.68,Uniform,0.5,0.5000267330000001,0.015120987136761577,5.3466000000224057e-05,True
15.8,0.67,Uniform,0.5,0.5000269412,0.015173881068424067,5.388240000003819e-05,True
15.8,0.66,Uniform,0.5,0.500027363,0.015282867228585623,5.4725999999893915e-05,True
15.8,0.65,Uniform,0.5,0.5000279931999999,0.015446703179545374,5.5986399999818914e-05,True
15.8,0.64,Uniform,0.5,0.5000288252,0.015663618934290656,5.765040000005328e-05,True
15.8,0.63,Uniform,0.5,0.5000298552,0.01593139805958848,5.971039999996819e-05,True
15.8,0.62,Uniform,0.5,0.500031073,0.016247487296710293,6.214600000009618e-05,True
15.8,0.61,Uniform,0.5,0.5000324778,0.01660906997074086,6.495560000008282e-05,True
15.8,0.6,Uniform,0.5,0.50003406,0.017013215298801128,6.811999999989382e-05,True
15.8,0.59,Uniform,0.5,0.5000353208,0.01733349303432062,7.064160000003206e-05,True
15.8,0.5800000000000001,Uniform,0.5,0.5000352982,0.017328209111303967,7.059640000006695e-05,True
15.8,0.5700000000000001,Uniform,0.5,0.5000354858,0.017368946039409024,7.097160000002489e-05,True
15.8,0.56,Uniform,0.5,0.500035876,0.017455343100414113,7.17519999999805e-05,True
15.8,0.55,Uniform,0.5,0.5000364672,0.017586693576335313,7.293439999989104e-05,True
15.8,0.54,Uniform,0.5,0.5000372474,0.01776196744287303,7.44947999999912e-05,True
15.8,0.53,Uniform,0.5,0.5000382142,0.01797984511973405,7.642840000010587e-05,True
15.8,0.52,Uniform,0.5,0.5000393630000001,0.01823877128008333,7.872600000013996e-05,True
15.8,0.51,Uniform,0.5,0.5000406874000001,0.018537003394752147,8.137480000014463e-05,True
15.8,0.5,Uniform,0.5,0.5000421822000001,0.01887263861650175,8.436440000014755e-05,True
15.8,0.49,Uniform,0.5,0.5000438464,0.01924369522126041,8.769279999998325e-05,True
15.8,0.48000000000000004,Uniform,0.5,0.5000450288,0.019508629911600045,9.005760000002638e-05,True
15.8,0.47000000000000003,Uniform,0.5,0.5000449378,0.01949103655957693,8.987560000006667e-05,True
15.8,0.46,Uniform,0.5,0.5000450484,0.01951131133345085,9.009679999993914e-05,True
15.8,0.45,Uniform,0.5,0.5000453514,0.019569322972883895,9.070279999989772e-05,True
15.8,0.44,Uniform,0.5,0.5000458440000001,0.019664736480508288,9.168800000014521e-05,True
15.8,0.43,Uniform,0.5,0.500046521,0.019796989820655836,9.304200000004315e-05,True
15.8,0.42000000000000004,Uniform,0.5,0.5000473759999999,0.019965354150024265,9.475199999986472e-05,True
15.8,0.41000000000000003,Uniform,0.5,0.5000484048,0.02016891451579599,9.680960000002514e-05,True
15.8,0.4,Uniform,0.5,0.500049602,0.02040662072905536,9.92040000000749e-05,True
15.8,0.39,Uniform,0.5,0.5000509630000001,0.020677287336271853,0.00010192600000014096,True
15.8,0.38,Uniform,0.5,0.500052485,0.020979629781169306,0.00010496999999998202,True
15.8,0.37,Uniform,0.5,0.5000541618000001,0.021312309810227283,0.00010832360000012642,True
15.8,0.36000000000000004,Uniform,0.5,0.5000559878,0.021673920494898358,0.00011197560000009155,True
15.8,0.35000000000000003,Uniform,0.5,0.5000558038,0.021644282283550535,0.0001116076000000632,True
15.8,0.34,Uniform,0.5,0.500055772,0.021638308382023377,0.00011154399999990794,True
15.8,0.33,Uniform,0.5,0.5000559285999999,0.021663880481709807,0.000111857199999843,True
15.8,0.32,Uniform,0.5,0.5000562658,0.021720923615815586,0.00011253159999990991,True
15.8,0.31,Uniform,0.5,0.5000567814,0.021809211773194545,0.00011356279999996666,True
15.8,0.3,Uniform,0.5,0.5000574692,0.02192838916569413,0.00011493840000009747,True
15.8,0.29000000000000004,Uniform,0.5,0.5000583246,0.022077985094206373,0.00011664919999998524,True
15.8,0.28,Uniform,0.5,0.5000593428,0.022257411750696805,0.00011868559999994588,True
15.8,0.27,Uniform,0.5,0.5000605194,0.022465991018277166,0.0001210387999999174,True
15.8,0.26,Uniform,0.5,0.5000618502,0.02270293259580907,0.00012370040000009297,True
15.8,0.25,Uniform,0.5,0.5000633326,0.022967396407270958,0.00012666520000004233,True
15.8,0.24000000000000002,Uniform,0.5,0.5000649591999999,0.02325846782405582,0.0001299183999998732,True
15.8,0.23,Uniform,0.5,0.5000667289999999,0.023575198344712976,0.00013345799999986419,True
15.8,0.22,Uniform,0.5,0.5000677788,0.023767367519833476,0.000135557599999947,True
15.8,0.21000000000000002,Uniform,0.5,0.5000675274,0.023729665573836024,0.00013505480000008951,True
15.8,0.2,Uniform,0.5,0.500067462,0.02371881655001916,0.00013492399999992521,True
15.8,0.19,Uniform,0.5,0.5000675741999999,0.02373492803414098,0.0001351483999998404,True
15.8,0.18000000000000002,Uniform,0.5,0.500067861,0.02377799948541476,0.00013572200000000478,True
15.8,0.17,Uniform,0.5,0.5000683162,0.023847963457159786,0.0001366324000000585,True
15.8,0.16,Uniform,0.5,0.500068937,0.023944638544560175,0.0001378739999999823,True
15.8,0.15000000000000002,Uniform,0.5,0.5000697168,0.024067775876572536,0.00013943360000001626,True
15.8,0.14,Uniform,0.5,0.5000706524,0.02421703796462173,0.00014130480000007495,True
15.8,0.13,Uniform,0.5,0.5000717402,0.02439201338334502,0.00014348040000000672,True
15.8,0.12,Uniform,0.5,0.500072974,0.02459223058381532,0.00014594799999989583,True
15.8,0.11,Uniform,0.5,0.5000743522,0.02481715766638643,0.00014870439999992158,True
15.8,0.09999999999999999,Uniform,0.5,0.5000758694,0.025066184542627316,0.00015173880000007856,True
15.8,0.09,Uniform,0.5,0.5000775232,0.025338699542793545,0.0001550463999999696,True
15.8,0.08,Uniform,0.5,0.5000793085999999,0.02563402372855009,0.00015861719999987756,True
15.8,0.06999999999999999,Uniform,0.5,0.5000794422,0.025667212958606776,0.00015888440000000337,True
15.8,0.060000000000000005,Uniform,0.5,0.5000790836,0.025617193302560515,0.00015816719999994788,True
15.8,0.05,Uniform,0.5,0.5000789058,0.02559113797738432,0.00015781160000005734,True
