lambda_j0,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
15.3,0.7000000000000001,Spike,0.5,0.5000261522,0.014943995852336217,5.230440000003611e-05,True
15.3,0.6900000000000001,Spike,0.5,0.500026988,0.015185714913501533,5.3976000000011126e-05,True
15.3,0.68,Spike,0.5,0.500027238,0.0152492629179139,5.4476000000081015e-05,True
15.3,0.67,Spike,0.5,0.5000276976,0.01536745160055802,5.5395199999974665e-05,True
15.3,0.66,Spike,0.5,0.5000283576,0.015538866722818886,5.671519999994601e-05,True
15.3,0.65,Spike,0.5,0.5000292132,0.015761632273255496,5.842640000008892e-05,True
15.3,0.64,Spike,0.5,0.5000302609999999,0.01603347218264732,6.052199999984076e-05,True
15.3,0.63,Spike,0.5,0.5000314942,0.016351823137948664,6.298840000007466e-05,True
15.3,0.62,Spike,0.5,0.5000329048,0.016713923371316188,6.580959999991087e-05,True
15.3,0.61,Spike,0.5,0.5000344894,0.01711688443348349,6.897879999989698e-05,True
15.3,0.6,Spike,0.5,0.5000355644000001,0.017386952730323448,7.112880000015309e-05,True
15.3,0.59,Spike,0.5,0.5000357552,0.01742843755162152,7.151039999997444e-05,True
15.3,0.5800000000000001,Spike,0.5,0.5000361409999999,0.01751341964891719,7.228199999986806e-05,True
15.3,0.5700000000000001,Spike,0.5,0.5000367144,0.01764115312566481,7.342879999994167e-05,True
15.3,0.56,Spike,0.5,0.5000374712,0.017810590078752617,7.494239999994434e-05,True
15.3,0.55,Spike,0.5,0.5000384054,0.018020447990208358,7.68107999999934e-05,True
15.3,0.54,Spike,0.5,0.5000395106,0.01826923033879977,7.902119999991797e-05,True
15.3,0.53,Spike,0.5,0.5000407852000001,0.01855528146766655,8.157040000011939e-05,True
15.3,0.52,Spike,0.5,0.500042219,0.018876813733773687,8.443800000002e-05,True
15.3,0.51,Spike,0.5,0.5000438102,0.01923195550730874,8.762039999998805e-05,True
15.3,0.5,Spike,0.5,0.5000452684,0.01955587212980574,9.053679999992958e-05,True
15.3,0.49,Spike,0.5,0.500045245,0.01955098760786942,9.049000000005414e-05,True
15.3,0.48000000000000004,Spike,0.5,0.5000454088,0.019581649290533985,9.081760000007044e-05,True
15.3,0.47000000000000003,Spike,0.5,0.5000457528,0.019647591584117975,9.150559999993035e-05,True
15.3,0.46,Spike,0.5,0.5000462728,0.019748342723713473,9.254560000004908e-05,True
15.3,0.45,Spike,0.5,0.5000469624,0.01988326429658882,9.392480000003367e-05,True
15.3,0.44,Spike,0.5,0.5000478186,0.020051583008578747,9.563720000005382e-05,True
15.3,0.43,Spike,0.5,0.5000488327999999,0.020252370804522735,9.766559999979663e-05,True
15.3,0.42000000000000004,Spike,0.5,0.500050004,0.02048458363460973,0.00010000799999998478,True
15.3,0.41000000000000003,Spike,0.5,0.5000513264,0.02074707533631825,0.00010265280000010257,True
15.3,0.4,Spike,0.5,0.5000527956,0.02103863209652945,0.00010559120000008804,True
15.3,0.39,Spike,0.5,0.5000544052,0.021357994909090138,0.00010881039999999231,True
15.3,0.38,Spike,0.5,0.5000561548,0.02170385038582673,0.00011230959999997125,True
15.3,0.37,Spike,0.5,0.5000560866,0.02169430174282459,0.00011217320000000974,True
15.3,0.36000000000000004,Spike,0.5,0.5000561092,0.021697403663545167,0.00011221839999997485,True
15.3,0.35000000000000003,Spike,0.5,0.5000562994,0.021729134237771744,0.00011259879999991895,True
15.3,0.34,Spike,0.5,0.500056655,0.02178928129628549,0.00011330999999992208,True
15.3,0.33,Spike,0.5,0.5000571697999999,0.021877534367038806,0.00011433959999984644,True
15.3,0.32,Spike,0.5,0.5000578384000001,0.021993484875337012,0.0001156768000001307,True
15.3,0.31,Spike,0.5,0.5000586564,0.022136622222747208,0.00011731280000004674,True
15.3,0.3,Spike,0.5,0.5000596198,0.022306349285612346,0.00011923960000004286,True
15.3,0.29000000000000004,Spike,0.5,0.500060726,0.02250198867280335,0.00012145199999991085,True
15.3,0.28,Spike,0.5,0.5000619676,0.02272282386117965,0.00012393519999998048,True
15.3,0.27,Spike,0.5,0.5000633428,0.022968038643913804,0.00012668559999995388,True
15.3,0.26,Spike,0.5,0.5000648454,0.023236822321475427,0.00012969079999991528,True
15.3,0.25,Spike,0.5,0.5000664762,0.023528289353189513,0.00013295239999999708,True
15.3,0.24000000000000002,Spike,0.5,0.5000680892,0.02381758237284508,0.0001361784000000199,True
15.3,0.23,Spike,0.5,0.500067837,0.023779625282105317,0.00013567400000003005,True
15.3,0.22,Spike,0.5,0.5000677445999999,0.023764874962401265,0.00013548919999983866,True
15.3,0.21000000000000002,Spike,0.5,0.5000678054,0.023773330724227004,0.00013561079999990788,True
15.3,0.2,Spike,0.5,0.5000680182,0.023804905518922392,0.00013603640000003914,True
15.3,0.19,Spike,0.5,0.5000683766,0.02385947034144235,0.00013675320000006153,True
15.3,0.18000000000000002,Spike,0.5,0.5000688766,0.02393682918647482,0.00013775319999997926,True
15.3,0.17,Spike,0.5,0.5000695148,0.02403672141421641,0.00013902959999989584,True
15.3,0.16,Spike,0.5,0.5000702842,0.024158829641531893,0.00014056839999998516,True
15.3,0.15000000000000002,Spike,0.5,0.5000711842,0.024302780403536933,0.0001423683999999259,True
15.3,0.14,Spike,0.5,0.5000722092,0.02446816414373478,0.00014441839999990158,True
15.3,0.13,Spike,0.5,0.5000733574,0.024654516697903178,0.00014671480000005843,True
15.3,0.12,Spike,0.5,0.5000746252,0.024861333215122867,0.00014925040000002276,True
15.3,0.11,Spike,0.5,0.5000760062,0.02508809547924108,0.00015201240000006777,True
15.3,0.09999999999999999,Spike,0.5,0.500077499,0.025334249466688514,0.00015499799999996178,True
15.3,0.09,Spike,0.5,0.5000791032,0.025599206994629743,0.00015820640000008268,True
15.3,0.08,Spike,0.5,0.5000796718,0.025700673563570448,0.00015934360000002812,True
15.3,0.06999999999999999,Spike,0.5,0.5000792958,0.02564843824515609,0.00015859159999997985,True
15.3,0.060000000000000005,Spike,0.5,0.5000790676000001,0.025615486543690794,0.00015813520000018677,True
15.3,0.05,Spike,0.5,0.5000789797999999,0.025601927689884594,0.00015795959999986842,True
15.3,0.04,Spike,0.5,0.5000790338,0.025607802218291748,0.0001580675999999226,True
15.3,0.03,Spike,0.5,0.5000792222,0.02563314619128054,0.00015844440000001292,True
15.3,0.02,Spike,0.5,0.500079541,0.025677934837268757,0.00015908199999992156,True
15.3,0.01,Spike,0.5,0.5000799871999999,0.025742123465835955,0.00015997439999981822,True
15.200000000000001,0.99,Spike,0.5,0.5000001284,0.0010123945691607459,2.567999999314452e-07,True
15.200000000000001,0.98,Spike,0.5,0.500000502,0.002023524138028365,1.0040000000266502e-06,True
15.200000000000001,0.97,Spike,0.5,0.500001115,0.0030335541853697147,2.2299999999919606e-06,True
15.200000000000001,0.9600000000000001,Spike,0.5,0.500001957,0.004042634371357753,3.914000000104778e-06,True
15.200000000000001,0.9500000000000001,Spike,0.5,0.5000030221999999,0.005050892054500512,6.0443999998494036e-06,True
15.200000000000001,0.9400000000000001,Spike,0.5,0.500004303,0.006058430058203614,8.605999999966585e-06,True
15.200000000000001,0.93,Spike,0.5,0.5000057938,0.007065347018015361,1.1587599999973719e-05,True
15.200000000000001,0.92,Spike,0.5,0.5000061296,0.0072688172292049115,1.2259200000031001e-05,True
15.200000000000001,0.91,Spike,0.5,0.500006484,0.007464432502492126,1.29680000000576e-05,True
15.200000000000001,0.9,Spike,0.5,0.500007075,0.007785320195411619,1.4149999999935048e-05,True
15.200000000000001,0.89,Spike,0.5,0.5000078962,0.008216425475919917,1.5792399999936535e-05,True
15.200000000000001,0.88,Spike,0.5,0.5000089386,0.008741157092209942,1.7877199999905002e-05,True
15.200000000000001,0.87,Spike,0.5,0.5000101956,0.00934350942416245,2.0391200000080545e-05,True
15.200000000000001,0.86,Spike,0.5,0.5000116588,0.010009296538589616,2.3317599999961303e-05,True
15.200000000000001,0.85,Spike,0.5,0.50001244,0.010348137669699132,2.4880000000004898e-05,True
15.200000000000001,0.8400000000000001,Spike,0.5,0.5000127218,0.01045624701438953,2.5443600000008004e-05,True
15.200000000000001,0.8300000000000001,Spike,0.5,0.500013233,0.010654536868915945,2.6466000000002765e-05,True
15.200000000000001,0.8200000000000001,Spike,0.5,0.5000139734,0.010937819261421884,2.7946799999956085e-05,True
15.200000000000001,0.81,Spike,0.5,0.5000149292,0.011299467629473932,2.985840000002682e-05,True
15.200000000000001,0.8,Spike,0.5,0.5000160962,0.011732024822588517,3.219239999996404e-05,True
15.200000000000001,0.79,Spike,0.5,0.5000174682,0.012227806300623749,3.493640000007403e-05,True
15.200000000000001,0.78,Spike,0.5,0.5000190364,0.012779305159168291,3.807280000001079e-05,True
15.200000000000001,0.77,Spike,0.5,0.500019408,0.012902694382166848,3.8815999999997075e-05,True
15.200000000000001,0.76,Spike,0.5,0.5000197468,0.013006440484540931,3.949360000010671e-05,True
15.200000000000001,0.75,Spike,0.5,0.5000203031999999,0.013178697473782867,4.060639999980964e-05,True
15.200000000000001,0.74,Spike,0.5,0.5000210758,0.013416619180244324,4.215159999998441e-05,True
15.200000000000001,0.73,Spike,0.5,0.5000220546,0.013716610721776623,4.4109200000086446e-05,True
15.200000000000001,0.72,Spike,0.5,0.5000232325999999,0.01407454916621288,4.646519999984555e-05,True
15.200000000000001,0.7100000000000001,Spike,0.5,0.5000246032,0.014485996543162624,4.9206399999945916e-05,True
15.200000000000001,0.7000000000000001,Spike,0.5,0.5000261631999999,0.014946417662488696,5.2326399999858e-05,True
15.200000000000001,0.6900000000000001,Spike,0.5,0.5000269991999999,0.015188207247607551,5.399839999986611e-05,True
15.200000000000001,0.68,Spike,0.5,0.5000272478,0.015251854406601291,5.449559999992637e-05,True
15.200000000000001,0.67,Spike,0.5,0.5000277078,0.015370124581965893,5.5415600000108256e-05,True
15.200000000000001,0.66,Spike,0.5,0.5000283687999999,0.015541610551808822,5.673759999980099e-05,True
15.200000000000001,0.65,Spike,0.5,0.5000292256,0.0157644354472115,5.8451199999920433e-05,True
15.200000000000001,0.64,Spike,0.5,0.5000302738,0.016036317047530686,6.054759999996051e-05,True
15.200000000000001,0.63,Spike,0.5,0.5000315061999999,0.016354697934773028,6.301239999983999e-05,True
15.200000000000001,0.62,Spike,0.5,0.5000329172,0.016716812954957007,6.583439999996443e-05,True
15.200000000000001,0.61,Spike,0.5,0.5000345014,0.017119785169190816,6.900280000010639e-05,True
15.200000000000001,0.6,Spike,0.5,0.500035577,0.017389880609791304,7.11540000000177e-05,True
15.200000000000001,0.59,Spike,0.5,0.500035769,0.017431434674237214,7.153800000003763e-05,True
15.200000000000001,0.5800000000000001,Spike,0.5,0.5000361548,0.017516479804555073,7.230959999993125e-05,True
15.200000000000001,0.5700000000000001,Spike,0.5,0.5000367285999999,0.01764425853745091,7.345719999984901e-05,True
15.200000000000001,0.56,Spike,0.5,0.500037486,0.017813731971677238,7.497199999995097e-05,True
15.200000000000001,0.55,Spike,0.5,0.5000384194,0.01802361095097889,7.683880000008969e-05,True
15.200000000000001,0.54,Spike,0.5,0.5000395262,0.01827240620935977,7.905240000005698e-05,True
15.200000000000001,0.53,Spike,0.5,0.5000407998,0.018558452896631855,8.159960000009292e-05,True
15.200000000000001,0.52,Spike,0.5,0.5000422346000001,0.0188799688648798,8.4469200000159e-05,True
15.200000000000001,0.51,Spike,0.5,0.5000438272,0.019235091787234933,8.765439999991465e-05,True
15.200000000000001,0.5,Spike,0.5,0.5000452842,0.019558991533302282,9.056840000010169e-05,True
15.200000000000001,0.49,Spike,0.5,0.5000452616000001,0.019554141505112563,9.052320000013658e-05,True
15.200000000000001,0.48000000000000004,Spike,0.5,0.5000454249999999,0.01958483528471457,9.084999999986465e-05,True
15.200000000000001,0.47000000000000003,Spike,0.5,0.5000457694,0.019650785354077584,9.15388000000128e-05,True
15.200000000000001,0.46,Spike,0.5,0.5000462884000001,0.019751539680773693,9.257680000018809e-05,True
15.200000000000001,0.45,Spike,0.5,0.5000469795999999,0.019886457595195806,9.395919999977131e-05,True
15.200000000000001,0.44,Spike,0.5,0.5000478358,0.02005475931594998,9.567160000001351e-05,True
15.200000000000001,0.43,Spike,0.5,0.5000488496,0.02025551616912379,9.769919999991217e-05,True
15.200000000000001,0.42000000000000004,Spike,0.5,0.5000500222,0.020487681319077414,0.00010004440000010995,True
15.200000000000001,0.41000000000000003,Spike,0.5,0.5000513418,0.02075012840644485,0.00010268359999998644,True
15.200000000000001,0.4,Spike,0.5,0.5000528118,0.02104162719980144,0.00010562360000010429,True
15.200000000000001,0.39,Spike,0.5,0.5000544224,0.021360920294929885,0.000108844799999952,True
15.200000000000001,0.38,Spike,0.5,0.5000561718,0.021706701041777587,0.00011234359999989785,True
15.200000000000001,0.37,Spike,0.5,0.500056103,0.021697104891033766,0.00011220600000005909,True
15.200000000000001,0.36000000000000004,Spike,0.5,0.5000561236,0.021700154780964737,0.00011224719999991528,True
15.200000000000001,0.35000000000000003,Spike,0.5,0.5000563151999999,0.021731816960860247,0.00011263039999986901,True
15.200000000000001,0.34,Spike,0.5,0.5000566698000001,0.02179190045333912,0.00011333960000015075,True
15.200000000000001,0.33,Spike,0.5,0.5000571840000001,0.02188007636488709,0.00011436800000019787,True
15.200000000000001,0.32,Spike,0.5,0.5000578532,0.021995947751236925,0.00011570639999991528,True
15.200000000000001,0.31,Spike,0.5,0.5000586712,0.02213899244036967,0.00011734240000005336,True
15.200000000000001,0.3,Spike,0.5,0.5000596342,0.022308623559148852,0.00011926839999998329,True
15.200000000000001,0.29000000000000004,Spike,0.5,0.5000607394000001,0.022504171338394423,0.0001214788000001299,True
15.200000000000001,0.28,Spike,0.5,0.5000619798,0.022724898825286683,0.00012395960000000095,True
15.200000000000001,0.27,Spike,0.5,0.5000633544,0.022970015825406056,0.0001267088000000971,True
15.200000000000001,0.26,Spike,0.5,0.5000648584,0.02323868470471835,0.00012971680000006813,True
15.200000000000001,0.25,Spike,0.5,0.5000664874,0.023530043124961198,0.0001329748000000741,True
15.200000000000001,0.24000000000000002,Spike,0.5,0.5000681012,0.023819372417715656,0.00013620240000000727,True
15.200000000000001,0.23,Spike,0.5,0.500067848,0.023781311841483355,0.00013569600000007398,True
15.200000000000001,0.22,Spike,0.5,0.500067754,0.023766448674061493,0.0001355080000000619,True
15.200000000000001,0.21000000000000002,Spike,0.5,0.5000678157999999,0.023774783887060797,0.00013563159999985253,True
15.200000000000001,0.2,Spike,0.5,0.500068028,0.0238062499214782,0.00013605600000010654,True
15.200000000000001,0.19,Spike,0.5,0.500068385,0.023860704844205827,0.00013676999999989725,True
15.200000000000001,0.18000000000000002,Spike,0.5,0.5000688839999999,0.02393795296689742,0.00013776799999987155,True
15.200000000000001,0.17,Spike,0.5,0.5000695208,0.024037740249674668,0.00013904160000000054,True
15.200000000000001,0.16,Spike,0.5,0.50007029,0.02415973784775974,0.00014058000000005677,True
15.200000000000001,0.15000000000000002,Spike,0.5,0.5000711894,0.024303588150355993,0.00014237879999989822,True
15.200000000000001,0.14,Spike,0.5,0.5000722146,0.0244688736281561,0.000144429199999907,True
15.200000000000001,0.13,Spike,0.5,0.5000733618000001,0.024655131064353738,0.0001467236000001204,True
15.200000000000001,0.12,Spike,0.5,0.5000746276,0.02486186611587053,0.00014925519999997583,True
15.200000000000001,0.11,Spike,0.5,0.5000760089999999,0.025088542079181302,0.00015201799999986498,True
15.200000000000001,0.09999999999999999,Spike,0.5,0.500077502,0.025334614154608092,0.00015500400000001413,True
15.200000000000001,0.09,Spike,0.5,0.5000791056,0.025599506726383916,0.00015821120000003575,True
15.200000000000001,0.08,Spike,0.5,0.500079674,0.02570096023431648,0.0001593479999999481,True
15.200000000000001,0.06999999999999999,Spike,0.5,0.5000792974,0.02564865850922457,0.00015859480000002257,True
15.200000000000001,0.060000000000000005,Spike,0.5,0.500079068,0.02561564994110743,0.00015813600000003092,True
15.200000000000001,0.05,Spike,0.5,0.5000789812,0.025602037217408752,0.0001579624000001001,True
15.200000000000001,0.04,Spike,0.5,0.5000790342,0.02560787646519019,0.00015806839999998878,True
15.200000000000001,0.03,Spike,0.5,0.500079222,0.0256331863867445,0.00015844399999997982,True
15.200000000000001,0.02,Spike,0.5,0.5000795407999999,0.02567795544760387,0.00015908159999988847,True
15.200000000000001,0.01,Spike,0.5,0.5000799871999999,0.02574212463175383,0.00015997439999981822,True
15.100000000000001,0.99,Spike,0.5,0.5000001286,0.0010124185477979075,2.5719999996454135e-07,True
15.100000000000001,0.98,Spike,0.5,0.5000005016,0.0020235787153854213,1.003199999960458e-06,True
15.100000000000001,0.97,Spike,0.5,0.5000011154,0.003033644439119298,2.230800000058153e-06,True
15.100000000000001,0.9600000000000001,Spike,0.5,0.5000019584,0.004042764535474122,3.916799999892362e-06,True
15.100000000000001,0.9500000000000001,Spike,0.5,0.5000030236,0.00505106643879061,6.047200000081077e-06,True
15.100000000000001,0.9400000000000001,Spike,0.5,0.5000043042,0.006058651355682411,8.608399999943117e-06,True
15.100000000000001,0.93,Spike,0.5,0.5000057934000001,0.007065612965938151,1.1586800000129571e-05,True
15.100000000000001,0.92,Spike,0.5,0.5000061304,0.007269252738519356,1.226079999994134e-05,True
15.100000000000001,0.91,Spike,0.5,0.5000064858,0.0074650368769962104,1.2971599999911376e-05,True
15.100000000000001,0.9,Spike,0.5,0.5000070762000001,0.007786066458756539,1.4152400000133625e-05,True
15.100000000000001,0.89,Spike,0.5,0.5000078972,0.008217290068328218,1.5794400000102016e-05,True
15.100000000000001,0.88,Spike,0.5,0.5000089402,0.008742117661165644,1.7880399999947727e-05,True
15.100000000000001,0.87,Spike,0.5,0.5000101966,0.009344546571496864,2.039320000002398e-05,True
15.100000000000001,0.86,Spike,0.5,0.5000116624000001,0.01001039122820555,2.3324800000112944e-05,True
15.100000000000001,0.85,Spike,0.5,0.5000124444,0.010349340460478727,2.488880000006688e-05,True
15.100000000000001,0.8400000000000001,Spike,0.5,0.5000127236,0.010457596690143955,2.5447200000083825e-05,True
15.100000000000001,0.8300000000000001,Spike,0.5,0.500013238,0.010656013042923239,2.647599999994199e-05,True
15.100000000000001,0.8200000000000001,Spike,0.5,0.5000139778,0.01093940244653631,2.7955600000018066e-05,True
15.100000000000001,0.81,Spike,0.5,0.5000149342,0.011301136383186456,2.9868399999966044e-05,True
15.100000000000001,0.8,Spike,0.5,0.5000161018,0.011733763028662175,3.220360000000255e-05,True
15.100000000000001,0.79,Spike,0.5,0.5000174728,0.012229601082626865,3.4945599999947063e-05,True
15.100000000000001,0.78,Spike,0.5,0.5000190426,0.012781140011938927,3.8085199999926544e-05,True
15.100000000000001,0.77,Spike,0.5,0.5000194138,0.01290464705975785,3.8827600000068685e-05,True
15.100000000000001,0.76,Spike,0.5,0.5000197519999999,0.013008512991627702,3.950399999985699e-05,True
15.100000000000001,0.75,Spike,0.5,0.500020312,0.01318086828438863,4.06239999999336e-05,True
15.100000000000001,0.74,Spike,0.5,0.500021083,0.013418878122366399,4.216600000006565e-05,True
15.100000000000001,0.73,Spike,0.5,0.5000220623999999,0.013718937073658163,4.4124799999822883e-05,True
15.100000000000001,0.72,Spike,0.5,0.5000232422,0.014076929767654444,4.64844000001019e-05,True
15.100000000000001,0.7100000000000001,Spike,0.5,0.5000246118,0.014488417073682031,4.922360000003678e-05,True
15.100000000000001,0.7000000000000001,Spike,0.5,0.5000261724,0.01494886428192263,5.234480000004815e-05,True
15.100000000000001,0.6900000000000001,Spike,0.5,0.5000270082,0.015190720869841624,5.401640000002317e-05,True
15.100000000000001,0.68,Spike,0.5,0.5000272584000001,0.015254466471256672,5.451680000012615e-05,True
15.100000000000001,0.67,Spike,0.5,0.5000277182,0.015372826823850582,5.54364000000529e-05,True
15.100000000000001,0.66,Spike,0.5,0.5000283798,0.015544382392965881,5.675960000006697e-05,True
15.100000000000001,0.65,Spike,0.5,0.5000292378,0.015767261829004044,5.84755999999409e-05,True
15.100000000000001,0.64,Spike,0.5,0.5000302862,0.01603918895978182,6.057240000001407e-05,True
15.100000000000001,0.63,Spike,0.5,0.5000315186,0.016357598220507884,6.303719999989355e-05,True
15.100000000000001,0.62,Spike,0.5,0.5000329308,0.016719728999860527,6.586159999999452e-05,True
15.100000000000001,0.61,Spike,0.5,0.5000345164000001,0.017122707448759565,6.903280000014611e-05,True
15.100000000000001,0.6,Spike,0.5,0.5000355914,0.017392831886482787,7.118279999995814e-05,True
15.100000000000001,0.59,Spike,0.5,0.5000357824,0.01743445986655216,7.156480000003462e-05,True
15.100000000000001,0.5800000000000001,Spike,0.5,0.5000361684,0.017519562201595923,7.233679999996134e-05,True
15.100000000000001,0.5700000000000001,Spike,0.5,0.5000367436,0.01764738862778669,7.348720000011078e-05,True
15.100000000000001,0.56,Spike,0.5,0.5000375,0.0178168970224532,7.500000000004725e-05,True
15.100000000000001,0.55,Spike,0.5,0.5000384348,0.01802680233135671,7.686959999997356e-05,True
15.100000000000001,0.54,Spike,0.5,0.5000395414000001,0.01827560337107373,7.90828000001298e-05,True
15.100000000000001,0.53,Spike,0.5,0.5000408159999999,0.018561647715311415,8.163199999988713e-05,True
15.100000000000001,0.52,Spike,0.5,0.50004225,0.018883154207389823,8.450000000004287e-05,True
15.100000000000001,0.51,Spike,0.5,0.500043844,0.019238250642530392,8.768800000003019e-05,True
15.100000000000001,0.5,Spike,0.5,0.5000453012,0.01956212153169085,9.060240000002828e-05,True
15.100000000000001,0.49,Spike,0.5,0.5000452782,0.019557317887752328,9.055639999999698e-05,True
15.100000000000001,0.48000000000000004,Spike,0.5,0.5000454428,0.019588037362233846,9.088559999992363e-05,True
15.100000000000001,0.47000000000000003,Spike,0.5,0.5000457862000001,0.019654009972565136,9.157240000012834e-05,True
15.100000000000001,0.46,Spike,0.5,0.5000463068,0.019754766115252474,9.261359999990226e-05,True
15.100000000000001,0.45,Spike,0.5,0.5000469973999999,0.01988967529551112,9.399479999983029e-05,True
15.100000000000001,0.44,Spike,0.5,0.5000478528,0.020057953825080518,9.57055999999401e-05,True
15.100000000000001,0.43,Spike,0.5,0.500048867,0.020258680511931866,9.773399999990495e-05,True
15.100000000000001,0.42000000000000004,Spike,0.5,0.500050039,0.020490810463243445,0.00010007800000000344,True
15.100000000000001,0.41000000000000003,Spike,0.5,0.5000513604,0.020753200345590767,0.00010272079999995576,True
15.100000000000001,0.4,Spike,0.5,0.5000528274,0.02104464257090143,0.00010565480000002125,True
15.100000000000001,0.39,Spike,0.5,0.5000544394,0.021363866441245872,0.00010887880000010064,True
15.100000000000001,0.38,Spike,0.5,0.5000561885999999,0.02170957106110946,0.00011237719999979134,True
15.100000000000001,0.37,Spike,0.5,0.5000561182,0.021699928071647886,0.00011223639999990986,True
15.100000000000001,0.36000000000000004,Spike,0.5,0.5000561394,0.021702923185343614,0.00011227880000008739,True
15.100000000000001,0.35000000000000003,Spike,0.5,0.5000563312,0.02173451712629589,0.00011266240000007421,True
15.100000000000001,0.34,Spike,0.5,0.5000566844,0.021794533584108343,0.00011336879999990224,True
15.100000000000001,0.33,Spike,0.5,0.5000571992,0.021882637014904407,0.00011439840000004864,True
15.100000000000001,0.32,Spike,0.5,0.5000578674,0.021998421487975216,0.00011573480000004466,True
15.100000000000001,0.31,Spike,0.5,0.5000586843999999,0.022141381375240285,0.00011736879999979521,True
15.100000000000001,0.3,Spike,0.5,0.5000596484,0.022310919859471787,0.00011929679999989062,True
15.100000000000001,0.29000000000000004,Spike,0.5,0.5000607516,0.02250636902944754,0.00012150319999992831,True
15.100000000000001,0.28,Spike,0.5,0.5000619924,0.02272699455308214,0.0001239848000000876,True
15.100000000000001,0.27,Spike,0.5,0.500063367,0.02297200161411153,0.0001267339999999617,True
15.100000000000001,0.26,Spike,0.5,0.5000648698,0.023240565852798843,0.0001297395999999562,True
15.100000000000001,0.25,Spike,0.5,0.5000664978,0.023531812780509337,0.00013299560000001875,True
15.100000000000001,0.24000000000000002,Spike,0.5,0.5000681123999999,0.023821167898878916,0.00013622479999986226,True
15.100000000000001,0.23,Spike,0.5,0.5000678587999999,0.023782993387606984,0.00013571759999986277,True
15.100000000000001,0.22,Spike,0.5,0.500067764,0.023768020895719607,0.00013552799999994036,True
15.100000000000001,0.21000000000000002,Spike,0.5,0.5000678258,0.023776242243670472,0.00013565159999995302,True
15.100000000000001,0.2,Spike,0.5,0.5000680356,0.02380759685968282,0.00013607120000003192,True
15.100000000000001,0.19,Spike,0.5,0.5000683924,0.02386194676755293,0.00013678480000001159,True
15.100000000000001,0.18000000000000002,Spike,0.5,0.5000688905999999,0.0239390832493309,0.0001377811999998535,True
15.100000000000001,0.17,Spike,0.5,0.5000695267999999,0.02403875654216957,0.0001390535999998832,True
15.100000000000001,0.16,Spike,0.5,0.5000702962,0.02416065076133314,0.00014059239999997253,True
15.100000000000001,0.15000000000000002,Spike,0.5,0.5000711948000001,0.02430439718150039,0.00014238960000012568,True
15.100000000000001,0.14,Spike,0.5,0.5000722195999999,0.0244695826741329,0.00014443919999984622,True
15.100000000000001,0.13,Spike,0.5,0.5000733658000001,0.02465574797532687,0.0001467316000001162,True
15.100000000000001,0.12,Spike,0.5,0.5000746316,0.02486239094611363,0.00014926319999997162,True
15.100000000000001,0.11,Spike,0.5,0.5000760115999999,0.025088988700907665,0.00015202319999985114,True
15.100000000000001,0.09999999999999999,Spike,0.5,0.5000775046,0.02533498449450179,0.0001550092000000003,True
15.100000000000001,0.09,Spike,0.5,0.5000791072,0.02559980654977661,0.00015821440000007847,True
15.100000000000001,0.08,Spike,0.5,0.5000796756,0.025701241845320296,0.0001593511999999908,True
15.100000000000001,0.06999999999999999,Spike,0.5,0.500079299,0.025648876246957594,0.0001585980000000653,True
15.100000000000001,0.060000000000000005,Spike,0.5,0.5000790688,0.025615813453112115,0.00015813759999994126,True
15.100000000000001,0.05,Spike,0.5,0.5000789832,0.02560214960905116,0.00015796639999998696,True
15.100000000000001,0.04,Spike,0.5,0.5000790350000001,0.025607946203183185,0.00015807000000012117,True
15.100000000000001,0.03,Spike,0.5,0.5000792222,0.025633226194590797,0.00015844440000001292,True
15.100000000000001,0.02,Spike,0.5,0.5000795407999999,0.025677969596018493,0.00015908159999988847,True
15.100000000000001,0.01,Spike,0.5,0.5000799871999999,0.025742127434072004,0.00015997439999981822,True
15.0,0.99,Spike,0.5,0.5000001284,0.0010124432583526425,2.567999999314452e-07,True
15.0,0.98,Spike,0.5,0.5000005012,0.0020236361699347573,1.0023999998942656e-06,True
15.0,0.97,Spike,0.5,0.5000011168,0.003033739010401917,2.2336000000677814e-06,True
15.0,0.9600000000000001,Spike,0.5,0.5000019586000001,0.004042901434327528,3.917200000147503e-06,True
15.0,0.9500000000000001,Spike,0.5,0.5000030236,0.005051248026890866,6.047200000081077e-06,True
15.0,0.9400000000000001,Spike,0.5,0.5000043044,0.006058877474333875,8.608799999976213e-06,True
15.0,0.93,Spike,0.5,0.5000057938,0.007065886564180685,1.1587599999973719e-05,True
15.0,0.92,Spike,0.5,0.5000061314,0.007269696269288256,1.2262800000106822e-05,True
15.0,0.91,Spike,0.5,0.5000064854,0.007465650440134851,1.2970800000067229e-05,True
15.0,0.9,Spike,0.5,0.5000070788,0.007786821797019005,1.4157599999897741e-05,True
15.0,0.89,Spike,0.5,0.500007899,0.008218165753796304,1.5797999999955792e-05,True
15.0,0.88,Spike,0.5,0.500008941,0.008743088756298832,1.788200000008011e-05,True
15.0,0.87,Spike,0.5,0.5000102002,0.009345591794408607,2.0400399999953578e-05,True
15.0,0.86,Spike,0.5,0.5000116664,0.01001149984168841,2.3332800000108733e-05,True
15.0,0.85,Spike,0.5,0.500012448,0.010350560888736334,2.4895999999996477e-05,True
15.0,0.8400000000000001,Spike,0.5,0.5000127282,0.010458962677301311,2.5456399999956858e-05,True
