timestamp,block,base_fee_gwei,tip_gwei,gas_price_gwei
2025-05-29 02:16:48+00:00,11072269,31.25,4.40625,35.65625
2025-05-29 02:16:54+00:00,11072270,31.25,0.0,31.25
2025-05-29 02:17:00+00:00,11072271,31.25,0.0,31.25
2025-05-29 02:17:06+00:00,11072272,31.25,0.0,31.25
2025-05-29 02:17:12+00:00,11072273,31.25,0.0,31.25
2025-05-29 02:17:18+00:00,11072274,31.25,0.0,31.25
2025-05-29 02:17:24+00:00,11072275,31.25,0.0,31.25
2025-05-29 02:17:30+00:00,11072276,31.25,0.0,31.25
2025-05-29 02:17:36+00:00,11072277,31.25,0.0,31.25
2025-05-29 02:17:42+00:00,11072278,31.25,0.0,31.25
2025-05-29 02:17:48+00:00,11072279,31.25,0.0,31.25
2025-05-29 02:17:54+00:00,11072280,31.25,0.0,31.25
2025-05-29 02:18:00+00:00,11072281,31.25,0.0,31.25
2025-05-29 02:18:06+00:00,11072282,31.25,0.0,31.25
2025-05-29 02:18:12+00:00,11072283,31.25,7.8125,39.0625
2025-05-29 02:18:18+00:00,11072284,31.25,0.0,31.25
2025-05-29 02:18:24+00:00,11072285,31.25,0.0,31.25
2025-05-29 02:18:30+00:00,11072286,31.25,0.0,31.25
2025-05-29 02:18:36+00:00,11072287,31.25,0.0,31.25
2025-05-29 02:18:42+00:00,11072288,31.25,0.0,31.25
2025-05-29 02:18:48+00:00,11072289,31.25,0.0,31.25
2025-05-29 02:18:54+00:00,11072290,31.25,0.0,31.25
2025-05-29 02:19:00+00:00,11072291,31.25,0.0,31.25
2025-05-29 02:19:06+00:00,11072292,31.25,0.0,31.25
2025-05-29 02:19:12+00:00,11072293,31.25,0.0,31.25
2025-05-29 02:19:18+00:00,11072294,31.25,0.0,31.25
2025-05-29 02:19:24+00:00,11072295,31.25,0.0,31.25
2025-05-29 02:19:30+00:00,11072296,31.25,0.0,31.25
2025-05-29 02:19:36+00:00,11072297,31.25,0.0,31.25
2025-05-29 02:19:42+00:00,11072298,31.25,0.0,31.25
2025-05-29 02:19:48+00:00,11072299,31.25,0.0,31.25
2025-05-29 02:19:54+00:00,11072300,31.25,0.0,31.25
2025-05-29 02:20:00+00:00,11072301,31.25,7.8125,39.0625
2025-05-29 02:20:06+00:00,11072302,31.25,0.0,31.25
2025-05-29 02:20:12+00:00,11072303,31.25,0.0,31.25
2025-05-29 02:20:18+00:00,11072304,31.25,0.0,31.25
2025-05-29 02:20:24+00:00,11072305,31.25,0.0,31.25
2025-05-29 02:20:30+00:00,11072306,31.25,0.0,31.25
2025-05-29 02:20:36+00:00,11072307,31.25,0.0,31.25
2025-05-29 02:20:42+00:00,11072308,31.25,0.0,31.25
2025-05-29 02:20:48+00:00,11072309,31.25,0.0,31.25
2025-05-29 02:20:54+00:00,11072310,31.25,0.0,31.25
2025-05-29 02:21:00+00:00,11072311,31.25,0.0,31.25
2025-05-29 02:21:06+00:00,11072312,31.25,0.0,31.25
2025-05-29 02:21:12+00:00,11072313,31.25,0.0,31.25
2025-05-29 02:21:18+00:00,11072314,31.25,0.0,31.25
2025-05-29 02:21:24+00:00,11072315,31.25,0.5,31.75
2025-05-29 02:21:30+00:00,11072316,31.25,0.0,31.25
2025-05-29 02:21:36+00:00,11072317,31.25,0.0,31.25
2025-05-29 02:21:42+00:00,11072318,31.25,0.0,31.25
2025-05-29 02:21:48+00:00,11072319,31.25,0.0,31.25
2025-05-29 02:21:54+00:00,11072320,31.25,0.0,31.25
2025-05-29 02:22:00+00:00,11072321,31.25,0.0,31.25
2025-05-29 02:22:06+00:00,11072322,31.25,31.25,62.5
2025-05-29 02:22:12+00:00,11072323,31.25,0.0,31.25
2025-05-29 02:22:18+00:00,11072324,31.25,0.0,31.25
2025-05-29 02:22:24+00:00,11072325,31.25,0.0,31.25
2025-05-29 02:22:30+00:00,11072326,31.25,0.0,31.25
2025-05-29 02:22:36+00:00,11072327,31.25,0.0,31.25
2025-05-29 02:22:42+00:00,11072328,31.25,0.0,31.25
2025-05-29 02:22:48+00:00,11072329,31.25,0.0,31.25
2025-05-29 02:22:54+00:00,11072330,31.25,0.0,31.25
2025-05-29 02:23:00+00:00,11072331,31.25,0.0,31.25
2025-05-29 02:23:06+00:00,11072332,31.25,0.0,31.25
2025-05-29 02:23:12+00:00,11072333,31.25,0.0,31.25
2025-05-29 02:23:18+00:00,11072334,31.25,2.5,33.75
2025-05-29 02:23:24+00:00,11072335,31.25,0.0,31.25
2025-05-29 02:23:30+00:00,11072336,31.25,0.0,31.25
2025-05-29 02:23:36+00:00,11072337,31.25,0.0,31.25
2025-05-29 02:23:42+00:00,11072338,31.25,0.0,31.25
2025-05-29 02:23:48+00:00,11072339,31.25,6.40625,37.65625
2025-05-29 02:23:54+00:00,11072340,31.25,0.0,31.25
2025-05-29 02:24:00+00:00,11072341,31.25,0.0,31.25
2025-05-29 02:24:06+00:00,11072342,31.25,3.125,34.375
2025-05-29 02:24:12+00:00,11072343,31.25,47.5,78.75
2025-05-29 02:24:18+00:00,11072344,31.25,0.0,31.25
2025-05-29 02:24:24+00:00,11072345,31.25,0.0,31.25
2025-05-29 02:24:30+00:00,11072346,31.25,0.0,31.25
2025-05-29 02:24:36+00:00,11072347,31.25,0.0,31.25
2025-05-29 02:24:42+00:00,11072348,31.25,0.0,31.25
2025-05-29 02:24:48+00:00,11072349,31.25,0.0,31.25
2025-05-29 02:24:54+00:00,11072350,31.25,0.0,31.25
2025-05-29 02:25:00+00:00,11072351,31.25,0.0,31.25
2025-05-29 02:25:06+00:00,11072352,31.25,0.0,31.25
2025-05-29 02:25:12+00:00,11072353,31.25,0.0,31.25
2025-05-29 02:25:18+00:00,11072354,31.25,0.0,31.25
2025-05-29 02:25:24+00:00,11072355,31.25,7.8125,39.0625
2025-05-29 02:25:30+00:00,11072356,31.25,0.0,31.25
2025-05-29 02:25:36+00:00,11072357,31.25,0.0,31.25
2025-05-29 02:25:42+00:00,11072358,31.25,0.0,31.25
2025-05-29 02:25:48+00:00,11072359,31.25,0.0,31.25
2025-05-29 02:25:54+00:00,11072360,31.25,0.0,31.25
2025-05-29 02:26:00+00:00,11072361,31.25,0.0,31.25
2025-05-29 02:26:06+00:00,11072362,31.25,5.0,36.25
2025-05-29 02:26:12+00:00,11072363,31.25,0.0,31.25
2025-05-29 02:26:18+00:00,11072364,31.25,0.0,31.25
2025-05-29 02:26:24+00:00,11072365,31.25,0.0,31.25
2025-05-29 02:26:30+00:00,11072366,31.25,0.0,31.25
2025-05-29 02:26:36+00:00,11072367,31.25,0.0,31.25
2025-05-29 02:26:42+00:00,11072368,31.25,0.0,31.25
2025-05-29 02:26:48+00:00,11072369,31.25,0.0,31.25
2025-05-29 02:26:54+00:00,11072370,31.25,0.0,31.25
2025-05-29 02:27:00+00:00,11072371,31.25,0.0,31.25
2025-05-29 02:27:06+00:00,11072372,31.25,7.8125,39.0625
2025-05-29 02:27:12+00:00,11072373,31.25,0.0,31.25
2025-05-29 02:27:18+00:00,11072374,31.25,0.0,31.25
2025-05-29 02:27:24+00:00,11072375,31.25,6.25,37.5
2025-05-29 02:27:30+00:00,11072376,31.25,0.0,31.25
2025-05-29 02:27:36+00:00,11072377,31.25,7.8125,39.0625
2025-05-29 02:27:42+00:00,11072378,31.25,0.0,31.25
2025-05-29 02:27:48+00:00,11072379,31.25,0.0,31.25
2025-05-29 02:27:54+00:00,11072380,31.25,0.0,31.25
2025-05-29 02:28:00+00:00,11072381,31.25,0.0,31.25
2025-05-29 02:28:06+00:00,11072382,31.25,0.0,31.25
2025-05-29 02:28:12+00:00,11072383,31.25,0.0,31.25
2025-05-29 02:28:18+00:00,11072384,31.25,5.0,36.25
2025-05-29 02:28:24+00:00,11072385,31.25,0.0,31.25
2025-05-29 02:28:30+00:00,11072386,31.25,0.0,31.25
2025-05-29 02:28:36+00:00,11072387,31.25,0.0,31.25
2025-05-29 02:28:42+00:00,11072388,31.25,0.0,31.25
2025-05-29 02:28:48+00:00,11072389,31.25,0.0,31.25
2025-05-29 02:28:54+00:00,11072390,31.25,0.0,31.25
2025-05-29 02:29:00+00:00,11072391,31.25,0.0,31.25
2025-05-29 02:29:06+00:00,11072392,31.25,0.0,31.25
2025-05-29 02:29:12+00:00,11072393,31.25,0.0,31.25
2025-05-29 02:29:18+00:00,11072394,31.25,0.0,31.25
2025-05-29 02:29:24+00:00,11072395,31.25,0.0,31.25
2025-05-29 02:29:30+00:00,11072396,31.25,0.0,31.25
2025-05-29 02:29:36+00:00,11072397,31.25,0.0,31.25
2025-05-29 02:29:42+00:00,11072398,31.25,7.8125,39.0625
2025-05-29 02:29:48+00:00,11072399,31.25,0.0,31.25
2025-05-29 02:29:54+00:00,11072400,31.25,7.8125,39.0625
2025-05-29 02:30:00+00:00,11072401,31.25,0.0,31.25
2025-05-29 02:30:06+00:00,11072402,31.25,0.0,31.25
2025-05-29 02:30:12+00:00,11072403,31.25,0.0,31.25
2025-05-29 02:30:18+00:00,11072404,31.25,14.83125,46.08125
2025-05-29 02:30:24+00:00,11072405,31.25,5.46875,36.71875
2025-05-29 02:30:30+00:00,11072406,31.25,0.0,31.25
2025-05-29 02:30:36+00:00,11072407,31.25,0.0,31.25
2025-05-29 02:30:42+00:00,11072408,31.25,0.0,31.25
2025-05-29 02:30:48+00:00,11072409,31.25,0.0,31.25
2025-05-29 02:30:54+00:00,11072410,31.25,0.0,31.25
2025-05-29 02:31:00+00:00,11072411,31.25,0.0,31.25
2025-05-29 02:31:06+00:00,11072412,31.25,0.0,31.25
2025-05-29 02:31:12+00:00,11072413,31.25,0.0,31.25
2025-05-29 02:31:18+00:00,11072414,31.25,0.0,31.25
2025-05-29 02:31:24+00:00,11072415,31.25,0.0,31.25
2025-05-29 02:31:30+00:00,11072416,31.25,7.8125,39.0625
2025-05-29 02:31:36+00:00,11072417,31.25,31.25,62.5
2025-05-29 02:31:42+00:00,11072418,31.25,2.3125,33.5625
2025-05-29 02:31:48+00:00,11072419,31.25,0.0,31.25
2025-05-29 02:31:54+00:00,11072420,31.25,0.0,31.25
2025-05-29 02:32:00+00:00,11072421,31.25,0.0,31.25
2025-05-29 02:32:06+00:00,11072422,31.25,0.0,31.25
2025-05-29 02:32:12+00:00,11072423,31.25,6.40625,37.65625
2025-05-29 02:32:18+00:00,11072424,31.25,0.0,31.25
2025-05-29 02:32:24+00:00,11072425,31.25,0.0,31.25
2025-05-29 02:32:30+00:00,11072426,31.25,31.25,62.5
2025-05-29 02:32:36+00:00,11072427,31.25,0.0,31.25
2025-05-29 02:32:42+00:00,11072428,31.25,3.125,34.375
2025-05-29 02:32:48+00:00,11072429,31.25,0.0,31.25
2025-05-29 02:32:54+00:00,11072430,31.25,0.0,31.25
2025-05-29 02:33:00+00:00,11072431,31.25,0.765625,32.015625
2025-05-29 02:33:06+00:00,11072432,31.25,0.0,31.25
2025-05-29 02:33:12+00:00,11072433,31.25,0.0,31.25
2025-05-29 02:33:18+00:00,11072434,31.25,3.125,34.375
2025-05-29 02:33:24+00:00,11072435,31.25,19.53125,50.78125
2025-05-29 02:33:30+00:00,11072436,31.25,0.0,31.25
2025-05-29 02:33:36+00:00,11072437,31.25,0.0,31.25
2025-05-29 02:33:42+00:00,11072438,31.25,0.0,31.25
2025-05-29 02:33:48+00:00,11072439,31.25,0.03125,31.28125
2025-05-29 02:33:54+00:00,11072440,31.25,0.0,31.25
2025-05-29 02:34:00+00:00,11072441,31.25,0.0,31.25
2025-05-29 02:34:06+00:00,11072442,31.25,0.0,31.25
2025-05-29 02:34:12+00:00,11072443,31.25,15.640625,46.890625
2025-05-29 02:34:18+00:00,11072444,31.25,0.0,31.25
2025-05-29 02:34:24+00:00,11072445,31.25,1.0,32.25
2025-05-29 02:34:30+00:00,11072446,31.25,0.0,31.25
2025-05-29 02:34:36+00:00,11072447,31.25,3.90625,35.15625
2025-05-29 02:34:42+00:00,11072448,31.25,0.0,31.25
2025-05-29 02:34:48+00:00,11072449,31.25,0.0,31.25
2025-05-29 02:34:54+00:00,11072450,31.25,0.0,31.25
2025-05-29 02:35:00+00:00,11072451,31.25,0.0,31.25
2025-05-29 02:35:06+00:00,11072452,31.25,0.0,31.25
2025-05-29 02:35:12+00:00,11072453,31.25,0.0,31.25
2025-05-29 02:35:18+00:00,11072454,31.25,0.0,31.25
2025-05-29 02:35:24+00:00,11072455,31.25,0.0,31.25
2025-05-29 02:35:30+00:00,11072456,31.25,0.03125,31.28125
2025-05-29 02:35:36+00:00,11072457,31.25,1.0,32.25
2025-05-29 02:35:42+00:00,11072458,31.25,0.0,31.25
2025-05-29 02:35:48+00:00,11072459,31.25,0.0,31.25
2025-05-29 02:35:54+00:00,11072460,31.25,7.8125,39.0625
2025-05-29 02:36:00+00:00,11072461,31.25,0.0,31.25
2025-05-29 02:36:06+00:00,11072462,31.25,0.0,31.25
2025-05-29 02:36:12+00:00,11072463,31.25,0.0,31.25
2025-05-29 02:36:18+00:00,11072464,31.25,0.0,31.25
2025-05-29 02:36:24+00:00,11072465,31.25,0.0,31.25
2025-05-29 02:36:30+00:00,11072466,31.25,0.0,31.25
2025-05-29 02:36:36+00:00,11072467,31.25,0.0,31.25
2025-05-29 02:36:42+00:00,11072468,31.25,0.0,31.25
2025-05-29 02:36:48+00:00,11072469,31.25,7.8125,39.0625
2025-05-29 02:36:54+00:00,11072470,31.25,0.0,31.25
2025-05-29 02:37:00+00:00,11072471,31.25,0.0,31.25
2025-05-29 02:37:06+00:00,11072472,31.25,3.90625,35.15625
2025-05-29 02:37:12+00:00,11072473,31.25,0.0,31.25
2025-05-29 02:37:18+00:00,11072474,31.25,0.0,31.25
2025-05-29 02:37:24+00:00,11072475,31.25,16.375,47.625
2025-05-29 02:37:30+00:00,11072476,31.25,0.0,31.25
2025-05-29 02:37:36+00:00,11072477,31.25,0.0,31.25
2025-05-29 02:37:42+00:00,11072478,31.25,6.25,37.5
2025-05-29 02:37:48+00:00,11072479,31.25,0.0,31.25
2025-05-29 02:37:54+00:00,11072480,31.25,16.375,47.625
2025-05-29 02:38:00+00:00,11072481,31.25,0.0,31.25
2025-05-29 02:38:06+00:00,11072482,31.25,0.0,31.25
2025-05-29 02:38:12+00:00,11072483,31.25,0.0,31.25
2025-05-29 02:38:18+00:00,11072484,31.25,0.0,31.25
2025-05-29 02:38:24+00:00,11072485,31.25,0.0,31.25
2025-05-29 02:38:30+00:00,11072486,31.25,0.03125,31.28125
2025-05-29 02:38:36+00:00,11072487,31.25,0.0,31.25
2025-05-29 02:38:42+00:00,11072488,31.25,0.0,31.25
2025-05-29 02:38:48+00:00,11072489,31.25,0.0,31.25
2025-05-29 02:38:54+00:00,11072490,31.25,0.0,31.25
2025-05-29 02:39:00+00:00,11072491,31.25,0.0,31.25
2025-05-29 02:39:06+00:00,11072492,31.25,0.0,31.25
2025-05-29 02:39:12+00:00,11072493,31.25,0.0,31.25
2025-05-29 02:39:18+00:00,11072494,31.25,0.0,31.25
2025-05-29 02:39:24+00:00,11072495,31.25,5.0,36.25
2025-05-29 02:39:30+00:00,11072496,31.25,0.0,31.25
2025-05-29 02:39:36+00:00,11072497,31.25,0.0,31.25
2025-05-29 02:39:42+00:00,11072498,31.25,0.0,31.25
2025-05-29 02:39:48+00:00,11072499,31.25,0.0,31.25
2025-05-29 02:39:54+00:00,11072500,31.25,0.0,31.25
2025-05-29 02:40:00+00:00,11072501,31.25,7.8125,39.0625
2025-05-29 02:40:06+00:00,11072502,31.25,0.0,31.25
2025-05-29 02:40:12+00:00,11072503,31.25,0.0,31.25
2025-05-29 02:40:18+00:00,11072504,31.25,0.0,31.25
2025-05-29 02:40:24+00:00,11072505,31.25,0.0,31.25
2025-05-29 02:40:30+00:00,11072506,31.25,0.0,31.25
2025-05-29 02:40:36+00:00,11072507,31.25,0.0,31.25
2025-05-29 02:40:42+00:00,11072508,31.25,0.0,31.25
2025-05-29 02:40:48+00:00,11072509,31.25,31.25,62.5
2025-05-29 02:40:54+00:00,11072510,31.25,0.0,31.25
2025-05-29 02:41:00+00:00,11072511,31.25,19.53125,50.78125
2025-05-29 02:41:06+00:00,11072512,31.25,0.0,31.25
2025-05-29 02:41:12+00:00,11072513,31.25,0.0,31.25
2025-05-29 02:41:18+00:00,11072514,31.25,0.0,31.25
2025-05-29 02:41:24+00:00,11072515,31.25,0.0,31.25
2025-05-29 02:41:30+00:00,11072516,31.25,0.0,31.25
2025-05-29 02:41:36+00:00,11072517,31.25,7.8125,39.0625
2025-05-29 02:41:42+00:00,11072518,31.25,0.0,31.25
2025-05-29 02:41:48+00:00,11072519,31.25,0.0,31.25
2025-05-29 02:41:54+00:00,11072520,31.25,17.1875,48.4375
2025-05-29 02:42:00+00:00,11072521,31.25,0.0,31.25
2025-05-29 02:42:06+00:00,11072522,31.25,3.472187499999997,34.7221875
2025-05-29 02:42:12+00:00,11072523,31.25,0.0,31.25
2025-05-29 02:42:18+00:00,11072524,31.25,0.0,31.25
2025-05-29 02:42:24+00:00,11072525,31.25,0.0,31.25
2025-05-29 02:42:30+00:00,11072526,31.25,0.0,31.25
2025-05-29 02:42:36+00:00,11072527,31.25,0.0,31.25
2025-05-29 02:42:42+00:00,11072528,31.25,0.0,31.25
2025-05-29 02:42:48+00:00,11072529,31.25,0.0,31.25
2025-05-29 02:42:54+00:00,11072530,31.25,0.0,31.25
2025-05-29 02:43:00+00:00,11072531,31.25,15.625,46.875
2025-05-29 02:43:06+00:00,11072532,31.25,0.0,31.25
2025-05-29 02:43:12+00:00,11072533,31.25,6.25,37.5
2025-05-29 02:43:18+00:00,11072534,31.25,0.0,31.25
2025-05-29 02:43:24+00:00,11072535,31.25,0.0,31.25
2025-05-29 02:43:30+00:00,11072536,31.25,0.0,31.25
2025-05-29 02:43:36+00:00,11072537,31.25,0.0,31.25
2025-05-29 02:43:42+00:00,11072538,31.25,0.0,31.25
2025-05-29 02:43:48+00:00,11072539,31.25,0.0,31.25
2025-05-29 02:43:54+00:00,11072540,31.25,0.0,31.25
2025-05-29 02:44:00+00:00,11072541,31.25,3.125,34.375
2025-05-29 02:44:06+00:00,11072542,31.25,82.7915278225,114.0415278225
2025-05-29 02:44:12+00:00,11072543,31.25,0.0,31.25
2025-05-29 02:44:18+00:00,11072544,31.25,0.0,31.25
2025-05-29 02:44:24+00:00,11072545,31.25,6.40625,37.65625
2025-05-29 02:44:30+00:00,11072546,31.25,3.125,34.375
2025-05-29 02:44:36+00:00,11072547,31.25,0.0,31.25
2025-05-29 02:44:42+00:00,11072548,31.25,2.0625,33.3125
2025-05-29 02:44:48+00:00,11072549,31.25,0.0,31.25
2025-05-29 02:44:54+00:00,11072550,31.25,0.0,31.25
2025-05-29 02:45:00+00:00,11072551,31.25,0.0,31.25
2025-05-29 02:45:06+00:00,11072552,31.25,0.0,31.25
2025-05-29 02:45:12+00:00,11072553,31.25,0.0,31.25
2025-05-29 02:45:18+00:00,11072554,31.25,0.0,31.25
2025-05-29 02:45:24+00:00,11072555,31.25,0.0,31.25
2025-05-29 02:45:30+00:00,11072556,31.25,39.0625,70.3125
2025-05-29 02:45:36+00:00,11072557,31.25,3.125,34.375
2025-05-29 02:45:42+00:00,11072558,31.25,0.0,31.25
2025-05-29 02:45:48+00:00,11072559,31.25,0.0,31.25
2025-05-29 02:45:54+00:00,11072560,31.25,0.0,31.25
2025-05-29 02:46:18+00:00,11072561,31.25,0.0,31.25
2025-05-29 02:46:18+00:00,11072562,31.25,7.8125,39.0625
2025-05-29 02:46:24+00:00,11072563,31.25,1.0,32.25
2025-05-29 02:46:30+00:00,11072564,31.25,7.8125,39.0625
2025-05-29 02:46:36+00:00,11072565,31.25,0.0,31.25
2025-05-29 02:46:42+00:00,11072566,31.25,0.0,31.25
2025-05-29 02:46:48+00:00,11072567,31.25,0.0,31.25
2025-05-29 02:46:54+00:00,11072568,31.25,0.0,31.25
2025-05-29 02:47:00+00:00,11072569,31.25,0.0,31.25
2025-05-29 02:47:06+00:00,11072570,31.25,0.0,31.25
2025-05-29 02:47:12+00:00,11072571,31.25,5.0,36.25
2025-05-29 02:47:18+00:00,11072572,31.25,0.0,31.25
2025-05-29 02:47:24+00:00,11072573,31.25,0.0,31.25
2025-05-29 02:47:30+00:00,11072574,31.25,3.125,34.375
2025-05-29 02:47:36+00:00,11072575,31.25,0.0,31.25
2025-05-29 02:47:42+00:00,11072576,31.25,5.46875,36.71875
2025-05-29 02:47:48+00:00,11072577,31.25,0.0,31.25
2025-05-29 02:47:54+00:00,11072578,31.25,0.0,31.25
2025-05-29 02:48:00+00:00,11072579,31.25,1.0,32.25
2025-05-29 02:48:06+00:00,11072580,31.25,3.125,34.375
2025-05-29 02:48:12+00:00,11072581,31.25,0.0,31.25
2025-05-29 02:48:18+00:00,11072582,31.25,1.5625,32.8125
2025-05-29 02:48:24+00:00,11072583,31.25,0.0,31.25
2025-05-29 02:48:30+00:00,11072584,31.25,0.75,32.0
2025-05-29 02:48:36+00:00,11072585,31.25,0.0,31.25
2025-05-29 02:48:42+00:00,11072586,31.25,7.8125,39.0625
2025-05-29 02:48:48+00:00,11072587,31.25,1.5,32.75
2025-05-29 02:48:54+00:00,11072588,31.25,0.0,31.25
2025-05-29 02:49:00+00:00,11072589,31.25,0.0,31.25
2025-05-29 02:49:06+00:00,11072590,31.25,0.0,31.25
2025-05-29 02:49:12+00:00,11072591,31.25,1.0,32.25
2025-05-29 02:49:18+00:00,11072592,31.25,0.0,31.25
2025-05-29 02:49:24+00:00,11072593,31.25,0.0,31.25
2025-05-29 02:49:30+00:00,11072594,31.25,0.5,31.75
2025-05-29 02:49:36+00:00,11072595,31.25,0.0,31.25
2025-05-29 02:49:42+00:00,11072596,31.25,0.0,31.25
2025-05-29 02:49:48+00:00,11072597,31.25,0.0,31.25
2025-05-29 02:49:54+00:00,11072598,31.25,0.0,31.25
2025-05-29 02:50:00+00:00,11072599,31.25,6.40625,37.65625
2025-05-29 02:50:06+00:00,11072600,31.25,43.135100094,74.385100094
2025-05-29 02:50:12+00:00,11072601,31.25,0.0,31.25
2025-05-29 02:50:18+00:00,11072602,31.25,0.0,31.25
2025-05-29 02:50:24+00:00,11072603,31.25,0.0,31.25
2025-05-29 02:50:30+00:00,11072604,31.25,0.0,31.25
2025-05-29 02:50:36+00:00,11072605,31.25,0.0,31.25
2025-05-29 02:50:42+00:00,11072606,31.25,0.0,31.25
2025-05-29 02:50:48+00:00,11072607,31.25,0.0,31.25
2025-05-29 02:50:54+00:00,11072608,31.25,7.8125,39.0625
2025-05-29 02:51:00+00:00,11072609,31.25,31.25,62.5
2025-05-29 02:51:06+00:00,11072610,31.25,5.0,36.25
2025-05-29 02:51:12+00:00,11072611,31.25,0.0,31.25
2025-05-29 02:51:18+00:00,11072612,31.25,0.0,31.25
2025-05-29 02:51:24+00:00,11072613,31.25,0.0,31.25
2025-05-29 02:51:30+00:00,11072614,31.25,0.0,31.25
2025-05-29 02:51:36+00:00,11072615,31.25,0.5,31.75
2025-05-29 02:51:42+00:00,11072616,31.25,0.015625,31.265625
2025-05-29 02:51:48+00:00,11072617,31.25,0.03125,31.28125
2025-05-29 02:51:54+00:00,11072618,31.25,0.0,31.25
2025-05-29 02:52:00+00:00,11072619,31.25,0.0,31.25
2025-05-29 02:52:06+00:00,11072620,31.25,0.015625,31.265625
2025-05-29 02:52:12+00:00,11072621,31.25,0.0,31.25
2025-05-29 02:52:18+00:00,11072622,31.25,6.40625,37.65625
2025-05-29 02:52:24+00:00,11072623,31.25,0.0,31.25
2025-05-29 02:52:30+00:00,11072624,31.25,0.0,31.25
2025-05-29 02:52:36+00:00,11072625,31.25,0.0,31.25
2025-05-29 02:52:42+00:00,11072626,31.25,0.0,31.25
2025-05-29 02:52:48+00:00,11072627,31.25,0.0,31.25
2025-05-29 02:52:54+00:00,11072628,31.25,1.0,32.25
2025-05-29 02:53:00+00:00,11072629,31.25,0.0,31.25
2025-05-29 02:53:06+00:00,11072630,31.25,0.0,31.25
2025-05-29 02:53:12+00:00,11072631,31.25,0.0,31.25
2025-05-29 02:53:18+00:00,11072632,31.25,0.0,31.25
2025-05-29 02:53:24+00:00,11072633,31.25,5.050000000000001,36.3
2025-05-29 02:53:30+00:00,11072634,31.25,0.0,31.25
2025-05-29 02:53:36+00:00,11072635,31.25,7.8125,39.0625
2025-05-29 02:53:42+00:00,11072636,31.25,0.0,31.25
2025-05-29 02:53:48+00:00,11072637,31.25,0.0,31.25
2025-05-29 02:53:54+00:00,11072638,31.25,3.125,34.375
2025-05-29 02:54:00+00:00,11072639,31.25,0.0,31.25
2025-05-29 02:54:06+00:00,11072640,31.25,0.03125,31.28125
2025-05-29 02:54:12+00:00,11072641,31.25,0.0,31.25
2025-05-29 02:54:18+00:00,11072642,31.25,0.0,31.25
2025-05-29 02:54:24+00:00,11072643,31.25,0.0,31.25
2025-05-29 02:54:30+00:00,11072644,31.25,0.0,31.25
2025-05-29 02:54:36+00:00,11072645,31.25,0.0,31.25
2025-05-29 02:54:42+00:00,11072646,31.25,0.0,31.25
2025-05-29 02:54:48+00:00,11072647,31.25,0.0,31.25
2025-05-29 02:54:54+00:00,11072648,31.25,0.0,31.25
2025-05-29 02:55:00+00:00,11072649,31.25,2.5,33.75
2025-05-29 02:55:12+00:00,11072650,31.25,3.125,34.375
2025-05-29 02:55:18+00:00,11072651,31.25,0.0,31.25
2025-05-29 02:55:24+00:00,11072652,31.25,0.0,31.25
2025-05-29 02:55:30+00:00,11072653,31.25,1.0,32.25
2025-05-29 02:55:36+00:00,11072654,31.25,0.0,31.25
2025-05-29 02:55:42+00:00,11072655,31.25,0.0,31.25
2025-05-29 02:55:48+00:00,11072656,31.25,7.8125,39.0625
2025-05-29 02:55:54+00:00,11072657,31.25,0.0,31.25
2025-05-29 02:56:00+00:00,11072658,31.25,0.0,31.25
2025-05-29 02:56:06+00:00,11072659,31.25,0.0,31.25
2025-05-29 02:56:12+00:00,11072660,31.25,0.0,31.25
2025-05-29 02:56:18+00:00,11072661,31.25,60.69121875,91.94121874999999
2025-05-29 02:56:24+00:00,11072662,31.25,7.8125,39.0625
2025-05-29 02:56:30+00:00,11072663,31.25,0.0,31.25
2025-05-29 02:56:36+00:00,11072664,31.25,0.0,31.25
2025-05-29 02:56:42+00:00,11072665,31.25,5.0,36.25
2025-05-29 02:56:48+00:00,11072666,31.25,1.5625,32.8125
2025-05-29 02:56:54+00:00,11072667,31.25,0.0,31.25
2025-05-29 02:57:06+00:00,11072668,31.25,0.0,31.25
2025-05-29 02:57:12+00:00,11072669,31.25,7.8125,39.0625
2025-05-29 02:57:18+00:00,11072670,31.25,0.0,31.25
2025-05-29 02:57:24+00:00,11072671,31.25,0.0,31.25
2025-05-29 02:57:30+00:00,11072672,31.25,3.125,34.375
2025-05-29 02:57:36+00:00,11072673,31.25,0.0,31.25
2025-05-29 02:57:42+00:00,11072674,31.25,0.0,31.25
2025-05-29 02:57:48+00:00,11072675,31.25,6.40625,37.65625
2025-05-29 02:57:54+00:00,11072676,31.25,0.0,31.25
2025-05-29 02:58:00+00:00,11072677,31.25,0.0,31.25
2025-05-29 02:58:06+00:00,11072678,31.25,0.0,31.25
2025-05-29 02:58:12+00:00,11072679,31.25,0.0,31.25
2025-05-29 02:58:18+00:00,11072680,31.25,389.1076073565,420.3576073565
2025-05-29 02:58:24+00:00,11072681,31.25,0.0,31.25
2025-05-29 02:58:30+00:00,11072682,31.25,0.0,31.25
2025-05-29 02:58:36+00:00,11072683,31.25,0.0,31.25
2025-05-29 02:58:42+00:00,11072684,31.25,0.0,31.25
2025-05-29 02:58:48+00:00,11072685,31.25,0.0,31.25
2025-05-29 02:58:54+00:00,11072686,31.25,0.0,31.25
2025-05-29 02:59:00+00:00,11072687,31.25,0.0,31.25
