num_shards,epsilon_j0,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
7,16.0,0.41000000000000003,Spike,0.042884,0.5195116711999999,0.38876734952967174,0.039023342399999716,False
7,16.0,0.4,Spike,0.800753,0.518444915,0.377722680596687,0.03688983000000001,False
7,16.0,0.39,Spike,0.18534,0.5169905884,0.37025878029503434,0.03398117680000001,False
7,16.0,0.38,Spike,1.0,0.5163037081999999,0.36056755674669,0.03260741639999987,False
7,16.0,0.37,Spike,0.147696,0.5156306428,0.35392785127832155,0.03126128560000008,False
7,16.0,0.36000000000000004,Spike,1.0,0.5151815614,0.34673297543395104,0.030363122800000086,False
7,16.0,0.35000000000000003,Spike,0.439659,0.513807942,0.338076649784156,0.027615884000000035,False
7,16.0,0.34,Spike,0.196049,0.5133476774000001,0.32858634808716203,0.02669535480000018,False
7,16.0,0.33,Spike,1.0,0.5123832964,0.31743727490595447,0.024766592800000042,False
7,16.0,0.32,Spike,0.336789,0.5115475618,0.3089301347906211,0.0230951236000001,False
7,16.0,0.31,Spike,0.522136,0.5104567966,0.2951487289083571,0.02091359319999997,False
7,16.0,0.3,Spike,0.346655,0.5093496721999999,0.2784475348242543,0.018699344399999873,False
7,16.0,0.29000000000000004,Spike,0.418795,0.5079374602,0.25740463310932155,0.015874920399999937,False
7,16.0,0.28,Spike,0.967856,0.5068067638,0.2338338411810513,0.013613527600000008,False
7,16.0,0.27,Spike,0.794043,0.5054766818,0.21109847138248952,0.010953363600000099,False
7,16.0,0.26,Spike,0.41046,0.5043655544,0.1899381118912516,0.008731108799999943,False
7,16.0,0.25,Spike,0.732784,0.5037453208,0.16993423263468876,0.007490641600000014,False
7,16.0,0.24000000000000002,Spike,0.321435,0.5029027746,0.15072366529638626,0.005805549199999982,False
7,16.0,0.23,Spike,0.3517,0.5022534576,0.13202908790261744,0.004506915199999906,False
7,16.0,0.22,Spike,0.680773,0.5016842564,0.11339374508269066,0.0033685128000000564,False
7,16.0,0.21000000000000002,Spike,0.43727,0.5010606917999999,0.09408326739501321,0.0021213835999998043,False
7,16.0,0.2,Spike,0.60477,0.500673946,0.07289995309320633,0.0013478920000000727,False
7,16.0,0.19,Spike,0.536053,0.500304715,0.04685025967894492,0.0006094299999999109,False
7,16.0,0.18000000000000002,Spike,0.5,0.5000809204,0.02582768435486795,0.00016184079999992385,True
7,16.0,0.17,Spike,0.5,0.5000764774,0.02512819420305149,0.00015295480000010464,True
7,16.0,0.16,Spike,0.5,0.50007504,0.024895048369815775,0.0001500800000000524,True
7,16.0,0.15000000000000002,Spike,0.5,0.5000745516,0.024812484558917807,0.00014910320000005584,True
7,16.0,0.14,Spike,0.5,0.5000745853999999,0.024814268588991863,0.00014917079999987592,True
7,16.0,0.13,Spike,0.5,0.5000749793999999,0.02487534171468726,0.00014995879999979422,True
7,16.0,0.12,Spike,0.5,0.5000756574,0.024983617056020244,0.00015131480000007969,True
7,16.0,0.11,Spike,0.5,0.5000765724,0.025132319858115933,0.00015314480000006014,True
7,16.0,0.09999999999999999,Spike,0.5,0.5000776965999999,0.025317207287335514,0.00015539319999979817,True
7,16.0,0.09,Spike,0.5,0.5000790132,0.025535373312467302,0.0001580264000000664,True
7,16.0,0.08,Spike,0.5,0.5000805067999999,0.025784678855892192,0.00016101359999987075,True
7,16.0,0.06999999999999999,Spike,0.5,0.5000816549999999,0.025982826191562673,0.00016330999999980556,True
7,16.0,0.060000000000000005,Spike,0.5,0.5000808122,0.025866152076363787,0.00016162440000000444,True
7,16.0,0.05,Spike,0.5,0.500080213,0.02578075333215276,0.00016042600000010232,True
7,16.0,0.04,Spike,0.5,0.5000798478,0.025726767507884,0.00015969560000006489,True
7,16.0,0.03,Spike,0.5,0.5000797066,0.02570428357732153,0.0001594132000000137,True
7,16.0,0.02,Spike,0.5,0.5000797834,0.02571331689410808,0.00015956680000006607,True
7,16.0,0.01,Spike,0.5,0.5000800698,0.025753806852020965,0.0001601395999999422,True
7,15.9,0.99,Spike,1.0,0.9851641518,0.09430066338857358,0.9703283036000001,False
7,15.9,0.98,Spike,1.0,0.9789940613999999,0.12206826991061938,0.9579881227999998,False
7,15.9,0.97,Spike,1.0,0.9624194262000001,0.17468352559108355,0.9248388524000002,False
7,15.9,0.9600000000000001,Spike,1.0,0.9314956442000001,0.24124320546445438,0.8629912884000002,False
7,15.9,0.9500000000000001,Spike,1.0,0.8875472546000001,0.3069491258853814,0.7750945092000001,False
7,15.9,0.9400000000000001,Spike,1.0,0.8370328264,0.361703177006978,0.6740656528,False
7,15.9,0.93,Spike,1.0,0.7883138216000001,0.4016457465397323,0.5766276432000002,False
7,15.9,0.92,Spike,1.0,0.7415383162,0.43140231482993313,0.4830766324,False
7,15.9,0.91,Spike,1.0,0.7126816656,0.44638307011583467,0.4253633312,False
7,15.9,0.9,Spike,1.0,0.7072592689999999,0.4488513589547419,0.4145185379999998,False
7,15.9,0.89,Spike,1.0,0.7222309966000001,0.44167236999735954,0.44446199320000024,False
7,15.9,0.88,Spike,0.0,0.7021163558,0.4511612212645885,0.40423271159999996,False
7,15.9,0.87,Spike,0.0,0.58833974,0.48639974686161036,0.17667948,False
7,15.9,0.86,Spike,1.0,0.5347790224000001,0.49294873569954334,0.06955804480000016,False
7,15.9,0.85,Spike,1.0,0.5811074436000001,0.48740429610085617,0.1622148872000002,False
7,15.9,0.8400000000000001,Spike,1.0,0.6127944014,0.48103952087674395,0.22558880279999993,False
7,15.9,0.8300000000000001,Spike,0.0,0.5688649405999999,0.48922806388200646,0.13772988119999985,False
7,15.9,0.8200000000000001,Spike,1.0,0.5597990092,0.49009848123009186,0.11959801840000006,False
7,15.9,0.81,Spike,0.0,0.5678779718,0.4890451070175623,0.13575594359999998,False
7,15.9,0.8,Spike,1.0,0.5598501366,0.4897938030759971,0.1197002732000001,False
7,15.9,0.79,Spike,0.0,0.5495790836,0.4908220449036099,0.09915816719999992,False
7,15.9,0.78,Spike,1.0,0.5684544767999999,0.48822956353228514,0.13690895359999988,False
7,15.9,0.77,Spike,1.0,0.5537342092,0.48973682042425615,0.1074684184000001,False
7,15.9,0.76,Spike,1.0,0.5352767406,0.4910958735364676,0.07055348119999993,False
7,15.9,0.75,Spike,1.0,0.5417781924,0.49000944233861576,0.08355638480000005,False
7,15.9,0.74,Spike,1.0,0.5381785774,0.48992018326068876,0.07635715479999994,False
7,15.9,0.73,Spike,1.0,0.5489485258000001,0.48862471499374066,0.09789705160000017,False
7,15.9,0.72,Spike,0.0,0.5380551776,0.4889346788216158,0.07611035519999998,False
7,15.9,0.7100000000000001,Spike,1.0,0.5394297104,0.48810297936641667,0.07885942079999997,False
7,15.9,0.7000000000000001,Spike,0.004524,0.5316846450000001,0.4880087246990163,0.06336929000000024,False
7,15.9,0.6900000000000001,Spike,0.0,0.5382546234,0.4863970517070685,0.07650924679999993,False
7,15.9,0.68,Spike,0.000118,0.5334219269999999,0.48609436592692956,0.06684385399999981,False
7,15.9,0.67,Spike,0.042483,0.5301852326000001,0.485214671552559,0.06037046520000011,False
7,15.9,0.66,Spike,1.0,0.5358787394,0.483286017368821,0.07175747879999994,False
7,15.9,0.65,Spike,0.000239,0.5326084098,0.4822676049658772,0.06521681960000003,False
7,15.9,0.64,Spike,2e-06,0.534999957,0.48010317219256465,0.06999991400000005,False
7,15.9,0.63,Spike,0.001606,0.5311901440000001,0.4789291323471248,0.06238028800000017,False
7,15.9,0.62,Spike,1.0,0.5299781,0.47685017578681504,0.059956200000000015,False
7,15.9,0.61,Spike,0.00072,0.5311507974,0.474967158792377,0.06230159480000008,False
7,15.9,0.6,Spike,2.5e-05,0.5327033579999999,0.4728353149934772,0.06540671599999981,False
7,15.9,0.59,Spike,0.000321,0.5309798972,0.4699247579995998,0.0619597944000001,False
7,15.9,0.5800000000000001,Spike,1.0,0.5271888948,0.46692542099198825,0.05437778959999995,False
7,15.9,0.5700000000000001,Spike,0.001316,0.529600979,0.46467620542741145,0.059201958000000054,False
7,15.9,0.56,Spike,0.000331,0.5298892436,0.4608416390083051,0.05977848720000001,False
7,15.9,0.55,Spike,0.271527,0.5260102583999999,0.4576671194206363,0.05202051679999986,False
7,15.9,0.54,Spike,0.028909,0.5267778572,0.4544686125789625,0.053555714400000065,False
7,15.9,0.53,Spike,0.006298,0.5270786399999999,0.4501038808827615,0.05415727999999986,False
7,15.9,0.52,Spike,0.046027,0.5253195347999999,0.4440341354158287,0.050639069599999864,False
7,15.9,0.51,Spike,0.058609,0.5250387403999999,0.44280114516247504,0.05007748079999974,False
7,15.9,0.5,Spike,0.136557,0.5238643832,0.4360697396059502,0.0477287663999999,False
7,15.9,0.49,Spike,0.05027,0.5237327366000001,0.4304451159568892,0.04746547320000016,False
7,15.9,0.48000000000000004,Spike,0.101768,0.5228441118,0.42540177601163215,0.04568822360000002,False
7,15.9,0.47000000000000003,Spike,1.0,0.5226812754000001,0.41994739372501083,0.04536255080000018,False
7,15.9,0.46,Spike,0.167192,0.521394519,0.4142027867437655,0.042789038,False
7,15.9,0.45,Spike,1.0,0.520639291,0.4082351742979264,0.0412785819999999,False
7,15.9,0.44,Spike,1.0,0.5210101382,0.40216450679812255,0.042020276399999945,False
7,15.9,0.43,Spike,0.205131,0.5193526534,0.3953030345441553,0.03870530680000006,False
7,15.9,0.42000000000000004,Spike,0.181501,0.5189580634,0.3906910534208583,0.037916126799999894,False
7,15.9,0.41000000000000003,Spike,0.080947,0.5186025863999999,0.3828347717034543,0.0372051727999998,False
7,15.9,0.4,Spike,0.281009,0.5174560713999999,0.37737517976157353,0.03491214279999988,False
7,15.9,0.39,Spike,1.0,0.5172059196000001,0.37087115301076007,0.03441183920000013,False
7,15.9,0.38,Spike,0.073182,0.5166828965999999,0.3617652994073221,0.03336579319999977,False
7,15.9,0.37,Spike,0.411634,0.5151336032,0.35337305407817987,0.030267206400000024,False
7,15.9,0.36000000000000004,Spike,0.184051,0.5148282639999999,0.34597882673191266,0.02965652799999985,False
7,15.9,0.35000000000000003,Spike,1.0,0.514271148,0.33742817045089235,0.02854229599999991,False
7,15.9,0.34,Spike,0.359607,0.5130009076000001,0.3278119301856311,0.02600181520000011,False
7,15.9,0.33,Spike,0.149483,0.5126692176000001,0.31832861925524075,0.02533843520000012,False
7,15.9,0.32,Spike,0.435659,0.5113814806,0.30767028763872334,0.022762961199999987,False
7,15.9,0.31,Spike,0.666118,0.5103717972,0.2934549827879089,0.020743594400000065,False
7,15.9,0.3,Spike,0.320609,0.5092329003999999,0.27619048796605916,0.01846580079999982,False
7,15.9,0.29000000000000004,Spike,0.328429,0.5078672982,0.2548525743839086,0.015734596399999967,False
7,15.9,0.28,Spike,0.447393,0.5064191021999999,0.23120378987492884,0.01283820439999972,False
7,15.9,0.27,Spike,0.382759,0.5052862304,0.20885082686754958,0.010572460799999961,False
7,15.9,0.26,Spike,0.327557,0.5045196846,0.18784826326862256,0.009039369199999925,False
7,15.9,0.25,Spike,0.423231,0.5034123942,0.16792714594017946,0.006824788399999893,False
7,15.9,0.24000000000000002,Spike,0.557121,0.5026810996000001,0.14880044704226825,0.0053621992000001395,False
7,15.9,0.23,Spike,0.498144,0.50203737,0.13017194984259958,0.004074740000000077,False
7,15.9,0.22,Spike,0.381384,0.5015457823999999,0.1115260053008639,0.0030915647999998352,False
7,15.9,0.21000000000000002,Spike,0.641329,0.5010782359999999,0.09205302733301789,0.0021564719999997983,False
7,15.9,0.2,Spike,0.440289,0.5006658056000001,0.07051107992042185,0.0013316112000001379,False
7,15.9,0.19,Spike,0.45375,0.5002386396,0.043369472084445394,0.0004772792000000692,False
7,15.9,0.18000000000000002,Spike,0.5,0.5000801486,0.02570780246771127,0.0001602972000001035,True
7,15.9,0.17,Spike,0.5,0.5000763001999999,0.025099523759335936,0.0001526003999998693,True
7,15.9,0.16,Spike,0.5,0.5000749626,0.024883027948792352,0.00014992519999990073,True
7,15.9,0.15000000000000002,Spike,0.5,0.5000745146000001,0.024806607227983023,0.0001490292000001503,True
7,15.9,0.14,Spike,0.5,0.5000745668,0.024811249499609733,0.0001491335999999066,True
7,15.9,0.13,Spike,0.5,0.5000749703999999,0.024873817992222783,0.0001499407999998592,True
7,15.9,0.12,Spike,0.5,0.500075653,0.024982922446210764,0.0001513060000000177,True
7,15.9,0.11,Spike,0.5,0.5000765694,0.02513209492675581,0.0001531388000000078,True
7,15.9,0.09999999999999999,Spike,0.5,0.5000776972,0.02531725537491487,0.00015539439999989746,True
7,15.9,0.09,Spike,0.5,0.5000790132,0.025535582735018,0.0001580264000000664,True
7,15.9,0.08,Spike,0.5,0.5000805094,0.0257849655352386,0.00016101880000007895,True
7,15.9,0.06999999999999999,Spike,0.5,0.5000816534,0.025982565118503904,0.00016330679999998488,True
7,15.9,0.060000000000000005,Spike,0.5,0.5000808112,0.02586597912069692,0.000161622400000061,True
7,15.9,0.05,Spike,0.5,0.5000802128,0.02578065103643988,0.00016042560000006922,True
7,15.9,0.04,Spike,0.5,0.5000798472000001,0.025726711327641535,0.00015969440000018764,True
7,15.9,0.03,Spike,0.5,0.5000797064,0.025704264252126487,0.0001594127999999806,True
7,15.9,0.02,Spike,0.5,0.5000797842,0.02571331290611445,0.0001595683999999764,True
7,15.9,0.01,Spike,0.5,0.5000800707999999,0.02575380803859276,0.00016014159999988564,True
7,15.8,0.99,Spike,1.0,0.9851780696,0.09410385074183544,0.9703561392,False
7,15.8,0.98,Spike,1.0,0.979275044,0.12082325867553921,0.958550088,False
7,15.8,0.97,Spike,1.0,0.9636368424,0.1713892010199196,0.9272736848,False
7,15.8,0.9600000000000001,Spike,1.0,0.9345173192,0.23564743600093951,0.8690346384000001,False
7,15.8,0.9500000000000001,Spike,1.0,0.8932850527999999,0.29947824526270744,0.7865701055999998,False
7,15.8,0.9400000000000001,Spike,1.0,0.8459407296000001,0.3532016247293735,0.6918814592000002,False
7,15.8,0.93,Spike,1.0,0.8002169372,0.39278470415335304,0.6004338744,False
7,15.8,0.92,Spike,1.0,0.7564423502,0.42271057264679174,0.5128847003999999,False
7,15.8,0.91,Spike,1.0,0.7294128447999999,0.43797839648777415,0.4588256895999998,False
7,15.8,0.9,Spike,1.0,0.7242196926,0.44062490933536685,0.44843938519999993,False
7,15.8,0.89,Spike,1.0,0.7380010836,0.43335533355415556,0.4760021672000001,False
7,15.8,0.88,Spike,0.0,0.640563708,0.47399563913974846,0.2811274159999999,False
7,15.8,0.87,Spike,0.0,0.5774522022,0.4882414488087351,0.15490440440000008,False
7,15.8,0.86,Spike,1.0,0.5572790918,0.4908149051210221,0.11455818360000003,False
7,15.8,0.85,Spike,1.0,0.5873725478,0.4864008921020409,0.17474509560000007,False
7,15.8,0.8400000000000001,Spike,0.0,0.6150290478000001,0.48049873438464846,0.23005809560000023,False
7,15.8,0.8300000000000001,Spike,0.0,0.5373981708000001,0.4926536222307387,0.07479634160000015,False
7,15.8,0.8200000000000001,Spike,1.0,0.587918718,0.4859890447449244,0.1758374359999999,False
7,15.8,0.81,Spike,0.0,0.5421938014000001,0.49189359571411956,0.08438760280000013,False
7,15.8,0.8,Spike,0.0,0.5840057862,0.48622187248476983,0.16801157239999998,False
7,15.8,0.79,Spike,1.0,0.5441621031999999,0.4911256398209453,0.08832420639999983,False
7,15.8,0.78,Spike,0.0,0.5438301535999999,0.49103702295089735,0.08766030719999973,False
7,15.8,0.77,Spike,1.0,0.5654597202,0.48829960385619026,0.13091944040000003,False
7,15.8,0.76,Spike,1.0,0.5531701674,0.4894237695813889,0.10634033480000005,False
7,15.8,0.75,Spike,1.0,0.5550927623999999,0.4887985514171672,0.11018552479999988,False
7,15.8,0.74,Spike,0.0,0.5516886286,0.48866828765347964,0.10337725720000002,False
7,15.8,0.73,Spike,6.5e-05,0.5341227578,0.48977765817057695,0.06824551559999992,False
7,15.8,0.72,Spike,1.0,0.5345112714,0.48888693410939255,0.06902254279999998,False
7,15.8,0.7100000000000001,Spike,0.0,0.5423330284,0.4876543032884057,0.08466605679999994,False
7,15.8,0.7000000000000001,Spike,1.0,0.5421601358,0.48692988987415586,0.0843202716,False
7,15.8,0.6900000000000001,Spike,1.0,0.538702952,0.4861825963038396,0.07740590399999991,False
7,15.8,0.68,Spike,1.0,0.53902626,0.48523611301372216,0.07805251999999996,False
7,15.8,0.67,Spike,0.0,0.5390668676,0.4840709551729206,0.0781337352,False
7,15.8,0.66,Spike,0.507525,0.5290655154,0.4834267454164142,0.05813103080000004,False
7,15.8,0.65,Spike,9e-06,0.5342927632,0.4817864997607092,0.06858552639999993,False
7,15.8,0.64,Spike,0.0,0.536597072,0.4801032927229355,0.0731941439999999,False
7,15.8,0.63,Spike,6e-06,0.5340852498,0.47812197650361166,0.0681704996000001,False
7,15.8,0.62,Spike,1.0,0.5291311686000001,0.47647106979443404,0.05826233720000018,False
7,15.8,0.61,Spike,0.000429,0.5313579636000001,0.4743328574138055,0.06271592720000019,False
7,15.8,0.6,Spike,9.4e-05,0.5318601706,0.471708948779611,0.06372034120000003,False
7,15.8,0.59,Spike,0.043777,0.5282222918,0.46876498802408967,0.05644458360000004,False
7,15.8,0.5800000000000001,Spike,1.0,0.5281178348,0.46635825832654126,0.05623566959999993,False
7,15.8,0.5700000000000001,Spike,0.016046,0.5281423735999999,0.463669615749869,0.056284747199999874,False
7,15.8,0.56,Spike,0.035633,0.5272466446,0.45952105479288574,0.05449328920000007,False
7,15.8,0.55,Spike,0.112028,0.5265185370000001,0.45844331652576514,0.05303707400000013,False
7,15.8,0.54,Spike,0.082344,0.5262615326,0.45484976251473985,0.05252306519999994,False
7,15.8,0.53,Spike,0.034446,0.525943581,0.44829151826888425,0.0518871620000001,False
7,15.8,0.52,Spike,1.0,0.5251886866000001,0.4446885908918827,0.05037737320000013,False
7,15.8,0.51,Spike,1.0,0.5256670997999999,0.4388738926561338,0.05133419959999985,False
7,15.8,0.5,Spike,1.0,0.5243135534,0.43404960816523686,0.04862710679999993,False
7,15.8,0.49,Spike,0.096884,0.5233203422,0.42955293011143686,0.04664068440000002,False
7,15.8,0.48000000000000004,Spike,1.0,0.5227745074000001,0.424310234351661,0.045549014800000176,False
7,15.8,0.47000000000000003,Spike,0.108311,0.5221968624,0.4197559667647801,0.04439372479999992,False
7,15.8,0.46,Spike,0.473728,0.520794621,0.41169093807870116,0.041589241999999915,False
7,15.8,0.45,Spike,1.0,0.5216029498,0.4057012149866401,0.043205899599999986,False
7,15.8,0.44,Spike,0.143751,0.5201615346,0.40156478730767803,0.04032306920000006,False
7,15.8,0.43,Spike,1.0,0.5198552986,0.39531696166299,0.03971059720000003,False
7,15.8,0.42000000000000004,Spike,0.27815,0.5183442188000001,0.38655553907531903,0.03668843760000029,False
7,15.8,0.41000000000000003,Spike,0.310407,0.5178392072000001,0.38188844127363103,0.03567841440000019,False
7,15.8,0.4,Spike,0.122537,0.5180286806,0.378997167376687,0.036057361199999916,False
7,15.8,0.39,Spike,1.0,0.5173521834,0.368004278760513,0.0347043668,False
7,15.8,0.38,Spike,0.285371,0.5159211946000001,0.36085713045784146,0.031842389200000154,False
7,15.8,0.37,Spike,1.0,0.5157271581999999,0.35264282088704346,0.03145431639999985,False
7,15.8,0.36000000000000004,Spike,0.383508,0.5143902694,0.3447066245444172,0.028780538799999977,False
7,15.8,0.35000000000000003,Spike,0.15439,0.5141032092,0.3364010455892189,0.028206418399999933,False
7,15.8,0.34,Spike,1.0,0.5130590293999999,0.32684205611553063,0.026118058799999844,False
7,15.8,0.33,Spike,0.265246,0.5123035008,0.31732157801369926,0.024607001599999956,False
7,15.8,0.32,Spike,0.638048,0.5112576358,0.3056327627737028,0.02251527160000011,False
7,15.8,0.31,Spike,0.82218,0.5103037256,0.29164817247302965,0.02060745120000007,False
7,15.8,0.3,Spike,0.289437,0.5091279002,0.27389800709546247,0.018255800399999966,False
7,15.8,0.29000000000000004,Spike,0.236066,0.5078704604000001,0.25223558076636876,0.015740920800000113,False
7,15.8,0.28,Spike,0.29856,0.5064244689999999,0.2287272404901364,0.012848937999999865,False
7,15.8,0.27,Spike,0.291274,0.5054205321999999,0.20655836398946562,0.010841064399999878,False
7,15.8,0.26,Spike,0.593694,0.5041790982,0.18564519062915502,0.008358196399999906,False
7,15.8,0.25,Spike,0.464509,0.503585868,0.16598407062957315,0.007171736000000095,False
7,15.8,0.24000000000000002,Spike,0.328378,0.5027705184000001,0.14698670381297357,0.005541036800000176,False
7,15.8,0.23,Spike,0.487097,0.5021797394,0.1283564583648142,0.004359478800000094,False
7,15.8,0.22,Spike,0.594798,0.5014645068,0.10957802901290215,0.0029290135999999745,False
7,15.8,0.21000000000000002,Spike,0.396147,0.5010533958,0.08998501322542425,0.0021067915999999354,False
7,15.8,0.2,Spike,0.456703,0.5005416926,0.06802338330857892,0.0010833852000000643,False
7,15.8,0.19,Spike,0.492925,0.500172549,0.03957980594177385,0.0003450979999999326,False
7,15.8,0.18000000000000002,Spike,0.5,0.5000795268,0.02561066045612025,0.00015905360000001423,True
7,15.8,0.17,Spike,0.5,0.5000761324,0.025073155846723663,0.00015226480000007925,True
7,15.8,0.16,Spike,0.5,0.5000748948,0.02487164630652608,0.0001497896000000054,True
7,15.8,0.15000000000000002,Spike,0.5,0.5000744807999999,0.0248009735923866,0.00014896159999988612,True
7,15.8,0.14,Spike,0.5,0.5000745466000001,0.024808339692214094,0.0001490932000001166,True
7,15.8,0.13,Spike,0.5,0.5000749605999999,0.024872337630212522,0.0001499211999997918,True
7,15.8,0.12,Spike,0.5,0.5000756470000001,0.024982251532524404,0.00015129400000013504,True
7,15.8,0.11,Spike,0.5,0.5000765685999999,0.02513188696060314,0.0001531371999998754,True
7,15.8,0.09999999999999999,Spike,0.5,0.500077697,0.02531732221969903,0.0001553940000000864,True
7,15.8,0.09,Spike,0.5,0.500079016,0.025535801334144563,0.00015803200000008566,True
7,15.8,0.08,Spike,0.5,0.5000805121999999,0.025785258197193035,0.00016102439999987617,True
7,15.8,0.06999999999999999,Spike,0.5,0.5000816508,0.025982309984758638,0.00016330159999999871,True
7,15.8,0.060000000000000005,Spike,0.5,0.5000808092,0.025865810715993313,0.0001616183999999521,True
7,15.8,0.05,Spike,0.5,0.5000802114,0.025780552582359447,0.0001604228000000596,True
7,15.8,0.04,Spike,0.5,0.5000798456000001,0.025726663582446473,0.00015969120000014492,True
