epsilon_0j,alpha_outflow,distribution,final_load,avg_load,load_std,load_inflation,converged
16.0,0.12,Spike,0.5,0.5000796572,0.02569216320162403,0.0001593144000000546,True
16.0,0.11,Spike,0.5,0.5000797861999999,0.02571124441047373,0.00015957239999986328,True
16.0,0.09999999999999999,Spike,0.5,0.5000799092,0.02572932458120182,0.00015981840000001135,True
16.0,0.09,Spike,0.5,0.5000800234,0.02574625538472186,0.00016004680000003546,True
16.0,0.08,Spike,0.5,0.5000801288000001,0.02576189453866805,0.00016025760000015765,True
16.0,0.06999999999999999,Spike,0.5,0.5000802248,0.02577609913462439,0.0001604496000000566,True
16.0,0.060000000000000005,Spike,0.5,0.5000803106,0.025788740190483325,0.00016062120000004398,True
16.0,0.05,Spike,0.5,0.5000803845999999,0.025799696657243937,0.00016076919999985506,True
16.0,0.04,Spike,0.5,0.500080446,0.025808845012492514,0.00016089200000002357,True
16.0,0.03,Spike,0.5,0.5000804946,0.02581609377635479,0.00016098920000007233,True
16.0,0.02,Spike,0.5,0.5000805308,0.025821342789733925,0.00016106160000006753,True
16.0,0.01,Spike,0.5,0.5000805514,0.025824530710730136,0.00016110279999992372,True
15.9,0.99,Spike,1.0,0.5115684294,0.30539679712512097,0.02313685880000005,False
15.9,0.98,Spike,0.942995,0.510451938,0.29082925044891667,0.020903875999999988,False
15.9,0.97,Spike,0.188974,0.5089177146,0.2688519030744921,0.01783542920000003,False
15.9,0.9600000000000001,Spike,0.811396,0.5074277586,0.24480618525492234,0.014855517200000001,False
15.9,0.9500000000000001,Spike,0.264368,0.5059167974,0.21821016729477413,0.011833594799999902,False
15.9,0.9400000000000001,Spike,0.674378,0.5043895188,0.1880407832795389,0.008779037600000095,False
15.9,0.93,Spike,0.371136,0.5029089520000001,0.15234376498645733,0.005817904000000151,False
15.9,0.92,Spike,0.524166,0.5013828596000001,0.10590604895707056,0.0027657192000001274,False
15.9,0.91,Spike,0.498163,0.5001299444,0.032517355974476504,0.0002598888000000521,False
15.9,0.9,Spike,0.5,0.5000942939999999,0.027744343773912782,0.00018858799999987852,True
15.9,0.89,Spike,0.5,0.5000879371999999,0.02681647360304775,0.00017587439999977583,True
15.9,0.88,Spike,0.5,0.5000843144,0.026275207503344698,0.00016862880000001468,True
15.9,0.87,Spike,0.5,0.5000817416,0.025885074158821162,0.00016348319999992533,True
15.9,0.86,Spike,0.5,0.5000797512,0.025580029654922763,0.00015950240000006666,True
15.9,0.85,Spike,0.5,0.500078148,0.025331868250650397,0.0001562959999998892,True
15.9,0.8400000000000001,Spike,0.5,0.5000768234,0.02512556417432309,0.00015364680000007347,True
15.9,0.8300000000000001,Spike,0.5,0.5000757133999999,0.02495194073197752,0.0001514267999997987,True
15.9,0.8200000000000001,Spike,0.5,0.5000747794,0.02480486816844037,0.00014955880000000477,True
15.9,0.81,Spike,0.5,0.5000739844,0.024679981297617035,0.00014796879999989798,True
15.9,0.8,Spike,0.5,0.5000733138,0.02457401423973097,0.0001466275999999489,True
15.9,0.79,Spike,0.5,0.500072746,0.02448447237915943,0.0001454919999999138,True
15.9,0.78,Spike,0.5,0.50007227,0.024409356893082757,0.0001445399999999708,True
15.9,0.77,Spike,0.5,0.5000718742,0.02434706413927591,0.00014374839999997668,True
15.9,0.76,Spike,0.5,0.5000715487999999,0.02429626171634427,0.00014309759999986404,True
15.9,0.75,Spike,0.5,0.5000712894,0.024255835967076873,0.000142578800000015,True
15.9,0.74,Spike,0.5,0.500071086,0.024224847935772606,0.000142172000000107,True
15.9,0.73,Spike,0.5,0.500070937,0.024202483720781258,0.0001418740000000973,True
15.9,0.72,Spike,0.5,0.5000708354000001,0.02418805153794219,0.00014167080000015986,True
15.9,0.7100000000000001,Spike,0.5,0.50007078,0.02418093925371466,0.00014156000000009605,True
15.9,0.7000000000000001,Spike,0.5,0.5000707648,0.02418060953889739,0.00014152960000002324,True
15.9,0.6900000000000001,Spike,0.5,0.5000707862,0.024186594922602885,0.0001415724000000118,True
15.9,0.68,Spike,0.5,0.5000708458,0.02419846909391832,0.0001416916000001045,True
15.9,0.67,Spike,0.5,0.5000709382,0.0242158550078979,0.00014187640000007384,True
15.9,0.66,Spike,0.5,0.5000710603999999,0.02423841058421698,0.0001421207999998675,True
15.9,0.65,Spike,0.5,0.5000712124,0.02426582681695203,0.00014242479999992952,True
15.9,0.64,Spike,0.5,0.5000713920000001,0.02429782189491279,0.00014278400000011793,True
15.9,0.63,Spike,0.5,0.5000715976,0.02433414067433954,0.0001431951999999459,True
15.9,0.62,Spike,0.5,0.5000718270000001,0.024374550588126657,0.0001436540000001596,True
15.9,0.61,Spike,0.5,0.5000720818,0.024418816277100408,0.00014416359999991357,True
15.9,0.6,Spike,0.5,0.5000723568,0.02446675668186529,0.00014471359999990163,True
15.9,0.59,Spike,0.5,0.5000726532,0.024518167767903637,0.0001453064000001003,True
15.9,0.5800000000000001,Spike,0.5,0.5000729692,0.02457288034739039,0.0001459383999999897,True
15.9,0.5700000000000001,Spike,0.5,0.5000733044000001,0.02463071025377185,0.00014660880000016974,True
15.9,0.56,Spike,0.5,0.5000736581999999,0.02469152054336714,0.000147316399999875,True
15.9,0.55,Spike,0.5,0.5000740286,0.024755143238041042,0.0001480572000001068,True
15.9,0.54,Spike,0.5,0.5000744154,0.024821441705084466,0.00014883079999994386,True
15.9,0.53,Spike,0.5,0.5000748164000001,0.02489028515043701,0.00014963280000013235,True
15.9,0.52,Spike,0.5,0.5000752333999999,0.02496152851706213,0.0001504667999998599,True
15.9,0.51,Spike,0.5,0.5000756646,0.025035037794778423,0.00015132919999993888,True
15.9,0.5,Spike,0.5,0.5000761088,0.025110703004966695,0.00015221759999994866,True
15.9,0.49,Spike,0.5,0.500076565,0.025188394641332275,0.0001531299999999458,True
15.9,0.48000000000000004,Spike,0.5,0.5000770341999999,0.025267993054178792,0.00015406839999987376,True
15.9,0.47000000000000003,Spike,0.5,0.5000775138,0.025349372817990247,0.0001550275999999684,True
15.9,0.46,Spike,0.5,0.5000778466,0.02540737546559027,0.00015569319999997333,True
15.9,0.45,Spike,0.5,0.5000776758,0.025385351073343807,0.00015535159999990888,True
15.9,0.44,Spike,0.5,0.5000775246,0.02536606857398235,0.00015504919999997924,True
15.9,0.43,Spike,0.5,0.5000773935999999,0.025349458677189227,0.00015478719999983959,True
15.9,0.42000000000000004,Spike,0.5,0.5000772837999999,0.02533545919795834,0.00015456759999987746,True
15.9,0.41000000000000003,Spike,0.5,0.5000771928,0.025323996718946088,0.00015438559999991774,True
15.9,0.4,Spike,0.5,0.5000771208,0.02531502039101859,0.00015424159999999354,True
15.9,0.39,Spike,0.5,0.5000770668,0.0253084375045897,0.00015413359999993936,True
15.9,0.38,Spike,0.5,0.5000770318,0.025304177035989188,0.0001540635999999207,True
15.9,0.37,Spike,0.5,0.5000770102000001,0.025302175329085297,0.00015402040000012107,True
15.9,0.36000000000000004,Spike,0.5,0.5000770068,0.025302328967013784,0.00015401360000000253,True
15.9,0.35000000000000003,Spike,0.5,0.5000770176,0.025304570765488504,0.00015403520000001336,True
15.9,0.34,Spike,0.5,0.5000770435999999,0.025308815871744474,0.00015408719999987497,True
15.9,0.33,Spike,0.5,0.5000770840000001,0.025314964075474657,0.0001541680000001211,True
15.9,0.32,Spike,0.5,0.5000771359999999,0.02532294230550837,0.0001542719999998443,True
15.9,0.31,Spike,0.5,0.5000772006,0.025332647038996143,0.00015440120000009827,True
15.9,0.3,Spike,0.5,0.5000772783999999,0.025343976830797754,0.00015455679999987204,True
15.9,0.29000000000000004,Spike,0.5,0.5000773648,0.025356841729012997,0.00015472959999995872,True
15.9,0.28,Spike,0.5,0.5000774632,0.025371112859837175,0.00015492640000003277,True
15.9,0.27,Spike,0.5,0.5000775688,0.02538670141102568,0.00015513759999996601,True
15.9,0.26,Spike,0.5,0.5000776846,0.025403477314963424,0.00015536920000003285,True
15.9,0.25,Spike,0.5,0.5000778067999999,0.025421341496659294,0.0001556135999998265,True
15.9,0.24000000000000002,Spike,0.5,0.5000779364,0.025440161796277932,0.0001558727999999565,True
15.9,0.23,Spike,0.5,0.5000780708,0.02545982517425774,0.00015614159999999266,True
15.9,0.22,Spike,0.5,0.5000782107999999,0.025480196109094508,0.00015642159999984528,True
15.9,0.21000000000000002,Spike,0.5,0.5000783536,0.025501146923890577,0.0001567071999999392,True
15.9,0.2,Spike,0.5,0.5000785018,0.025522542705883194,0.00015700360000003855,True
15.9,0.19,Spike,0.5,0.500078649,0.025544252142901094,0.0001572979999999724,True
15.9,0.18000000000000002,Spike,0.5,0.5000787994,0.02556612744956328,0.0001575987999999917,True
15.9,0.17,Spike,0.5,0.5000789476,0.025588035880154913,0.00015789520000009105,True
15.9,0.16,Spike,0.5,0.5000790976,0.02560981670153013,0.00015819520000004417,True
15.9,0.15000000000000002,Spike,0.5,0.5000792436,0.025631347086623325,0.0001584872000000015,True
15.9,0.14,Spike,0.5,0.5000793882,0.025652460927829742,0.0001587763999999492,True
15.9,0.13,Spike,0.5,0.5000795264000001,0.025673021247443736,0.00015905280000017008,True
15.9,0.12,Spike,0.5,0.5000796612,0.025692875806609453,0.00015932240000005038,True
15.9,0.11,Spike,0.5,0.5000797912,0.025711865883374617,0.00015958240000002455,True
15.9,0.09999999999999999,Spike,0.5,0.5000799126,0.025729857834854073,0.00015982519999990785,True
15.9,0.09,Spike,0.5,0.5000800268,0.025746697114537687,0.00016005359999993196,True
15.9,0.08,Spike,0.5,0.5000801322,0.0257622539599885,0.00016026440000005415,True
15.9,0.06999999999999999,Spike,0.5,0.5000802276,0.025776382028506135,0.00016045520000007585,True
15.9,0.060000000000000005,Spike,0.5,0.5000803124,0.025788960943902324,0.00016062479999989776,True
15.9,0.05,Spike,0.5,0.5000803856,0.025799850612800868,0.00016077120000002054,True
15.9,0.04,Spike,0.5,0.5000804468000001,0.025808946720432692,0.00016089360000015596,True
15.9,0.03,Spike,0.5,0.5000804946,0.025816153272103196,0.00016098920000007233,True
15.9,0.02,Spike,0.5,0.5000805302,0.025821369576613292,0.00016106039999996824,True
15.9,0.01,Spike,0.5,0.5000805516000001,0.025824536468461536,0.00016110320000017886,True
15.8,0.99,Spike,0.302737,0.5109228644000001,0.2986054833673505,0.02184572880000024,False
15.8,0.98,Spike,0.176315,0.5096388686000001,0.27983655966024423,0.019277737200000145,False
15.8,0.97,Spike,0.845198,0.5081719332000001,0.2568446502319238,0.016343866400000184,False
15.8,0.9600000000000001,Spike,0.263359,0.506662377,0.2315900400070533,0.013324754000000105,False
15.8,0.9500000000000001,Spike,0.623332,0.5051143218,0.20329702302876035,0.010228643600000087,False
15.8,0.9400000000000001,Spike,0.412485,0.5036539572,0.17061022441936433,0.007307914399999893,False
15.8,0.93,Spike,0.474835,0.502093699,0.13037491441601406,0.004187398000000009,False
15.8,0.92,Spike,0.573776,0.5006600586000001,0.07176760070208334,0.001320117200000137,False
15.8,0.91,Spike,0.5,0.5001011302,0.028710793976464668,0.00020226040000004275,True
15.8,0.9,Spike,0.5,0.5000907326,0.027228125969722225,0.00018146520000006383,True
15.8,0.89,Spike,0.5,0.5000861772,0.02655477250899358,0.0001723544000000743,True
15.8,0.88,Spike,0.5,0.5000831692,0.02610182208118358,0.00016633839999991018,True
15.8,0.87,Spike,0.5,0.5000809086,0.0257574074598601,0.00016181719999996957,True
15.8,0.86,Spike,0.5,0.5000791118,0.025480922309862587,0.0001582235999999515,True
15.8,0.85,Spike,0.5,0.5000776386,0.025252562857551016,0.00015527719999997025,True
15.8,0.8400000000000001,Spike,0.5,0.5000764122000001,0.025060907148611228,0.00015282440000019548,True
15.8,0.8300000000000001,Spike,0.5,0.5000753757999999,0.024898593353070504,0.00015075159999988763,True
15.8,0.8200000000000001,Spike,0.5,0.5000744992,0.024760520524224155,0.00014899840000004438,True
15.8,0.81,Spike,0.5,0.5000737528,0.024642949145559066,0.00014750559999998636,True
15.8,0.8,Spike,0.5,0.5000731196,0.0245430463971567,0.000146239200000009,True
15.8,0.79,Spike,0.5,0.500072584,0.02445859396054175,0.00014516799999997332,True
15.8,0.78,Spike,0.5,0.500072135,0.024387803418370622,0.0001442700000000574,True
15.8,0.77,Spike,0.5,0.500071763,0.024329208055515344,0.00014352600000000493,True
15.8,0.76,Spike,0.5,0.500071457,0.024281598368056673,0.000142913999999994,True
15.8,0.75,Spike,0.5,0.5000712133999999,0.024243945511385975,0.00014242679999987296,True
15.8,0.74,Spike,0.5,0.5000710267999999,0.024215375289236413,0.00014205359999985845,True
15.8,0.73,Spike,0.5,0.5000708902000001,0.02419513906184026,0.00014178040000012437,True
15.8,0.72,Spike,0.5,0.5000708008,0.02418257832526571,0.00014160159999998534,True
15.8,0.7100000000000001,Spike,0.5,0.5000707539999999,0.024177127997194427,0.00014150799999979036,True
15.8,0.7000000000000001,Spike,0.5,0.5000707486,0.024178266706097445,0.00014149720000000698,True
15.8,0.6900000000000001,Spike,0.5,0.50007078,0.024185562116564068,0.00014156000000009605,True
15.8,0.68,Spike,0.5,0.5000708472000001,0.024198597961504146,0.00014169440000011413,True
15.8,0.67,Spike,0.5,0.500070942,0.02421703145631081,0.00014188400000003654,True
15.8,0.66,Spike,0.5,0.5000710722,0.024240520100021184,0.0001421444000000438,True
15.8,0.65,Spike,0.5,0.5000712294,0.024268773473390785,0.00014245880000007816,True
15.8,0.64,Spike,0.5,0.5000714128,0.024301529547723286,0.0001428256000000072,True
15.8,0.63,Spike,0.5,0.500071623,0.02433852201772475,0.00014324599999993026,True
15.8,0.62,Spike,0.5,0.5000718562,0.024379533805871677,0.00014371240000010665,True
15.8,0.61,Spike,0.5,0.5000721128,0.024424352097698613,0.00014422559999993645,True
15.8,0.6,Spike,0.5,0.5000723926,0.024472777247458163,0.00014478520000005268,True
15.8,0.59,Spike,0.5,0.500072691,0.024524628652096318,0.0001453819999999162,True
15.8,0.5800000000000001,Spike,0.5,0.5000730106,0.02457972237801973,0.00014602119999995722,True
15.8,0.5700000000000001,Spike,0.5,0.500073348,0.024637908203916762,0.00014669600000005723,True
15.8,0.56,Spike,0.5,0.5000737022,0.024699027974948662,0.00014740440000005073,True
15.8,0.55,Spike,0.5,0.5000740734,0.024762932007295343,0.00014814679999997082,True
15.8,0.54,Spike,0.5,0.5000744624,0.024829474404772036,0.0001489247999999499,True
15.8,0.53,Spike,0.5,0.5000748658,0.024898522285352383,0.00014973160000009145,True
15.8,0.52,Spike,0.5,0.5000752856,0.024969944672157744,0.0001505712000000603,True
15.8,0.51,Spike,0.5,0.5000757156,0.025043619395151304,0.0001514311999999407,True
15.8,0.5,Spike,0.5,0.500076162,0.025119405884474134,0.0001523240000000925,True
15.8,0.49,Spike,0.5,0.500076618,0.025197211667596087,0.00015323600000005655,True
15.8,0.48000000000000004,Spike,0.5,0.5000770884,0.025276884812115326,0.00015417679999996103,True
15.8,0.47000000000000003,Spike,0.5,0.5000775678,0.025358328712539825,0.00015513560000002258,True
15.8,0.46,Spike,0.5,0.5000778354,0.02540601147286403,0.0001556707999998963,True
15.8,0.45,Spike,0.5,0.5000776648,0.025384254310651368,0.000155329600000087,True
15.8,0.44,Spike,0.5,0.5000775171999999,0.02536522130270602,0.0001550343999998649,True
15.8,0.43,Spike,0.5,0.5000773878,0.025348849191773593,0.00015477559999999002,True
15.8,0.42000000000000004,Spike,0.5,0.5000772806,0.025335071592233173,0.00015456120000001405,True
15.8,0.41000000000000003,Spike,0.5,0.5000771912,0.02532382644726955,0.00015438240000009706,True
15.8,0.4,Spike,0.5,0.5000771206,0.025315046557565283,0.00015424119999996044,True
15.8,0.39,Spike,0.5,0.5000770673999999,0.02530865318129014,0.0001541347999998166,True
15.8,0.38,Spike,0.5,0.5000770328,0.02530456729967475,0.00015406560000008618,True
15.8,0.37,Spike,0.5,0.500077014,0.025302716445862326,0.00015402800000008376,True
15.8,0.36000000000000004,Spike,0.5,0.5000770112,0.025303016156853736,0.0001540224000000645,True
15.8,0.35000000000000003,Spike,0.5,0.500077023,0.02530539447252212,0.00015404600000001878,True
15.8,0.34,Spike,0.5,0.5000770506,0.025309752084549463,0.0001541011999999231,True
15.8,0.33,Spike,0.5,0.5000770908000001,0.025316014645462293,0.00015418160000013614,True
15.8,0.32,Spike,0.5,0.5000771434,0.02532408081496861,0.00015428679999995865,True
15.8,0.31,Spike,0.5,0.50007721,0.02533386619727831,0.00015442000000009948,True
15.8,0.3,Spike,0.5,0.5000772866000001,0.025345267103342357,0.00015457320000011876,True
15.8,0.29000000000000004,Spike,0.5,0.5000773744,0.025358179240109087,0.00015474879999999303,True
15.8,0.28,Spike,0.5,0.5000774726,0.025372498169260335,0.00015494520000003398,True
15.8,0.27,Spike,0.5,0.5000775796,0.02538810854315744,0.00015515919999997685,True
15.8,0.26,Spike,0.5,0.500077694,0.025404912267760944,0.00015538800000003405,True
15.8,0.25,Spike,0.5,0.5000778163999999,0.02542278051455641,0.0001556327999998608,True
15.8,0.24000000000000002,Spike,0.5,0.5000779466,0.02544159778799574,0.0001558932000000901,True
15.8,0.23,Spike,0.5,0.5000780814,0.025461246042289037,0.0001561627999999704,True
15.8,0.22,Spike,0.5,0.50007822,0.025481587849250364,0.00015644000000003544,True
15.8,0.21000000000000002,Spike,0.5,0.5000783628000001,0.025502505704220815,0.00015672560000012936,True
15.8,0.2,Spike,0.5,0.50007851,0.025523849764650743,0.00015702000000006322,True
15.8,0.19,Spike,0.5,0.500078657,0.025545507430194535,0.00015731399999996398,True
15.8,0.18000000000000002,Spike,0.5,0.5000788067999999,0.025567324309374688,0.000157613599999884,True
15.8,0.17,Spike,0.5,0.5000789558000001,0.02558916256166989,0.00015791160000011573,True
15.8,0.16,Spike,0.5,0.5000791038,0.0256108736095127,0.00015820759999995992,True
15.8,0.15000000000000002,Spike,0.5,0.50007925,0.025632318723106666,0.00015849999999995035,True
15.8,0.14,Spike,0.5,0.5000793936,0.025653353850906883,0.0001587871999999546,True
15.8,0.13,Spike,0.5,0.5000795325999999,0.025673820722226612,0.0001590651999998638,True
15.8,0.12,Spike,0.5,0.5000796668,0.025693586699845512,0.0001593336000000889,True
15.8,0.11,Spike,0.5,0.500079795,0.025712487694987195,0.00015958999999998724,True
15.8,0.09999999999999999,Spike,0.5,0.5000799162,0.02573039622362513,0.0001598324000000595,True
15.8,0.09,Spike,0.5,0.5000800298,0.025747153740715917,0.00016005959999998431,True
15.8,0.08,Spike,0.5,0.5000801348,0.025762623199702607,0.0001602696000000403,True
15.8,0.06999999999999999,Spike,0.5,0.5000802294,0.02577667494605599,0.00016045879999992962,True
15.8,0.060000000000000005,Spike,0.5,0.5000803134,0.025789178489626505,0.00016062680000006324,True
15.8,0.05,Spike,0.5,0.5000803864,0.025800005190911593,0.00016077279999993088,True
15.8,0.04,Spike,0.5,0.5000804476,0.025809052449125645,0.0001608952000000663,True
15.8,0.03,Spike,0.5,0.5000804952000001,0.02581621041262235,0.00016099040000017162,True
15.8,0.02,Spike,0.5,0.5000805304,0.025821396039024624,0.00016106080000000134,True
15.8,0.01,Spike,0.5,0.500080551,0.02582454221031369,0.00016110200000007957,True
15.700000000000001,0.99,Spike,0.197077,0.51033239,0.2902000222197834,0.020664779999999938,False
15.700000000000001,0.98,Spike,0.937966,0.5089256338,0.26818761595337887,0.017851267599999998,False
15.700000000000001,0.97,Spike,0.234208,0.5073859172,0.24410165649891408,0.014771834400000072,False
15.700000000000001,0.9600000000000001,Spike,0.626837,0.5058423358,0.2173802102866705,0.011684671600000085,False
15.700000000000001,0.9500000000000001,Spike,0.431903,0.5043881678,0.1870310262383148,0.008776335599999907,False
15.700000000000001,0.9400000000000001,Spike,0.436125,0.5028070148000001,0.15094797149399594,0.0056140296000002365,False
