epsilon_0j,alpha_outflow,distribution,final_load,avg_load,load_std,load_inflation,converged
16.0,0.19,Spike,0.5,0.500080533,0.025809935562268585,0.0001610659999999875,True
16.0,0.18000000000000002,Spike,0.5,0.50008051,0.025807771335389654,0.0001610199999999562,True
16.0,0.17,Spike,0.5,0.5000804997999999,0.02580715802905673,0.0001609995999998226,True
16.0,0.16,Spike,0.5,0.5000804956,0.025807668166977504,0.00016099120000001577,True
16.0,0.15000000000000002,Spike,0.5,0.5000804986,0.02580893555521608,0.00016099720000006812,True
16.0,0.14,Spike,0.5,0.5000805041999999,0.02581069571509148,0.0001610083999998846,True
16.0,0.13,Spike,0.5,0.5000805126,0.02581271878255428,0.00016102519999994236,True
16.0,0.12,Spike,0.5,0.5000805204000001,0.025814832798576628,0.00016104080000012289,True
16.0,0.11,Spike,0.5,0.50008053,0.025816913546938915,0.00016105999999993514,True
16.0,0.09999999999999999,Spike,0.5,0.5000805382000001,0.025818861310817294,0.00016107640000018186,True
16.0,0.09,Spike,0.5,0.5000805464,0.025820609095756477,0.0001610927999999845,True
16.0,0.08,Spike,0.5,0.500080552,0.025822107562782182,0.000161104000000023,True
16.0,0.06999999999999999,Spike,0.5,0.5000805561999999,0.025823329484208103,0.00016111239999982985,True
16.0,0.060000000000000005,Spike,0.5,0.5000805594,0.025824269914818468,0.0001611187999999153,True
16.0,0.05,Spike,0.5,0.5000805612,0.025824938732611998,0.00016112239999999112,True
16.0,0.04,Spike,0.5,0.5000805620000001,0.025825366656338933,0.0001611240000001235,True
16.0,0.03,Spike,0.5,0.5000805608000001,0.025825580158439953,0.00016112160000014697,True
16.0,0.02,Spike,0.5,0.5000805604,0.0258256487810499,0.00016112080000008078,True
16.0,0.01,Spike,0.5,0.5000805596,0.0258256249139665,0.0001611191999999484,True
15.9,0.99,Spike,1.0,0.5296954006,0.4716843068845776,0.059390801199999954,False
15.9,0.98,Spike,1.0,0.5297092821999999,0.471694201699479,0.05941856439999982,False
15.9,0.97,Spike,1.0,0.5300035094000001,0.4714653221418212,0.060007018800000145,False
15.9,0.9600000000000001,Spike,1.0,0.5294786672,0.4711356209630417,0.05895733440000006,False
15.9,0.9500000000000001,Spike,1.0,0.5296501484,0.4707031194711897,0.05930029680000004,False
15.9,0.9400000000000001,Spike,0.329531,0.530264688,0.47140538484410455,0.06052937600000008,False
15.9,0.93,Spike,0.001021,0.529708936,0.4718281732587087,0.05941787200000004,False
15.9,0.92,Spike,0.004842,0.5292543047999999,0.4718665336101777,0.05850860959999982,False
15.9,0.91,Spike,1.0,0.5290342645999999,0.4714139715410499,0.05806852919999983,False
15.9,0.9,Spike,1.0,0.5295314796,0.47180476219390677,0.05906295920000004,False
15.9,0.89,Spike,1.0,0.5294920475999999,0.4711464477315368,0.05898409519999981,False
15.9,0.88,Spike,1.0,0.5297808304,0.4725448149932053,0.05956166080000003,False
15.9,0.87,Spike,1.0,0.5297611282,0.47137511253684744,0.05952225639999997,False
15.9,0.86,Spike,0.224194,0.5286744384,0.4710743521807842,0.05734887679999989,False
15.9,0.85,Spike,1.0,0.5295968289999999,0.4706089167680707,0.05919365799999987,False
15.9,0.8400000000000001,Spike,0.003254,0.529344045,0.47045100103777826,0.05868808999999997,False
15.9,0.8300000000000001,Spike,1.0,0.5292323928,0.4706902360009693,0.05846478560000001,False
15.9,0.8200000000000001,Spike,1.0,0.5292297958,0.469830705600849,0.058459591599999916,False
