epsilon_0j,alpha_outflow,distribution,final_load,avg_load,load_std,load_inflation,converged
15.9,0.14,Bimodal,0.5,0.5000799226,0.025728072263997814,0.00015984520000000835,True
15.9,0.13,Bimodal,0.5,0.5000800049999999,0.025740416415078043,0.0001600099999998772,True
15.9,0.12,Bimodal,0.5,0.5000800796,0.025752209732271186,0.0001601592000000096,True
15.9,0.11,Bimodal,0.5,0.500080153,0.025763353605635135,0.00016030599999994344,True
15.9,0.09999999999999999,Bimodal,0.5,0.5000802218,0.025773755508051256,0.00016044360000000424,True
15.9,0.09,Bimodal,0.5,0.5000802848,0.025783360365585345,0.00016056959999999343,True
15.9,0.08,Bimodal,0.5,0.5000803414,0.025792090979954878,0.00016068280000003377,True
15.9,0.06999999999999999,Bimodal,0.5,0.5000803924,0.025799888198281617,0.0001607848000000356,True
15.9,0.060000000000000005,Bimodal,0.5,0.5000804368,0.025806711059085836,0.00016087360000005546,True
15.9,0.05,Bimodal,0.5,0.5000804745999999,0.025812509022901404,0.00016094919999987134,True
15.9,0.04,Bimodal,0.5,0.5000805046,0.02581725806031945,0.00016100919999995078,True
15.9,0.03,Bimodal,0.5,0.5000805286,0.025820933808399137,0.00016105719999992552,True
15.9,0.02,Bimodal,0.5,0.5000805452,0.025823544002605992,0.00016109040000000796,True
15.9,0.01,Bimodal,0.5,0.500080555,0.025825090188443162,0.00016111000000007536,True
15.8,0.99,Bimodal,0.024225,0.5251493786,0.44591637561348846,0.05029875719999999,False
15.8,0.98,Bimodal,0.120969,0.5243162416000001,0.4404186822533217,0.04863248320000024,False
15.8,0.97,Bimodal,1.0,0.5242731542,0.43724782590380473,0.04854630839999996,False
15.8,0.9600000000000001,Bimodal,0.026296,0.5241431125999999,0.43650552413382554,0.04828622519999981,False
15.8,0.9500000000000001,Bimodal,0.043103,0.524638888,0.4428415206671019,0.04927777600000005,False
15.8,0.9400000000000001,Bimodal,0.050065,0.5235853758,0.43390289101023743,0.04717075159999995,False
15.8,0.93,Bimodal,0.5,0.5006178178,0.07081410948621657,0.0012356356000000623,True
15.8,0.92,Bimodal,0.5,0.5005294438000001,0.06554898444731892,0.001058887600000169,True
15.8,0.91,Bimodal,0.5,0.500370972,0.05481728544549373,0.0007419440000000499,True
15.8,0.9,Bimodal,0.5,0.500303536,0.04958321996777114,0.0006070719999999863,True
