delta,alpha_inflow,distribution,final_load,avg_load,load_std,load_inflation,converged
0.124,0.62,Spike,0.009016,0.5297155807999999,0.47614123268057007,0.05943116159999984,False
0.124,0.61,Spike,0.001524,0.5303031798,0.47298045073518397,0.06060635959999994,False
0.124,0.6,Spike,1.0,0.5277597404,0.4704578987794068,0.05551948079999991,False
0.124,0.59,Spike,0.000115,0.531151183,0.4684435581807855,0.06230236599999994,False
0.124,0.5800000000000001,Spike,1.0,0.5306176476000001,0.46570705299299486,0.06123529520000015,False
0.124,0.5700000000000001,Spike,1.0,0.5297862886,0.46156216465692884,0.059572577199999976,False
0.124,0.56,Spike,0.301941,0.5259347964000001,0.45920786025894467,0.05186959280000014,False
0.124,0.55,Spike,0.053049,0.5263081787999999,0.45497536262528854,0.05261635759999983,False
0.124,0.54,Spike,0.662803,0.5275846076,0.44963904577732744,0.055169215200000066,False
0.124,0.53,Spike,1.0,0.525507259,0.44856925474013615,0.0510145179999999,False
0.124,0.52,Spike,1.0,0.525732878,0.44027069853980977,0.05146575600000003,False
0.124,0.51,Spike,0.026624,0.5243829328,0.4348059080337567,0.04876586560000007,False
0.124,0.5,Spike,0.312706,0.5226138316000001,0.4300573513382996,0.04522766320000016,False
0.124,0.49,Spike,1.0,0.5227688668,0.4243912737628924,0.04553773360000002,False
0.124,0.48000000000000004,Spike,0.034066,0.5224086822,0.4178532853514231,0.04481736440000006,False
0.124,0.47000000000000003,Spike,0.073375,0.5213350048000001,0.41140081309941934,0.042670009600000114,False
0.124,0.46,Spike,0.047708,0.5209446548,0.40525796690354576,0.041889309599999924,False
0.124,0.45,Spike,0.049937,0.5200806578,0.39705415291794616,0.040161315600000025,False
0.124,0.44,Spike,0.060121,0.5194225788,0.39134153759139123,0.03884515759999996,False
0.124,0.43,Spike,1.0,0.5188254362000001,0.38411626649883407,0.0376508724000002,False
0.124,0.42000000000000004,Spike,1.0,0.5176786019999999,0.3761204688266195,0.035357203999999864,False
0.124,0.41000000000000003,Spike,0.084727,0.5170949516000001,0.3687112117173473,0.03418990320000015,False
0.124,0.4,Spike,0.164159,0.5162277678,0.3629010842833136,0.03245553560000003,False
0.124,0.39,Spike,0.437811,0.5158915251999999,0.3545564360889631,0.031783050399999846,False
0.124,0.38,Spike,0.493526,0.5144873602,0.3475145832494618,0.02897472039999993,False
0.124,0.37,Spike,0.815768,0.5139537682,0.3403112146558214,0.0279075364000001,False
0.124,0.36000000000000004,Spike,0.82174,0.5129320698,0.3276744229393553,0.02586413959999989,False
0.124,0.35000000000000003,Spike,0.220526,0.512826088,0.32432688408421745,0.025652175999999915,False
0.124,0.34,Spike,0.301605,0.5119300318,0.3147260548300546,0.023860063599999926,False
0.124,0.33,Spike,0.375959,0.511085076,0.3047559153779716,0.022170151999999943,False
0.124,0.32,Spike,0.283037,0.5102236838,0.2911134875794427,0.0204473676000001,False
0.124,0.31,Spike,0.960381,0.5091327628,0.2746687913549776,0.018265525599999943,False
0.124,0.3,Spike,0.866441,0.5078660469999999,0.2552248895897577,0.015732093999999863,False
0.124,0.29000000000000004,Spike,0.247691,0.506760953,0.23414087553412277,0.013521906000000028,False
0.124,0.28,Spike,0.325197,0.5055473122,0.21364363469131195,0.011094624400000086,False
0.124,0.27,Spike,0.336054,0.504593773,0.1941263721392904,0.009187545999999935,False
0.124,0.26,Spike,0.296373,0.5038664374,0.1754158024480924,0.007732874800000067,False
0.124,0.25,Spike,0.776255,0.503098331,0.1572825440857308,0.006196662000000019,False
0.124,0.24000000000000002,Spike,0.369698,0.5023845154000001,0.1395559669554446,0.004769030800000129,False
0.124,0.23,Spike,0.559366,0.5017772326000001,0.1217661014079539,0.0035544652000001342,False
0.124,0.22,Spike,0.668931,0.5013633148,0.1036137858351287,0.002726629599999919,False
0.124,0.21000000000000002,Spike,0.632243,0.5009118972000001,0.08415382518902526,0.0018237944000001338,False
0.124,0.2,Spike,0.562021,0.5004559498000001,0.06170055030365641,0.0009118996000001545,False
0.124,0.19,Spike,0.481201,0.5001100192,0.030670115573044134,0.00022003839999995556,False
0.124,0.18000000000000002,Spike,0.5,0.5000778896,0.025450367367816973,0.00015577919999998358,True
0.124,0.17,Spike,0.5,0.5000752252,0.025023068727216297,0.00015045040000005727,True
0.124,0.16,Spike,0.5,0.5000741825999999,0.02485099734603575,0.00014836519999983366,True
0.124,0.15000000000000002,Spike,0.5,0.5000738526,0.024793742603216,0.00014770520000007004,True
0.124,0.14,Spike,0.5,0.5000739676,0.024809157521397913,0.00014793520000000449,True
0.124,0.13,Spike,0.5,0.5000744134,0.02487903064348071,0.000148826800000057,True
0.124,0.12,Spike,0.5,0.5000751217999999,0.024993829086497443,0.00015024359999982195,True
0.124,0.11,Spike,0.5,0.500076062,0.02514791498894917,0.00015212399999997572,True
0.124,0.09999999999999999,Spike,0.5,0.5000772042,0.025337580960049913,0.00015440840000002787,True
0.124,0.09,Spike,0.5,0.500078536,0.02556019911354465,0.00015707199999992483,True
0.124,0.08,Spike,0.5,0.5000800425999999,0.025813748313400418,0.00016008519999988202,True
0.124,0.06999999999999999,Spike,0.5,0.5000808298,0.025956754984263624,0.00016165960000003032,True
0.124,0.060000000000000005,Spike,0.5,0.5000800284,0.02584427789619955,0.00016005679999997469,True
0.124,0.05,Spike,0.5,0.5000794662,0.025763225672804858,0.0001589323999999781,True
0.124,0.04,Spike,0.5,0.5000791364,0.025713713574942024,0.00015827280000002553,True
0.124,0.03,Spike,0.5,0.5000790294,0.025695814380833983,0.00015805880000008266,True
0.124,0.02,Spike,0.5,0.5000791368,0.02570955451195385,0.00015827360000009172,True
0.124,0.01,Spike,0.5,0.5000794508,0.025754842616797766,0.00015890160000009423,True
0.123,0.99,Spike,1.0,0.9860253304,0.08980370232402146,0.9720506607999999,False
0.123,0.98,Spike,1.0,0.9821629489999999,0.10880013823272233,0.9643258979999998,False
0.123,0.97,Spike,1.0,0.9717686077999999,0.1476495413484094,0.9435372155999997,False
0.123,0.9600000000000001,Spike,1.0,0.9514341080000001,0.20144485736188314,0.9028682160000001,False
0.123,0.9500000000000001,Spike,1.0,0.9205281235999999,0.25985810400193987,0.8410562471999998,False
0.123,0.9400000000000001,Spike,1.0,0.8825977247999999,0.3131158162919176,0.7651954495999997,False
0.123,0.93,Spike,1.0,0.8435624370000001,0.3555431151830366,0.6871248740000002,False
0.123,0.92,Spike,1.0,0.8038711582,0.3900024344278377,0.6077423164,False
0.123,0.91,Spike,1.0,0.774323456,0.41134772354936977,0.5486469119999999,False
0.123,0.9,Spike,1.0,0.7612051746,0.41975802132808365,0.5224103492000001,False
0.123,0.89,Spike,0.0,0.6595108035999999,0.46792108532688986,0.31902160719999983,False
0.123,0.88,Spike,0.0,0.6072525126,0.48262176170200605,0.21450502520000003,False
0.123,0.87,Spike,0.0,0.5440080314,0.49242410021798233,0.08801606279999996,False
0.123,0.86,Spike,1.0,0.5836855044,0.48704528463765695,0.1673710088,False
0.123,0.85,Spike,1.0,0.6245758744000001,0.4781673604666966,0.24915174880000013,False
0.123,0.8400000000000001,Spike,0.0,0.576169771,0.48817240809621576,0.152339542,False
0.123,0.8300000000000001,Spike,1.0,0.543665465,0.49190494963629233,0.08733093000000003,False
0.123,0.8200000000000001,Spike,0.0,0.5933407446,0.48485306680852885,0.18668148919999994,False
0.123,0.81,Spike,1.0,0.5400772302,0.49192568850126406,0.08015446039999996,False
0.123,0.8,Spike,0.0,0.5565648272,0.490172541722246,0.1131296544,False
0.123,0.79,Spike,1.0,0.5560622252,0.4898807042141958,0.11212445040000008,False
0.123,0.78,Spike,1.0,0.5411549096,0.4909854844969239,0.08230981920000002,False
0.123,0.77,Spike,0.000215,0.533200472,0.4916227817569687,0.06640094399999996,False
0.123,0.76,Spike,0.000231,0.5331328411999999,0.49120291533946786,0.06626568239999986,False
0.123,0.75,Spike,1.0,0.5297272906,0.49068947083870434,0.05945458120000002,False
0.123,0.74,Spike,1.0,0.5374034454000001,0.4896573806761588,0.07480689080000014,False
0.123,0.73,Spike,0.0,0.5495016006,0.4882034576128507,0.09900320119999995,False
0.123,0.72,Spike,0.046296,0.5300751147999999,0.48908255377550564,0.06015022959999983,False
0.123,0.7100000000000001,Spike,0.0,0.544078924,0.48714650514007324,0.08815784800000004,False
0.123,0.7000000000000001,Spike,1.0,0.5394882706,0.48669092250568524,0.07897654120000008,False
0.123,0.6900000000000001,Spike,1.0,0.5380616377999999,0.48605248299239545,0.07612327559999987,False
0.123,0.68,Spike,0.0,0.5378394234,0.4849205022152612,0.07567884680000003,False
0.123,0.67,Spike,1.0,0.5291425164,0.4841077973092944,0.05828503279999997,False
0.123,0.66,Spike,0.0,0.5356046438000002,0.48239315791155796,0.07120928760000034,False
0.123,0.65,Spike,0.0,0.5358391744000001,0.4808310538555724,0.07167834880000012,False
0.123,0.64,Spike,5.5e-05,0.5326677694,0.4795807254784169,0.06533553880000009,False
0.123,0.63,Spike,1.0,0.5292335876,0.47749656278053754,0.05846717520000011,False
0.123,0.62,Spike,0.003957,0.5298476864,0.4753351687781142,0.059695372800000035,False
0.123,0.61,Spike,0.003497,0.5296767480000001,0.4732993777996988,0.05935349600000017,False
0.123,0.6,Spike,0.375208,0.5271205636,0.4713142347722158,0.05424112720000007,False
0.123,0.59,Spike,0.002536,0.529198906,0.4677049110606888,0.05839781199999994,False
0.123,0.5800000000000001,Spike,0.000434,0.5298060952,0.46468019370506347,0.05961219039999999,False
0.123,0.5700000000000001,Spike,0.033957,0.5272371868,0.46285108856562795,0.05447437359999996,False
0.123,0.56,Spike,1.0,0.5268565866,0.45769499363866073,0.05371317320000002,False
0.123,0.55,Spike,0.130385,0.5256830530000001,0.4555308375491207,0.051366106000000133,False
0.123,0.54,Spike,1.0,0.5247409665999999,0.45013497815659725,0.04948193319999983,False
0.123,0.53,Spike,0.016016,0.5255843276,0.44467580065055073,0.05116865519999991,False
0.123,0.52,Spike,1.0,0.5239353428,0.43984295100418935,0.04787068559999996,False
0.123,0.51,Spike,0.01168,0.5243426656,0.43196929676556156,0.04868533119999996,False
0.123,0.5,Spike,1.0,0.522588896,0.42843247260574374,0.04517779200000005,False
0.123,0.49,Spike,0.01688,0.523125465,0.422481382011827,0.04625093000000002,False
0.123,0.48000000000000004,Spike,1.0,0.5217976950000001,0.41617697990322705,0.04359539000000012,False
0.123,0.47000000000000003,Spike,1.0,0.5217628294,0.41037215291006957,0.04352565879999992,False
0.123,0.46,Spike,0.575684,0.5209534892,0.4035792437221589,0.041906978399999906,False
0.123,0.45,Spike,1.0,0.5200866291999999,0.39743085422722085,0.040173258399999856,False
0.123,0.44,Spike,0.045262,0.5192581682,0.38986467316454293,0.03851633640000007,False
0.123,0.43,Spike,0.096628,0.5182244086000001,0.38301633712964844,0.03644881720000015,False
0.123,0.42000000000000004,Spike,1.0,0.5172817872,0.3733830054744122,0.03456357439999991,False
0.123,0.41000000000000003,Spike,0.127856,0.5167386892,0.36856249613738185,0.03347737839999998,False
0.123,0.4,Spike,0.145537,0.5160550596000001,0.3616856247031947,0.032110119200000176,False
0.123,0.39,Spike,1.0,0.5157237208,0.3540410223906551,0.031447441599999904,False
0.123,0.38,Spike,0.276546,0.5143882342,0.34611168157700506,0.028776468400000033,False
0.123,0.37,Spike,0.260011,0.5138190444,0.338928218376262,0.02763808880000007,False
0.123,0.36000000000000004,Spike,0.386029,0.5129243676,0.3299094071232237,0.025848735200000084,False
0.123,0.35000000000000003,Spike,1.0,0.5127305348,0.3234960203998425,0.02546106959999994,False
0.123,0.34,Spike,1.0,0.5120843638,0.3134818736548279,0.024168727599999995,False
0.123,0.33,Spike,0.423892,0.5114279782,0.30375470535507165,0.022855956399999933,False
0.123,0.32,Spike,0.738415,0.5099218974,0.2891574426798852,0.019843794800000092,False
0.123,0.31,Spike,0.209368,0.5090732768,0.27264404516829066,0.01814655360000006,False
0.123,0.3,Spike,0.423392,0.5079426938,0.2529581381340266,0.015885387600000023,False
0.123,0.29000000000000004,Spike,0.324384,0.5064423816,0.23175741240828615,0.012884763199999982,False
0.123,0.28,Spike,0.383928,0.5053229576,0.2114290936136639,0.010645915200000022,False
0.123,0.27,Spike,0.377239,0.5044141858,0.19208076992606615,0.00882837159999994,False
0.123,0.26,Spike,0.309334,0.5037118022,0.17351462163316028,0.007423604400000006,False
0.123,0.25,Spike,0.782552,0.5030312564,0.1554774202045305,0.0060625128000000306,False
0.123,0.24000000000000002,Spike,0.367687,0.5023092227999999,0.13777222173095888,0.004618445599999799,False
0.123,0.23,Spike,0.523641,0.5017009472,0.11997194662236371,0.0034018944000000495,False
0.123,0.22,Spike,0.632153,0.5012643332,0.10169836212801897,0.002528666399999935,False
0.123,0.21000000000000002,Spike,0.600752,0.5008175026,0.08199378461848439,0.0016350052000000392,False
0.123,0.2,Spike,0.508111,0.5003930202000001,0.05899699686972313,0.0007860404000001875,False
0.123,0.19,Spike,0.501293,0.500093451,0.027628866394017015,0.0001869020000000443,False
0.123,0.18000000000000002,Spike,0.5,0.5000768630000001,0.025384593538255673,0.0001537260000001872,True
0.123,0.17,Spike,0.5,0.500074475,0.024997508661113162,0.00014895000000003655,True
0.123,0.16,Spike,0.5,0.5000735256,0.0248397214842604,0.00014705119999991467,True
0.123,0.15000000000000002,Spike,0.5,0.5000732498,0.024790781558770167,0.00014649960000001627,True
0.123,0.14,Spike,0.5,0.500073404,0.02481235373037214,0.00014680799999999827,True
0.123,0.13,Spike,0.5,0.5000738732,0.024887410395353696,0.00014774639999992623,True
0.123,0.12,Spike,0.5,0.5000746034,0.025006921944804385,0.000149206799999968,True
0.123,0.11,Spike,0.5,0.500075559,0.02516545281379184,0.00015111800000000564,True
0.123,0.09999999999999999,Spike,0.5,0.5000767176,0.025359402481554934,0.00015343520000010713,True
0.123,0.09,Spike,0.5,0.500078061,0.025586200225584017,0.00015612199999992527,True
0.123,0.08,Spike,0.5,0.5000795793999999,0.025843844539174286,0.00015915879999983673,True
0.123,0.06999999999999999,Spike,0.5,0.5000800128,0.025931302580821963,0.00016002560000005772,True
0.123,0.060000000000000005,Spike,0.5,0.5000792502,0.025823013018822456,0.00015850039999998344,True
0.123,0.05,Spike,0.5,0.5000787271999999,0.025746302065756788,0.00015745439999981237,True
0.123,0.04,Spike,0.5,0.500078431,0.025701279690598787,0.00015686200000009087,True
0.123,0.03,Spike,0.5,0.5000783566,0.02568800335061222,0.00015671319999999156,True
0.123,0.02,Spike,0.5,0.5000784939999999,0.025706480054198774,0.00015698799999985802,True
0.123,0.01,Spike,0.5,0.5000788376,0.025756597412214158,0.00015767520000009583,True
0.122,0.99,Spike,1.0,0.9860243881999999,0.08965500872726676,0.9720487763999999,False
0.122,0.98,Spike,1.0,0.9823728505999999,0.10784669120086567,0.9647457011999998,False
0.122,0.97,Spike,1.0,0.9725358918,0.1449823617055138,0.9450717836,False
0.122,0.9600000000000001,Spike,1.0,0.9535756830000001,0.196633628104382,0.9071513660000001,False
0.122,0.9500000000000001,Spike,1.0,0.9248530704000001,0.25273208243146317,0.8497061408000002,False
0.122,0.9400000000000001,Spike,1.0,0.8896198686,0.30429245302333596,0.7792397372,False
0.122,0.93,Spike,1.0,0.853276112,0.34582795720607684,0.706552224,False
0.122,0.92,Spike,1.0,0.8163780394000001,0.379934653338461,0.6327560788000002,False
0.122,0.91,Spike,0.0,0.756324097,0.42275655281604774,0.5126481940000001,False
0.122,0.9,Spike,0.0,0.6722856032,0.46337972685468115,0.34457120639999994,False
